"BehaviorSpace results (NetLogo 6.0.2)"
"business_investor_class_19.nlogo"
"vary-stochasticity"
"03/20/2018 23:08:27:929 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","stochastic?","failure-max","p-low-profit-low-risk","turtle-coloring-mode","p-high-profit-high-risk","failure-min","p-low-profit-high-risk","max-ticks","p-high-profit-low-risk","color-patches-by","num-investors","[step]","mean [wealth] of turtles","standard-deviation [wealth] of turtles"
"24","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","12","79124.07644758535","31364.9980632298"
"22","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","18","91825.70567263651","57922.35033328849"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","3","22584.1101546381","6875.595804183235"
"25","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","9","57294.92976926051","25907.313851603623"
"27","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","8","52741.431277392556","22366.504568316763"
"31","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","4","28066.959898717156","10945.444153817643"
"23","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","14","82585.77588854372","33729.50310432909"
"18","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","22","124536.49688114383","61100.248065970096"
"7","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","24","139085.90414258055","71860.1544283555"
"4","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","24","129180.34154664766","61946.649682235504"
"22","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","19","97656.16947516613","58215.78150464123"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","4","28647.757009060973","10663.39613092074"
"29","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","8","57871.222763304344","16233.763786547288"
"32","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","4","27834.355623856347","9873.713236340214"
"24","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","13","83129.06237207192","36505.10019231801"
"25","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","10","63858.89609264609","27463.919128484944"
"30","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","6","42855.388917330856","14275.850847887703"
"23","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","15","86717.3405643681","36379.16165714941"
"13","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","23","125385.9312795949","64439.672562673295"
"27","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","9","59950.620674776386","23915.199374860676"
"35","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","0","0","0"
"28","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","11","70094.11146069992","27140.477321381684"
"34","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","0","0","0"
"22","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","20","101079.18966583328","60807.558902576005"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","5","34183.81936216247","14655.23912079219"
"26","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","10","64158.69101966376","26868.899174502734"
"31","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","5","35009.642819914574","13071.69483868557"
"29","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","9","61312.34354793898","22531.64465944211"
"23","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","16","89744.78165445277","41582.76139448298"
"24","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","14","89495.07073213886","38296.07818865123"
"18","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","23","130238.45290014948","62424.051196393004"
"22","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","21","108310.39284736442","61276.136782827896"
"28","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","12","76744.45597820624","28986.838826015493"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","6","40690.97520315235","17324.04477287424"
"32","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","5","34334.04960062913","11962.121682853694"
"13","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","24","131437.53268445726","66646.68725954465"
"27","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","10","66522.55825226223","25859.79263261775"
"25","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","11","65508.21564414975","32492.605100999564"
"26","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","11","70205.49521623009","29590.935816717836"
"35","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","1","7671.5268982702655","1960.0715492296863"
"34","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","1","7560.66263040412","2078.740831158966"
"24","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","15","95832.43984575762","40591.651621210534"
"30","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","7","47762.60202320663","18950.19841468199"
"28","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","13","81142.26512185531","33240.330435188116"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","7","44648.72743334374","22095.030191574595"
"29","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","10","66175.75881123464","26511.501268710876"
"31","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","6","41274.61257188393","15525.318590735149"
"23","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","17","93475.93564915065","44580.171401225736"
"1","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","7","48077.27595409412","18612.56087132429"
"22","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","22","115258.75749634916","62127.20465084952"
"32","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","6","40991.230444800916","13595.461770245367"
"25","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","12","70940.32747335594","35030.96268726065"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","8","51120.21200215464","24088.158671680478"
"26","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","12","75223.3619060974","32990.33964968275"
"27","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","11","71964.12608383424","28779.041747482377"
"22","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","23","121205.26031611246","64537.85417374396"
"23","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","18","96827.84864355931","47501.62086794605"
"18","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","24","134635.9038098401","64707.584148345566"
"30","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","8","52760.79131895123","22156.801847932697"
"29","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","11","73571.26687585535","27277.180741671207"
"35","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","2","15473.29782626749","3556.60000981947"
"24","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","16","101822.67399479095","43814.56293843667"
"28","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","14","85695.86535071969","37435.55591683563"
"31","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","7","47900.8170422174","18181.524612659756"
"34","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","2","14689.971233708782","4654.994809118055"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","9","56167.57853921608","27041.099471147696"
"22","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","24","122792.00759878308","68575.55085728878"
"23","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","19","99019.37508717044","51071.81486414872"
"36","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","0","0","0"
"32","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","7","46384.36609543504","17470.282757083725"
"27","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","12","78591.11881152556","29997.568781122536"
"25","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","13","71743.62201911882","41340.88429736682"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","10","61113.17191753757","30075.437096636095"
"28","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","15","88483.17184828788","41749.14469501699"
"24","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","17","104926.90095265751","49133.066102656325"
"29","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","12","77050.34391881747","32200.476659987766"
"30","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","9","57728.39320126566","25589.02266173031"
"26","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","13","80973.82103416928","35423.71174718076"
"35","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","3","23555.891537069096","4390.296141608289"
"37","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","0","0","0"
"34","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","3","21042.403056660314","7907.19382168271"
"31","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","8","54778.497199226316","20280.411315477057"
"28","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","16","94347.17235142416","43638.19411297094"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","11","66192.53981100429","33164.88496310964"
"38","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","0","0","0"
"27","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","13","80495.52474247549","35381.34037748905"
"32","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","8","52263.70265771811","20060.700542810144"
"25","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","14","78061.24085379923","42122.84951684009"
"23","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","20","104871.37553697039","51741.67306556964"
"36","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","1","7821.6215289693255","1929.47679642796"
"39","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","0","0","0"
"30","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","10","64835.5606838193","26500.518787049157"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","12","71817.46185158196","35857.71253721723"
"24","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","18","106878.80783462911","55189.61062811757"
"28","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","17","100109.71903400142","46042.135280512884"
"38","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","1","7346.921462573478","2740.283874683451"
"26","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","14","83240.62456005454","40151.76068332218"
"29","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","13","81205.29013577997","36356.32991710077"
"31","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","9","61646.67863418748","21747.196389795616"
"23","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","21","111714.5798482664","51811.86769139119"
"35","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","4","30227.828948849015","8119.968669708964"
"34","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","4","27481.601033494553","10735.626350314591"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","13","79035.43938184227","37097.33070294418"
"32","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","9","57448.42523338936","23542.908287143484"
"27","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","14","80036.11685052233","41719.905591858704"
"24","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","19","111811.15502806906","57734.91097336525"
"30","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","11","70686.1118599228","28375.07742198608"
"28","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","18","105021.81555992323","48567.570245243325"
"39","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","1","8152.624906950157","1896.109647168061"
"38","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","2","14853.570156889537","4653.007380343158"
"37","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","1","7796.061187949676","1932.2393822164597"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","14","80134.12979347301","42309.73722147354"
"36","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","2","15730.459725961087","3539.099002619179"
"26","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","15","87122.29228515737","43807.15231721629"
"24","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","20","112840.8938707212","61734.70536979975"
"25","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","15","84853.36420133895","43858.69757747914"
"27","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","15","82596.69441209058","45071.51890888136"
"29","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","14","83702.62652137013","41130.02182665664"
"31","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","10","68334.1940408305","24018.869897709985"
"35","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","5","37226.760751669404","10509.025723388415"
"32","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","10","61003.606907986345","27972.85350930874"
"28","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","19","109905.59237756066","51177.178954291754"
"38","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","3","22683.608441336266","5914.61641684906"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","15","84808.63025886471","45599.31021141373"
"40","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","0","0","0"
"24","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","21","117235.6716702363","64936.8888161788"
"26","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","16","85302.13133880105","50009.4654199989"
"28","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","20","116700.76752165351","52420.5878935367"
"30","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","12","73712.4498321189","33270.87699793282"
"23","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","22","114840.96512692157","55915.94914359772"
"25","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","16","87194.37454545949","46991.31480968074"
"38","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","4","29770.92886228422","8492.660277178958"
"39","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","2","15234.626751963124","5388.829679764632"
"34","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","5","32370.903893400362","14440.631739508835"
"27","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","16","86051.95465793439","48353.23577708409"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","16","89180.64494594358","48660.7094787602"
"31","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","11","71013.06438707052","30722.640107672065"
"35","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","6","44639.79944541496","11945.594561339361"
"29","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","15","88009.40465900699","43703.43809593683"
"28","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","21","123452.75550782394","53744.70805044847"
"26","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","17","90319.78128338724","52143.71772787101"
"25","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","17","94415.06189978581","47643.19701379922"
"38","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","5","35410.37111326029","12805.413349218312"
"30","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","13","76186.6052502107","37207.13940624736"
"23","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","23","118512.26066498071","58351.66081088293"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","17","91645.77761570278","52744.8236122822"
"32","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","11","67586.70004726303","28910.024028951702"
"27","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","17","92144.2229279265","49114.36689289874"
"24","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","22","120700.40385940849","67320.22141808447"
"28","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","22","123081.2404684851","60866.27643670853"
"38","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","6","41779.69569880744","15184.979343143088"
"31","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","12","77651.37142655112","32033.57064783098"
"29","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","16","93169.9692317079","46489.88624606498"
"26","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","18","95459.66299880182","54154.85073508106"
"25","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","18","96713.75589359246","50763.18595000896"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","18","96519.78361696663","54214.68979762455"
"27","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","18","94790.26646174616","52602.213550819506"
"35","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","7","51470.71616179382","14349.680615399453"
"30","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","14","78813.38408854966","41172.3290698831"
"28","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","23","126105.36790445002","64659.3374653106"
"23","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","24","118426.9859212229","61912.321224408035"
"24","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","23","128084.90900098541","67759.0067660743"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","19","101020.6183630852","57199.87789980659"
"38","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","7","48659.69539995258","16753.83705808674"
"26","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","19","101539.46746353613","55914.11499513803"
"37","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","2","15815.532537651898","2980.79353667283"
"39","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","3","22903.846970051523","7145.901718857972"
"41","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","0","0","0"
"25","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","19","102940.0411105911","52236.250255991305"
"28","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","24","132188.21469686957","66112.14271578222"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","20","105131.7724512012","59173.425643082424"
"38","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","8","53602.612356897655","21140.370287480644"
"30","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","15","84767.18514769689","42389.51104022967"
"27","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","19","98011.73053756144","54949.0834509111"
"24","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","24","124821.48449255661","73104.92499673773"
"32","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","12","72341.35738505305","31635.152409925566"
"31","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","13","81319.48798147534","36077.44807545415"
"29","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","17","100623.75787777067","46768.812080538075"
"26","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","20","106322.98444761049","58906.47032435355"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","21","110792.0791203889","61534.87971195352"
"38","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","9","60508.1962068218","22449.76929766022"
"36","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","3","23265.88163850645","6126.115493990495"
"25","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","20","107863.97970635978","53580.12411679246"
"35","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","8","57398.4887949706","17895.573966085725"
"1","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","8","53138.73469014798","21798.500981058023"
"42","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","0","0","0"
"27","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","20","102568.00492050147","56507.445963587874"
"39","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","4","29379.98477960428","10707.22402301393"
"41","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","1","7951.4377908632905","1794.6109255031813"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","22","113231.87171338394","65643.66467856847"
"26","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","21","111262.561405729","61117.37356506685"
"30","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","16","88993.53770894874","44682.33215715893"
"32","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","13","76496.01924559129","35799.262084972106"
"37","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","3","22222.65059804936","7291.929395977914"
"38","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","10","67158.231631347","24656.317750016256"
"43","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","0","0","0"
"31","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","14","88634.20939438237","36490.83785706962"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","23","115024.62210455105","67391.92803024175"
"44","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","0","0","0"
"27","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","21","108638.98343903366","57986.11919469081"
"30","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","17","87472.45821746397","50090.62167992855"
"26","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","22","118617.15810329573","61142.6866456287"
"25","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","21","105672.04962715604","59004.77383165637"
"29","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","18","105988.74030725526","48938.08861481903"
"42","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","1","7731.63205434233","1847.1534019659512"
"38","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","11","72314.69844165181","28099.238015539107"
"35","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","9","60720.43932131968","25152.505423807143"
"33","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","24","122168.68108497173","67864.69225832177"
"43","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","1","7471.097933606736","2326.2122051371693"
"26","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","23","122654.34606410025","63218.22942745108"
"38","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","12","76388.56469024358","32847.65987926248"
"44","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","1","7420.658491295154","2672.9088271899127"
"31","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","15","95584.90088512869","37649.23667881468"
"27","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","22","115828.51469609476","58077.02011443666"
"32","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","14","81531.18147899957","38722.82558606314"
"30","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","18","91990.66221424191","51831.56504484608"
"25","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","22","106347.4062347129","63458.513096294584"
"42","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","2","15311.695019226148","3612.198674624944"
"43","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","2","15086.789192879882","4157.1481460788455"
"45","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","0","0","0"
"38","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","13","83116.30464908743","34472.40626165881"
"44","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","2","14500.377259384348","5277.525547536053"
"35","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","10","67549.04146375289","26150.434299490586"
"40","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","1","7345.666694580386","2726.9516428207144"
"34","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","6","38263.4471232552","16880.09678888445"
"27","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","23","120470.67680045262","59586.0447853792"
"39","false","0.1","4.9","""wealth""","5.4","0.01","0","25","83.4","""profit""","100","5","36348.506838726484","12982.64509534756"
