"BehaviorSpace results (NetLogo 6.2.0)"
"business_investor_class_18.nlogo"
"get-probabilities"
"10/27/2021 23:35:30:308 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","stochastic?","failure-max","p-high-profit-high-risk","turtle-coloring-mode","p-low-profit-low-risk","failure-min","p-low-profit-high-risk","max-ticks","p-high-profit-low-risk","color-patches-by","num-investors","[step]","p-hplr","p-hphr","p-lplr","p-lphr","p-same"
"6","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.782608695652174","0.06956521739130435","0.048109965635738834","0","0.8933333333333333"
"13","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.7058823529411765","0.12562814070351758","0.06116207951070336","0","0.88"
"23","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.6785714285714286","0.5161290322580645","0.02857142857142857","0","0.63"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.85","0.4782608695652174","0.05714285714285714","0","0.4"
"24","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.7","0.3684210526315789","0.07692307692307693","0","0.12"
"18","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.6111111111111112","0.36363636363636365","0.0390625","0","0.8615384615384616"
"20","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.8823529411764706","0.15714285714285714","0.01485148514851485","0","0.8945454545454545"
"10","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.75","0.2441860465116279","0.03529411764705882","0","0.8363636363636363"
"9","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.68","0.16304347826086957","0.04498269896193772","0","0.8615384615384616"
"12","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.7058823529411765","0.15294117647058825","0.04680851063829787","0","0.8892307692307693"
"3","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.7058823529411765","0.09859154929577464","0.025559105431309903","0","0.9093333333333333"
"4","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.6296296296296297","0.1651376146788991","0.0593607305936073","0","0.8523076923076923"
"15","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.75","0.26865671641791045","0.017241379310344827","0","0.8857142857142857"
"2","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.8095238095238095","0.10084033613445378","0.018072289156626505","0","0.9222222222222223"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.8571428571428571","0.41379310344827586","0.05555555555555555","0","0.56"
"6","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.782608695652174","0.0653061224489796","0.04590163934426229","0","0.8989473684210526"
"17","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.6470588235294118","0.18571428571428572","0.03524229074889868","0","0.8836363636363637"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.8571428571428571","0.35294117647058826","0.0410958904109589","0","0.67"
"23","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.6785714285714286","0.47058823529411764","0.03409090909090909","0","0.696"
"12","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.7058823529411765","0.14893617021276595","0.04780876494023904","0","0.8914285714285715"
"13","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.7058823529411765","0.1179245283018868","0.058823529411764705","0","0.886"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.8571428571428571","0.3076923076923077","0.03260869565217391","0","0.736"
"2","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.8095238095238095","0.09523809523809523","0.017191977077363897","0","0.9263157894736842"
"4","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.6296296296296297","0.15126050420168066","0.05555555555555555","0","0.8628571428571429"
"20","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.8823529411764706","0.14473684210526316","0.01818181818181818","0","0.9"
"5","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.5882352941176471","0.16483516483516483","0.025889967637540454","0","0.9223529411764706"
"8","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.7692307692307693","0.13333333333333333","0.04230769230769231","0","0.9013333333333333"
"23","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.6785714285714286","0.42105263157894735","0.02830188679245283","0","0.7466666666666667"
"6","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.782608695652174","0.06538461538461539","0.0438871473354232","0","0.902"
"3","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.7058823529411765","0.0915032679738562","0.024024024024024024","0","0.915"
"24","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.6818181818181818","0.35714285714285715","0.0967741935483871","0","0.44"
"19","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.8461538461538461","0.1791044776119403","0.01744186046511628","0","0.896"
"15","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.75","0.2535211267605634","0.020161290322580645","0","0.8906666666666667"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.8571428571428571","0.2727272727272727","0.036036036036036036","0","0.7733333333333333"
"12","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.7058823529411765","0.13725490196078433","0.0449438202247191","0","0.8986666666666666"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.8571428571428571","0.24","0.038461538461538464","0","0.8"
"25","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"2","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.8095238095238095","0.09022556390977443","0.01912568306010929","0","0.928"
"23","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.6785714285714286","0.38095238095238093","0.024193548387096774","0","0.7828571428571428"
"3","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.7058823529411765","0.08536585365853659","0.025495750708215296","0","0.9176470588235294"
"13","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.7058823529411765","0.11504424778761062","0.059490084985835696","0","0.8876190476190476"
"12","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.7058823529411765","0.12727272727272726","0.04240282685512368","0","0.905"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.8571428571428571","0.21428571428571427","0.03355704697986577","0","0.825"
"4","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.6296296296296297","0.13953488372093023","0.05220883534136546","0","0.872"
"15","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.76","0.23684210526315788","0.022727272727272728","0","0.8925"
"20","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.8823529411764706","0.14457831325301204","0.01680672268907563","0","0.9046153846153846"
"5","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.5882352941176471","0.15151515151515152","0.024615384615384615","0","0.9266666666666666"
"19","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.8461538461538461","0.16666666666666666","0.015873015873015872","0","0.9054545454545454"
"23","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.6785714285714286","0.34782608695652173","0.028169014084507043","0","0.805"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.8571428571428571","0.1935483870967742","0.02976190476190476","0","0.8444444444444444"
"6","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.782608695652174","0.06204379562043796","0.041916167664670656","0","0.9066666666666666"
"2","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.8095238095238095","0.09929078014184398","0.01832460732984293","0","0.9276190476190476"
"25","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.6153846153846154","0.5","0","0","0.32"
"24","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.6818181818181818","0.3055555555555556","0.06521739130434782","0","0.6133333333333333"
"18","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.6111111111111112","0.3333333333333333","0.04","0","0.8685714285714285"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.8571428571428571","0.17647058823529413","0.026737967914438502","0","0.86"
"12","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.7058823529411765","0.11764705882352941","0.043478260869565216","0","0.908235294117647"
"13","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.7058823529411765","0.11666666666666667","0.06267029972752043","0","0.8854545454545455"
"23","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.6785714285714286","0.3137254901960784","0.03125","0","0.8222222222222222"
"3","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.7058823529411765","0.07954545454545454","0.026881720430107527","0","0.92"
"5","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.5882352941176471","0.14018691588785046","0.02346041055718475","0","0.9305263157894736"
"17","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.6470588235294118","0.16666666666666666","0.036885245901639344","0","0.89"
"20","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.8823529411764706","0.14285714285714285","0.02734375","0","0.9"
"4","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.6296296296296297","0.12949640287769784","0.04924242424242424","0","0.88"
"15","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.76","0.225","0.02142857142857143","0","0.8988235294117647"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.8571428571428571","0.16216216216216217","0.02912621359223301","0","0.8690909090909091"
"19","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.8461538461538461","0.15584415584415584","0.014563106796116505","0","0.9133333333333333"
"2","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.8095238095238095","0.09523809523809523","0.020050125313283207","0","0.9290909090909091"
"16","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.7777777777777778","0.18518518518518517","0.028735632183908046","0","0.864"
"6","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.782608695652174","0.059027777777777776","0.04011461318051576","0","0.9109090909090909"
"25","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.6428571428571429","0.4583333333333333","0.06666666666666667","0","0.56"
"9","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.68","0.15841584158415842","0.04516129032258064","0","0.8657142857142858"
"10","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.75","0.22340425531914893","0.03225806451612903","0","0.85"
"8","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.7692307692307693","0.12307692307692308","0.03985507246376811","0","0.9075"
"23","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","10","0.6785714285714286","0.2807017543859649","0.02824858757062147","0","0.84"
"12","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.7058823529411765","0.10852713178294573","0.044585987261146494","0","0.9111111111111111"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.8571428571428571","0.14814814814814814","0.03571428571428571","0","0.8733333333333333"
"24","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.6818181818181818","0.2558139534883721","0.04838709677419355","0","0.71"
"13","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.7058823529411765","0.11023622047244094","0.060209424083769635","0","0.8904347826086957"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.8571428571428571","0.14444444444444443","0.041666666666666664","0","0.8738461538461538"
"3","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.7058823529411765","0.07407407407407407","0.028205128205128206","0","0.9221052631578948"
"15","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.76","0.21428571428571427","0.02702702702702703","0","0.9"
"25","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","3","0.6428571428571429","0.3793103448275862","0.06521739130434782","0","0.6933333333333334"
"20","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.8823529411764706","0.15841584158415842","0.03308823529411765","0","0.8933333333333333"
"2","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.8095238095238095","0.09032258064516129","0.019230769230769232","0","0.9321739130434783"
"4","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.6296296296296297","0.12080536912751678","0.04659498207885305","0","0.8870588235294118"
"19","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.8461538461538461","0.14634146341463414","0.017937219730941704","0","0.916923076923077"
"17","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.6470588235294118","0.1511627906976744","0.04230769230769231","0","0.8923076923076924"
"6","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.782608695652174","0.056291390728476824","0.038461538461538464","0","0.9147826086956522"
"23","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.6785714285714286","0.25396825396825395","0.030927835051546393","0","0.850909090909091"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.8571428571428571","0.12871287128712872","0.0392156862745098","0","0.8828571428571429"
"12","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.7222222222222222","0.1","0.042682926829268296","0","0.9136842105263158"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.8571428571428571","0.11607142857142858","0.040740740740740744","0","0.888"
"13","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.7058823529411765","0.1044776119402985","0.05793450881612091","0","0.895"
"18","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.6111111111111112","0.31645569620253167","0.03741496598639456","0","0.8746666666666667"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.8571428571428571","0.10483870967741936","0.03873239436619718","0","0.895"
"25","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","4","0.6428571428571429","0.3142857142857143","0.06451612903225806","0","0.76"
"16","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","11","0.7777777777777778","0.16853932584269662","0.02631578947368421","0","0.8763636363636363"
"3","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.7058823529411765","0.06930693069306931","0.029484029484029485","0","0.924"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.8571428571428571","0.09558823529411764","0.040268456375838924","0","0.8988235294117647"
"2","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.8095238095238095","0.08588957055214724","0.018475750577367205","0","0.935"
"23","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.6896551724137931","0.22857142857142856","0.02857142857142857","0","0.86"
"6","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.782608695652174","0.056962025316455694","0.036939313984168866","0","0.9166666666666666"
"15","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.76","0.2","0.028938906752411574","0","0.9031578947368422"
"19","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.8461538461538461","0.1590909090909091","0.02510460251046025","0","0.9114285714285715"
"4","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.6296296296296297","0.11320754716981132","0.04421768707482993","0","0.8933333333333333"
"20","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.8823529411764706","0.14678899082568808","0.034722222222222224","0","0.8975"
"5","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.5882352941176471","0.13043478260869565","0.028011204481792718","0","0.93"
"24","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.6818181818181818","0.22","0.07692307692307693","0","0.744"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.8571428571428571","0.09395973154362416","0.03858520900321544","0","0.9022222222222223"
"10","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.75","0.20588235294117646","0.0297029702970297","0","0.8615384615384616"
"17","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.6470588235294118","0.13541666666666666","0.03985507246376811","0","0.9"
"25","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","5","0.6428571428571429","0.2926829268292683","0.06493506493506493","0","0.792"
"8","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.7692307692307693","0.12142857142857143","0.0410958904109589","0","0.908235294117647"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.8571428571428571","0.09259259259259259","0.04","0","0.9031578947368422"
"12","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.7222222222222222","0.09333333333333334","0.043859649122807015","0","0.916"
"3","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.7058823529411765","0.06481481481481481","0.0330188679245283","0","0.9238095238095239"
"23","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.6896551724137931","0.2077922077922078","0.02643171806167401","0","0.8707692307692307"
"15","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.76","0.20618556701030927","0.03067484662576687","0","0.902"
"20","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.8823529411764706","0.13559322033898305","0.03289473684210526","0","0.9035294117647059"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.8571428571428571","0.08620689655172414","0.04129793510324484","0","0.906"
"25","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.6428571428571429","0.2553191489361702","0.07608695652173914","0","0.8133333333333334"
"5","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.5882352941176471","0.12903225806451613","0.026881720430107527","0","0.9314285714285714"
"19","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.8461538461538461","0.15625","0.0234375","0","0.9146666666666666"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.8571428571428571","0.08064516129032258","0.03977272727272727","0","0.9104761904761904"
"24","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","6","0.6818181818181818","0.1864406779661017","0.06451612903225806","0","0.7866666666666666"
"3","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.7222222222222222","0.06060606060606061","0.031818181818181815","0","0.9254545454545454"
"4","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.6296296296296297","0.10650887573964497","0.042071197411003236","0","0.8989473684210526"
"17","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.6470588235294118","0.1320754716981132","0.0410958904109589","0","0.9013333333333333"
"15","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.76","0.19607843137254902","0.029239766081871343","0","0.9066666666666666"
"12","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.7222222222222222","0.09937888198757763","0.04225352112676056","0","0.9161904761904762"
"18","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.6111111111111112","0.29411764705882354","0.03821656050955414","0","0.88"
"23","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.6896551724137931","0.19047619047619047","0.028688524590163935","0","0.8771428571428571"
"20","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.8823529411764706","0.12598425196850394","0.03125","0","0.9088888888888889"
"16","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","12","0.7777777777777778","0.15463917525773196","0.02912621359223301","0","0.8833333333333333"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.8571428571428571","0.08080808080808081","0.038356164383561646","0","0.9127272727272727"
"8","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.7857142857142857","0.11333333333333333","0.03896103896103896","0","0.9111111111111111"
"5","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.5882352941176471","0.12121212121212122","0.02577319587628866","0","0.9345454545454546"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.8571428571428571","0.08133971291866028","0.0395778364116095","0","0.9130434782608695"
"25","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.6428571428571429","0.2641509433962264","0.0660377358490566","0","0.8285714285714286"
"3","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.7222222222222222","0.05714285714285714","0.03070175438596491","0","0.928695652173913"
"12","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.7222222222222222","0.09467455621301775","0.04054054054054054","0","0.92"
"4","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.6296296296296297","0.1005586592178771","0.040123456790123455","0","0.904"
"15","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.76","0.18691588785046728","0.027932960893854747","0","0.9109090909090909"
"26","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"18","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.6111111111111112","0.2717391304347826","0.041916167664670656","0","0.8823529411764706"
"22","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.8571428571428571","0.07727272727272727","0.03807106598984772","0","0.9166666666666666"
"23","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","15","0.6896551724137931","0.17204301075268819","0.038461538461538464","0","0.8773333333333333"
"19","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.8571428571428571","0.14563106796116504","0.02564102564102564","0","0.915"
"5","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.5882352941176471","0.11428571428571428","0.027227722772277228","0","0.9356521739130435"
"16","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","13","0.7777777777777778","0.1509433962264151","0.03167420814479638","0","0.8861538461538462"
"25","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.6666666666666666","0.2711864406779661","0.06611570247933884","0","0.83"
"12","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.7222222222222222","0.0903954802259887","0.03896103896103896","0","0.9234782608695652"
"23","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.6666666666666666","0.17142857142857143","0.0364963503649635","0","0.88"
"3","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.7222222222222222","0.05405405405405406","0.029661016949152543","0","0.9316666666666666"
"24","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","7","0.6818181818181818","0.16176470588235295","0.05555555555555555","0","0.8171428571428572"
"20","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.8823529411764706","0.11764705882352941","0.03273809523809524","0","0.911578947368421"
"26","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.6111111111111112","0.5789473684210527","0","0","0.12"
"27","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"4","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.6296296296296297","0.09523809523809523","0.038348082595870206","0","0.9085714285714286"
"19","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.8571428571428571","0.13513513513513514","0.02422145328719723","0","0.92"
"8","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.7857142857142857","0.1069182389937107","0.037037037037037035","0","0.9157894736842105"
"28","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"12","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.7222222222222222","0.08648648648648649","0.0375","0","0.9266666666666666"
"23","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","17","0.6774193548387096","0.1565217391304348","0.034722222222222224","0","0.8847058823529412"
"15","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","23","0.76","0.17857142857142858","0.026737967914438502","0","0.9147826086956522"
"5","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","24","0.5882352941176471","0.11486486486486487","0.02619047619047619","0","0.9366666666666666"
"25","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","9","0.6666666666666666","0.25","0.0661764705882353","0","0.8444444444444444"
"27","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","1","0.7619047619047619","0.3888888888888889","0","0","0.08"
"20","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.8888888888888888","0.1095890410958904","0.03125","0","0.914"
"19","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.8571428571428571","0.12605042016806722","0.022950819672131147","0","0.9244444444444444"
"24","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","8","0.6818181818181818","0.14285714285714285","0.04878048780487805","0","0.84"
"4","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","22","0.6296296296296297","0.09045226130653267","0.03954802259887006","0","0.9109090909090909"
"17","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","16","0.6470588235294118","0.12931034482758622","0.03896103896103896","0","0.905"
"16","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.7894736842105263","0.14782608695652175","0.029787234042553193","0","0.8885714285714286"
"26","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","2","0.6666666666666666","0.64","0.027777777777777776","0","0.38"
"23","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","18","0.6774193548387096","0.144","0.03322259136212625","0","0.8911111111111111"
"10","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","14","0.75","0.19090909090909092","0.027522935779816515","0","0.8714285714285714"
"29","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","0","0","0","0","0","0"
"8","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","20","0.7857142857142857","0.10119047619047619","0.03529411764705882","0","0.92"
"20","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","21","0.8888888888888888","0.10967741935483871","0.02997275204359673","0","0.9161904761904762"
"19","false","0.1","4.6","wealth","3.2","0.01","0","25","80","exp utility","25","19","0.8571428571428571","0.11811023622047244","0.021806853582554516","0","0.9284210526315789"
