"BehaviorSpace results (NetLogo 6.1.0)"
"business_investor_class_18.nlogo"
"vary-probabilities"
"10/21/2019 22:58:03:924 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","stochastic?","failure-max","p-low-profit-low-risk","turtle-coloring-mode","p-high-profit-high-risk","failure-min","p-low-profit-high-risk","max-ticks","p-high-profit-low-risk","color-patches-by","num-investors","[step]","mean [wealth] of turtles","standard-deviation [wealth] of turtles"
"3400","true","0.1","2","wealth","20","0.01","0","25","80","exp utility","25","24","193484.55826076315","136710.24842185038"
"3397","true","0.1","2","wealth","20","0.01","0","25","80","exp utility","25","24","202384.18620333684","190533.3466070532"
"3402","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","158644.36060355633","128187.98387607907"
"3401","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","174765.11953859287","135097.55779583947"
"3403","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","193748.14298190252","161231.34971765574"
"3404","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","193994.81024539855","174386.99633696073"
"3399","true","0.1","2","wealth","20","0.01","0","25","80","exp utility","25","24","190209.13880842968","143412.03137846728"
"3405","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","134846.05527386809","112239.95651483283"
"3406","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","182077.05150880702","127159.07503913484"
"3407","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","135042.55810466767","93636.92715169585"
"3411","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","156861.39094323775","117348.21920569602"
"3410","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","207944.92949637928","152216.81885454763"
"3409","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","179919.34600532468","144418.83844568167"
"3412","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","149680.73324905196","120904.76449131066"
"3413","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","166408.13828696433","159516.57932454895"
"3414","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","194856.21167481036","142141.11437769892"
"3415","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","174566.76534319852","155435.58471554707"
"3417","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","159663.56912203124","127209.10811089328"
"3408","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","230881.88037865618","183315.96738464205"
"3418","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","197357.55037641845","134214.84028253422"
"3416","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","157551.73006077082","150527.874980327"
"3420","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","139072.44648785828","107392.97471809709"
"3421","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","147662.08886638368","130898.48102258898"
"3423","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","209889.90177090387","133554.7455360103"
"3422","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","184314.11535542272","177573.3196449249"
"3419","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","203441.2621702148","152378.8281309621"
"3425","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","182078.67984731722","182988.3404370724"
"3424","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","170003.84573954402","119122.63917475153"
"3428","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","160804.37473917112","109469.39505674796"
"3426","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","190961.48624023798","162400.3477442243"
"3429","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","169210.62464824776","147329.8964026623"
"3427","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","162838.6017199836","174054.3262138374"
"3431","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","206340.7502762486","136369.71955986123"
"3433","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","167462.5094874664","194946.91017533423"
"3432","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","181512.79525406062","166415.53585713127"
"3430","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","150121.79450100314","157560.73863517324"
"3434","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","164407.16329089663","147953.49566724634"
"3437","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","207392.4684598252","163532.46460415807"
"3439","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","168281.0630265531","124145.24670667158"
"3435","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","207179.11751973478","196632.99653162467"
"3440","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","174320.3719622133","162213.1698606618"
"3441","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","193257.7242592766","155236.3352597916"
"3442","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","119964.11061522592","126164.03483339418"
"3444","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","217877.39629389174","192166.28981315152"
"3438","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","146097.26907982683","119070.49690975144"
"3443","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","166500.20236474992","149871.09399587454"
"3446","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","223785.62520119784","163894.09278510284"
"3448","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","151096.4747333642","122144.7071688786"
"3436","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","233717.73554257568","212699.84812292407"
"3445","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","223470.03480878042","111509.20162374174"
"3447","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","163767.86637826092","156666.34047091563"
"3450","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","178179.60033421408","151975.11442279626"
"3451","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","168128.19426534016","141135.19082079548"
"3452","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","226348.30227108032","194715.60948350411"
"3449","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","214579.93701734577","160015.4473951274"
"3454","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","209897.3089116828","187862.4395938896"
"3453","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","183116.74139821515","229075.27001322497"
"3455","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","175256.14261700815","135157.9427101144"
"3456","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","138415.71898976332","99392.68272733768"
"3457","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","197590.0239505818","165937.4395345692"
"3458","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","122768.46370930572","135043.1906013539"
"3460","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","197500.48842957403","149586.15600677926"
"3459","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","253627.9614650018","245566.9062960698"
"3461","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","141351.48460029595","122460.66761407795"
"3462","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","190136.5688342592","217283.76449077067"
"3464","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","151783.32439586084","128545.21276199406"
"3463","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","152490.0973551138","151486.12033548948"
"3465","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","225158.61295127455","213926.4001276149"
"3469","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","216166.71102677003","138163.27274276695"
"3471","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","202453.02130607932","157722.74058129874"
"3470","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","139810.32730801302","123421.09437954017"
"3467","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","201898.54814884515","155319.78763241143"
"3468","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","195724.16872811274","141199.11851343926"
"3473","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","220291.78641182248","175330.04068090243"
"3475","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","151642.0726785561","115816.41192456298"
"3474","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","222736.1985188594","214998.95692802971"
"3472","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","181265.16960988956","142541.07843774094"
"3478","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","225182.3925271323","202146.44115996556"
"3479","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","137569.97808829055","105494.46272956797"
"3477","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","196095.4110413184","149393.27190698174"
"3476","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","168917.83360681907","150758.3489244719"
"3480","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","172396.59987227025","149868.9517148283"
"3466","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","149130.02925006836","103255.7100872056"
"3481","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","137735.16156617695","133328.35873330518"
"3483","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","193539.27995135618","143600.38696527938"
"3482","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","155338.8028509631","140759.43229726295"
"3484","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","203211.61332275413","120177.70482024344"
"3485","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","183183.4508652605","196930.2096614698"
"3486","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","135285.44001249247","114688.12142577596"
"3487","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","144361.98682532628","118234.33024222162"
"3488","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","187425.84043372315","151521.75007924673"
"3493","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","195465.6014555387","129172.02692196844"
"3492","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","206450.0731836611","183000.02184634807"
"3491","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","202261.93711327642","143366.75981926176"
"3490","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","131077.14201305486","120987.9398555822"
"3489","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","186407.63138378633","122418.55756400936"
"3495","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","205281.73639095813","161850.97141429267"
"3496","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","147234.52520572263","111570.69119834522"
"3499","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","204278.4709516044","165168.17335555496"
"3497","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","136755.67676154678","133764.30015588953"
"3494","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","134139.19423212495","121663.84534193922"
"3501","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","193032.06419297878","125857.98862294048"
"3502","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","213145.6335394957","130650.77159297946"
"3498","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","133115.64597538757","106731.74357040951"
"3505","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","202286.1140058413","159467.34085595785"
"3506","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","225183.78991427866","170888.88533123425"
"3503","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","144003.2863230313","108814.9206072121"
"3507","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","124738.36742781945","133222.50662018495"
"3508","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","190877.5681026823","111516.7701435213"
"3500","true","0.1","2","wealth","20","0.01","0","25","90","exp utility","25","24","203179.585345221","169949.45600692404"
"3509","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","149579.12616481923","102644.02112396919"
"3510","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","158460.21629033197","105201.62310948943"
"3511","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","146763.23114137503","129811.36518882577"
"3504","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","202376.70469860604","132324.95151187805"
"3515","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","225564.3718695501","164597.83380451406"
"3516","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","172298.98310216027","138842.13549060983"
"3514","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","121123.2299187671","112625.95554276052"
"3517","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","180625.41308935895","122781.71591345598"
"3518","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","152184.10094486803","147897.97960668692"
"3512","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","258967.8111269349","195949.36617179014"
"3520","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","166318.43092571254","122715.67620375063"
"3513","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","180608.6680855178","219469.85037812914"
"3523","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","127247.50777680299","132050.92885899116"
"3519","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","136925.18845860884","105834.17940745971"
"3522","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","158707.11699839254","109716.49186291371"
"3526","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","206177.97354207427","139720.75455172797"
"3525","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","170674.55727390852","138014.183152662"
"3521","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","181156.3277634711","134993.06695548244"
"3528","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","136857.14376693446","89681.53308024706"
"3529","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","164259.63432461114","114160.10720248446"
"3530","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","166861.49864659974","128216.05117153039"
"3524","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","136336.87231633268","106718.73805683074"
"3532","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","157311.92886916743","127757.70904996435"
"3534","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","203746.1730250929","176645.83827968736"
"3533","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","152100.3826983131","123696.37601338325"
"3535","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","162397.8978554333","152534.2178425589"
"3531","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","151941.83063576338","127170.7504305894"
"3536","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","171373.9240191196","155895.68309939248"
"3537","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","193305.68381046315","121938.94268590712"
"3527","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","157916.12376134068","138954.53636197216"
"3538","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","185866.75503875458","154500.34352043495"
"3542","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","177098.82185191824","169842.7200271742"
"3540","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","208550.51591510992","189437.81258784793"
"3539","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","216928.98682638296","144263.1754733673"
"3544","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","184121.25373289705","130157.78833063004"
"3543","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","145905.30999801186","127405.74200315464"
"3541","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","187849.69782012346","185580.03993116415"
"3547","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","211977.82714353967","170611.93552874212"
"3546","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","153599.38189707912","136873.36861069166"
"3548","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","153838.42257264743","143043.76920438444"
"3545","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","155749.97247494757","113315.71630676229"
"3550","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","172761.34326875766","122669.31649623475"
"3551","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","227654.62811589363","191543.17207941922"
"3552","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","206801.66950054892","187535.09647841007"
"3555","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","209709.61387269557","212931.37780221572"
"3553","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","180013.55987961334","165509.87124673187"
"3549","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","134099.73972622844","107693.10982089097"
"3556","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","197111.63419772367","145822.299549578"
"3560","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","148305.5282535962","113466.03535580983"
"3559","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","215751.61744952764","183123.59203529323"
"3563","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","183519.33768384252","137938.70732142456"
"3554","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","140824.79006619836","116553.2196531271"
"3561","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","152290.1438200957","108931.24725722695"
"3565","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","149600.0491892068","138245.1732422431"
"3558","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","213668.51883528513","169696.74945937243"
"3566","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","198576.1307736086","173000.3610967858"
"3562","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","139679.59736097098","119665.00619500573"
"3557","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","175572.602499103","145940.4725389527"
"3567","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","145286.13160948394","132216.5663653108"
"3564","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","205774.62720459324","160185.00289427626"
"3569","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","139292.6101055115","120534.14085052871"
"3568","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","199168.41922882636","185440.49288250649"
"3570","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","211613.82826862394","235397.35300935592"
"3571","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","152984.01731152076","177148.38224626714"
"3572","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","200759.4399820827","182283.39260454205"
"3573","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","203359.31441299088","185346.3104783781"
"3575","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","129689.30210798112","114496.51907778319"
"3574","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","185232.71059126497","184439.90653019864"
"3576","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","191229.3424593527","157217.10524923165"
"3577","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","143322.34247025358","148622.44484152558"
"3578","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","199585.9858826996","200055.9919487149"
"3580","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","165206.91754311454","142326.52738838832"
"3581","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","137930.84312125063","107371.2866654698"
"3583","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","125994.00426389888","123947.11613716856"
"3586","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","178452.27496193384","118512.93826913951"
"3588","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","236312.8568411406","177634.7662461883"
"3579","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","170537.157516051","154762.88965858964"
"3582","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","178044.50541785284","149497.0505931545"
"3590","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","185878.20309439447","146061.06379932404"
"3591","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","168563.83737349164","113862.12127031409"
"3592","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","163135.12125325692","149515.82147849677"
"3587","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","150075.58449127176","148035.6120092183"
"3594","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","183063.66740312995","121095.25914487158"
"3589","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","168923.39881642244","204410.19881033688"
"3593","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","236816.00284084075","209048.730508878"
"3596","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","191382.68033452783","145615.72343371905"
"3584","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","202683.3882444623","155682.71281449113"
"3585","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","147472.69268309473","136047.9277053188"
"3597","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","163229.41742416532","118759.28877772203"
"3595","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","134512.58580185787","98041.7441639494"
"3598","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","146172.54350313888","140455.21945952898"
"3600","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","173450.6483346237","134531.14010333244"
"3599","true","0.1","2","wealth","20","0.01","0","25","100","exp utility","25","24","179572.6625558545","147655.9752276535"
"3601","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","181848.39204505517","190555.32586270786"
"3602","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","248683.10852239383","193973.75590579328"
"3603","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","171850.26517848528","164331.03247160537"
"3604","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","176363.11801596274","141000.34465755385"
"3606","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","213652.54220212542","220364.33752137274"
"3608","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","166349.4943537488","115365.13165613278"
"3607","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","166885.5337034079","96396.66240671465"
"3610","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","176650.67887671548","131265.2466988799"
"3605","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","177430.50439023762","125859.26899367348"
"3612","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","177572.36467440688","139483.99122426135"
"3609","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","189789.5244289363","164957.44167729374"
"3613","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","151481.74701501167","123624.73766306015"
"3611","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","164997.33296952103","115225.79744972644"
"3618","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","229561.60225644466","179583.2472292027"
"3616","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","152472.40455321263","148242.02550170533"
"3619","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","186173.82030134756","144394.6794489081"
"3621","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","173427.04588481935","120959.59894852794"
"3622","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","192618.7899201319","119056.77474582788"
"3620","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","167819.10329764258","182925.95527236917"
"3614","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","200835.92172246758","184210.64826496437"
"3617","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","181799.01728621288","161584.41154935776"
"3623","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","206875.4382268237","150483.48843927498"
"3615","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","195727.70037368097","161452.96506059397"
"3626","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","200659.11589106554","127179.05455151762"
"3625","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","153639.710308225","115198.65005892285"
"3627","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","147052.2247555755","118750.3960571142"
"3628","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","140115.88228161228","109187.80411977677"
"3632","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","205390.1495343259","139885.5143180676"
"3624","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","147754.4891122297","133164.57905830556"
"3630","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","175831.52947225719","115129.89158735763"
"3629","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","175635.25902062826","139483.14493437888"
"3631","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","195392.3299577764","141786.91420003492"
"3634","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","146354.36927377214","118142.5232736762"
"3636","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","217110.05753883545","179626.34029351352"
"3635","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","170444.34458840176","153421.81024249838"
"3637","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","185605.49741788604","125613.30573978086"
"3638","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","187348.89616540074","160729.35407113936"
"3633","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","160709.02436078477","134964.09920051394"
"3639","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","215015.9222340576","172326.05128253656"
"3642","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","210638.92097511457","167057.5902999223"
"3640","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","204230.85957298178","165097.1611892165"
"3641","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","171428.06338962205","160515.24500041903"
"3647","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","194463.5966315309","187281.39732930067"
"3644","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","190237.48999084847","127240.40528595635"
"3645","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","186464.47303009356","110659.81035221084"
"3646","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","142425.1089375146","138269.66028564633"
"3648","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","224987.1367475727","189805.30133651957"
"3654","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","173837.6440464157","114667.23447224063"
"3653","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","174598.93565536704","159502.0636167391"
"3643","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","133375.48962764425","130383.1182573572"
"3657","true","0.1","2","wealth","30","0.01","0","25","70","exp utility","25","24","169686.04271595264","131298.9656982276"
