"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"business_investor_class_18.nlogo"
"vary-probabilities"
"10/21/2025 22:01:21:021 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","stochastic?","failure-max","p-low-profit-low-risk","turtle-coloring-mode","p-high-profit-high-risk","failure-min","p-low-profit-high-risk","max-ticks","p-high-profit-low-risk","color-patches-by","num-investors","[step]","mean [wealth] of turtles","standard-deviation [wealth] of turtles"
"178","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","109527.12288178156","90479.80801893081"
"179","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","186171.97892726728","153956.61918957325"
"182","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","161189.97683049442","160201.8874326389"
"180","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","181932.54658164398","115431.21794346797"
"160","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","159392.80104235656","117835.31155487685"
"177","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","121969.0739005345","98987.75217689112"
"188","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","121858.2050116806","118357.32334736235"
"181","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","177454.34304454815","140403.51326743313"
"191","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","117639.0302564457","161193.17521427342"
"183","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","186983.3678000906","162242.45669944162"
"190","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","145134.03323045975","101313.12954733396"
"184","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","88929.07640036661","88621.10435949838"
"186","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","171742.94064656805","128958.41220009321"
"189","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","116639.72903812698","122779.27230695417"
"192","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","158754.9983099404","135918.2890986992"
"185","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","176436.3597938643","135661.29169189502"
"193","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","120558.98998234209","126608.8005073036"
"198","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","152336.6569041758","160894.45321815644"
"196","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","166045.15513694563","168500.90606907825"
"195","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","157249.79377003736","152097.34030878588"
"176","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","116136.92850266362","96062.8457638643"
"197","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","111219.12570028896","128498.95086355328"
"200","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","117832.12561451027","124817.47013398203"
"199","true","0.1","0","wealth","0","0.01","0","25","80","exp utility","25","24","147171.87768765443","126519.07838239569"
"201","true","0.1","0","wealth","0","0.01","0","25","90","exp utility","25","24","155829.17402480645","199983.4654333859"
"202","true","0.1","0","wealth","0","0.01","0","25","90","exp utility","25","24","130215.1649046732","155719.24252921052"
"204","true","0.1","0","wealth","0","0.01","0","25","90","exp utility","25","24","140363.23503113215","136080.6559279698"
"203","true","0.1","0","wealth","0","0.01","0","25","90","exp utility","25","24","117250.8188546944","104874.38543987245"
"206","true","0.1","0","wealth","0","0.01","0","25","90","exp utility","25","24","137041.54886879225","117562.47282974317"
"207","true","0.1","0","wealth","0","0.01","0","25","90","exp utility","25","24","161662.23516672186","152249.60493589964"
"210","true","0.1","0","wealth","0","0.01","0","25","90","exp utility","25","24","111711.03839684438","80978.90084073193"
"211","true","0.1","0","wealth","0","0.01","0","25","90","exp utility","25","24","138537.17161699542","101023.74538098143"
