"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"segregation.nlogo"
"big-experiment"
"11/12/2024 22:29:38:099 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","%-similar-wanted","[step]","percent-similar"
"67","50","7.5","7","57.3101624480544"
"72","50","7.5","5","56.112737920937036"
"75","50","7.5","4","56.208670095518"
"77","50","7.5","4","54.7773125237914"
"73","50","7.5","4","54.81283422459893"
"76","50","7.5","4","56.2962962962963"
"80","50","7.5","4","56.04852686308492"
"74","50","7.5","7","56.740584301302356"
"82","50","10","5","56.940406976744185"
"79","50","7.5","6","58.225508317929766"
"78","50","7.5","7","56.94695055936485"
"85","50","10","4","57.381121362668566"
"84","50","10","5","57.494407158836694"
"81","50","10","6","56.709956709956714"
"87","50","10","4","55.71030640668524"
"83","50","10","7","55.360220613581525"
"86","50","10","4","57.20384204909285"
"90","50","10","4","58.22064056939502"
"89","50","10","4","57.58739915482136"
"91","50","10","4","56.30737844270656"
"92","50","10","3","56.60445082555635"
"88","50","10","5","56.15013006317354"
"94","50","10","4","55.655095184770445"
"95","50","10","4","58.01005747126437"
"93","50","10","5","57.51610594130278"
"96","50","10","4","57.10545998504114"
"98","50","10","4","58.27862873814734"
"101","50","12.5","3","54.941134498751346"
"99","50","10","5","55.25375268048606"
"97","50","10","5","56.50887573964497"
"104","50","12.5","4","56.73707210487983"
"100","50","10","5","56.25227852716005"
"105","50","12.5","4","57.54411235145841"
"103","50","12.5","4","53.922287390029325"
"109","50","12.5","4","58.41139003372049"
"102","50","12.5","5","57.92466240227434"
"108","50","12.5","4","55.4072553045859"
"110","50","12.5","4","57.32851985559567"
"106","50","12.5","6","57.14812085482682"
"107","50","12.5","7","59.10270671116054"
"112","50","12.5","4","57.92727272727273"
"114","50","12.5","4","56.52607107273331"
"111","50","12.5","5","55.930318754633056"
"113","50","12.5","5","56.2210338680927"
"115","50","12.5","4","55.19031141868512"
"118","50","12.5","4","58.51142225497421"
"119","50","12.5","5","56.96877380045697"
"116","50","12.5","5","57.867067217423966"
"117","50","12.5","5","58.24686940966011"
"123","50","15","4","59.77175463623395"
"121","50","15","6","61.072530864197525"
"120","50","12.5","5","55.99571734475375"
"126","50","15","5","57.833144582861465"
"125","50","15","5","57.69373377827215"
"122","50","15","6","58.35755813953488"
"127","50","15","4","56.99782451051486"
"130","50","15","3","56.18977020014826"
"124","50","15","6","56.71852899575672"
"128","50","15","4","58.399696624952604"
"132","50","15","4","57.795219407777374"
"129","50","15","6","57.50184774575019"
"131","50","15","6","56.819012797074954"
"137","50","15","4","55.65760470242469"
"139","50","15","3","56.49906890130354"
"140","50","15","4","55.60119492158327"
"134","50","15","6","57.479174212241944"
"142","50","17.5","4","59.99261174732175"
"141","50","17.5","5","58.87445887445888"
"133","50","15","7","58.30546265328874"
"145","50","17.5","4","58.781763826606884"
"135","50","15","6","57.63138948884089"
"138","50","15","6","54.64285714285714"
"136","50","15","8","58.3206106870229"
"144","50","17.5","7","61.48867313915858"
"150","50","17.5","4","60.01514577811435"
"143","50","17.5","8","60.40172166427546"
"146","50","17.5","6","61.218724778046806"
"149","50","17.5","5","58.53571428571429"
"147","50","17.5","5","57.177197802197796"
"148","50","17.5","6","60.63791228706052"
"153","50","17.5","6","62.22222222222222"
"152","50","17.5","5","58.08630393996248"
"151","50","17.5","5","60.15395894428153"
"155","50","17.5","5","62.518910741301056"
"157","50","17.5","4","57.98381162619574"
"154","50","17.5","7","60.23108460678345"
"159","50","17.5","4","58.08664259927798"
"161","50","20","5","60.26119402985075"
"160","50","17.5","4","58.59197577592733"
"156","50","17.5","5","58.67861142217245"
"162","50","20","4","60.77305778798316"
