"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"segregation.nlogo"
"first-experiment"
"11/12/2024 22:20:13:110 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","%-similar-wanted","[step]","percent-similar"
"165","50","40","15","84.866691701089"
"173","50","40","10","83.6266258607498"
"170","50","40","17","84.32486631016043"
"174","50","40","14","82.97421405863652"
"175","50","40","14","84.72818311874106"
"176","50","40","16","81.26780626780626"
"178","50","40","11","83.1816527120495"
"180","50","40","13","82.35719450469993"
"182","50","45","11","89.2578125"
"179","50","40","16","82.81195079086116"
"183","50","45","14","89.69465648854961"
"181","50","45","14","89.85120183136208"
"186","50","45","12","90.4843110504775"
"188","50","45","16","90.18195602729341"
"187","50","45","16","89.62300816167897"
"184","50","45","20","88.83878241262683"
"185","50","45","18","90.07575757575758"
"191","50","45","14","89.39226519337016"
"189","50","45","16","89.4104393541119"
"190","50","45","17","88.64824495892456"
"192","50","45","16","88.7911247130834"
"197","50","45","12","89.13690476190477"
"194","50","45","16","89.77035490605428"
"193","50","45","17","88.23529411764706"
"195","50","45","18","88.1786676934925"
"196","50","45","18","90.06875477463713"
"199","50","45","12","88.88888888888889"
"203","50","50","11","88.11739441660703"
"204","50","50","11","90.07692307692308"
"198","50","45","18","89.73313565604151"
"202","50","50","14","89.3909626719057"
"205","50","50","12","90.40225829216655"
"206","50","50","12","89.21759439470611"
"201","50","50","16","89.60309097295399"
"209","50","50","10","90.27088897367418"
"200","50","45","22","88.2800608828006"
"221","55","0","0","50.31585596967783"
"207","50","50","17","89.7136797454931"
"222","55","0","0","49.60835509138381"
"225","55","0","0","50.27203482045702"
"223","55","0","0","50.17128620367487"
"224","55","0","0","50.84322298563397"
"208","50","50","14","88.51894374282435"
"228","55","0","0","50.67778936392075"
"227","55","0","0","49.69344949983866"
"226","55","0","0","49.74826935179358"
"229","55","0","0","51.10258868648131"
"211","50","50","15","88.31022855001873"
"215","50","50","11","87.84452296819788"
"232","55","0","0","49.52948557089084"
"233","55","0","0","49.634804699904734"
"231","55","0","0","51.67958656330749"
"210","50","50","15","90.86669257675865"
"235","55","0","0","49.81794107911288"
"234","55","0","0","50.07742335088262"
"214","50","50","15","91.05691056910568"
"236","55","0","0","51.42378559463987"
"238","55","0","0","49.073482428115014"
"239","55","0","0","50.713359273670555"
"218","50","50","11","87.98235942668137"
"237","55","0","0","49.799866577718475"
"213","50","50","14","88.57685009487666"
"212","50","50","17","88.75390489413398"
"217","50","50","12","89.21271763815291"
"240","55","0","0","49.619289340101524"
"242","55","5","3","55.52229871296019"
"243","55","5","3","55.2471018913972"
"220","50","50","13","90.00385951370127"
"216","50","50","14","89.38237335183901"
"241","55","5","3","55.0044286979628"
"230","55","0","0","50.159948816378765"
"250","55","5","3","54.890092386110226"
"247","55","5","4","57.71575232595444"
"244","55","5","4","54.65538089480049"
"245","55","5","4","55.362318840579704"
"249","55","5","4","56.56441717791411"
"246","55","5","5","54.321711104600055"
"248","55","5","4","54.76334951456311"
"251","55","5","4","57.04353083434099"
"219","50","50","19","90.0531511009871"
"252","55","5","4","54.00299850074962"
"253","55","5","4","56.104651162790695"
"258","55","5","3","55.266343825665864"
"256","55","5","4","56.31127450980392"
"255","55","5","4","55.66645202833226"
"262","55","10","4","55.288175876411174"
"263","55","10","4","55.688622754491014"
"260","55","5","4","55.43783110003117"
"259","55","5","4","55.17779164067373"
"257","55","5","5","55.61728395061728"
"264","55","10","4","58.60524632117722"
"254","55","5","7","55.25497512437811"
"265","55","10","4","55.63161169881767"
"267","55","10","3","55.11669658886894"
"266","55","10","6","55.01770956316411"
"261","55","10","6","54.44108761329305"
"268","55","10","5","56.68668985140689"
"276","55","10","3","55.42909873884958"
"270","55","10","3","55.62273276904474"
"275","55","10","3","54.509803921568626"
"269","55","10","4","55.99875350576503"
"271","55","10","3","54.01481481481481"
"277","55","10","3","56.04429406336512"
"272","55","10","5","56.33540372670808"
"273","55","10","4","56.010606953447265"
"278","55","10","3","56.87755744412968"
"279","55","10","3","55.86206896551724"
"280","55","10","3","55.72851805728518"
"274","55","10","4","54.28824049513705"
"281","55","15","3","57.234314980793854"
"282","55","15","4","57.45839636913767"
"284","55","15","4","56.88549618320611"
"283","55","15","5","56.889580093312595"
"285","55","15","4","55.27522935779816"
"290","55","15","4","55.97792765174739"
"286","55","15","4","54.277372262773724"
"288","55","15","4","56.74641148325359"
"291","55","15","4","57.28813559322033"
"294","55","15","4","55.87321317588564"
"293","55","15","4","57.091237579042456"
"289","55","15","5","55.45454545454545"
"287","55","15","7","57.34097075670787"
"299","55","15","3","56.780696395846064"
"296","55","15","4","57.79503105590062"
"295","55","15","6","57.89650537634409"
"297","55","15","5","56.88659166920037"
"292","55","15","7","54.259424161472246"
"300","55","15","4","57.94605134871629"
"298","55","15","6","54.959950708564385"
"303","55","20","4","57.87545787545788"
"301","55","20","5","60.92735703245749"
"307","55","20","4","57.60023937761819"
"304","55","20","5","57.62599469496021"
"302","55","20","6","58.68842550619523"
"308","55","20","4","57.72640911969601"
"312","55","20","4","58.102143757881464"
"306","55","20","8","61.73941798941799"
"309","55","20","6","59.90294206854716"
"310","55","20","5","58.551769331585845"
"314","55","20","5","58.315852562181604"
"311","55","20","7","60.11017498379779"
"305","55","20","10","58.34382871536524"
"313","55","20","7","59.4478527607362"
"316","55","20","5","58.79478827361564"
"319","55","20","5","58.58990147783252"
"315","55","20","5","58.80750605326877"
"317","55","20","5","59.46896992962252"
"318","55","20","8","59.43217665615141"
"322","55","25","6","64.28149024246008"
"330","55","25","5","65.35073409461664"
"323","55","25","8","64.46511627906976"
"320","55","20","8","59.66616084977239"
"321","55","25","8","65.07888349514563"
"327","55","25","8","64.89294710327455"
"325","55","25","6","65.91198979591837"
"328","55","25","8","64.18002466091245"
"324","55","25","9","64.32730615997548"
"326","55","25","9","64.5427533839551"
"329","55","25","7","63.109563014566184"
"334","55","25","6","65.67593480345158"
"333","55","25","7","66.25556697499142"
"332","55","25","10","66.08613046231793"
"335","55","25","7","62.39605789959963"
"338","55","25","7","65.60530679933665"
"337","55","25","7","65.35597259457849"
"336","55","25","8","66.24284806102987"
"340","55","25","10","65.3061224489796"
"331","55","25","8","63.34239951647024"
"339","55","25","10","64.67917675544794"
"341","55","30","9","71.43315165117025"
"344","55","30","10","73.61286254728878"
"347","55","30","9","73.74737473747375"
"343","55","30","11","73.2885085574572"
"351","55","30","8","74.3906299461855"
"345","55","30","10","73.74407582938389"
"350","55","30","8","70.91078066914498"
"342","55","30","12","74.69767441860465"
"346","55","30","11","72.80434045439131"
"348","55","30","11","75.08639648130693"
"349","55","30","11","73.62495979414602"
"352","55","30","12","72.63157894736842"
"354","55","30","7","73.0246913580247"
"357","55","30","8","73.1809401159047"
"358","55","30","7","73.10324308241594"
"355","55","30","11","74.83710828420726"
"356","55","30","11","73.43565525383707"
"353","55","30","13","73.91035548686244"
"359","55","30","10","73.52209085252022"
"361","55","35","11","81.00787401574803"
"362","55","35","13","82.29166666666666"
"363","55","35","13","82.72351256761057"
"367","55","35","10","82.54071661237785"
"360","55","30","14","73.0732934885184"
"365","55","35","12","82.19961856325493"
"364","55","35","15","81.31118362503707"
"369","55","35","11","84.39671509791535"
"366","55","35","15","81.15735461801596"
"368","55","35","15","80.1589637915808"
"371","55","35","13","82.39712606139777"
"374","55","35","12","81.33880644142721"
"373","55","35","14","83.08995327102804"
"370","55","35","17","80.34610630407911"
"376","55","35","10","80.68359987456884"
"372","55","35","17","82.78795811518324"
"381","55","40","10","82.39689181111775"
"378","55","35","14","81.15898058252428"
"380","55","35","15","83.45959595959596"
"375","55","35","17","82.23606168446025"
"379","55","35","14","81.83143773694955"
"377","55","35","18","82.60737130673165"
"383","55","40","11","82.48454518692965"
"386","55","40","12","80.853621881575"
"384","55","40","12","79.8473282442748"
"390","55","40","10","79.94167206740117"
"385","55","40","14","80.92255125284738"
"382","55","40","15","80.81328751431845"
"389","55","40","11","83.61357383063283"
"387","55","40","12","82.35471243601324"
"388","55","40","12","80.98702942106928"
"392","55","40","9","82.02099737532808"
"394","55","40","10","81.50142540386443"
"393","55","40","11","83.89830508474576"
"391","55","40","14","81.50977995110024"
"397","55","40","14","85.01371742112482"
"395","55","40","16","82.54896229172756"
"396","55","40","17","82.53457703441622"
"399","55","40","13","81.70656844689994"
"398","55","40","13","82.19941348973607"
"400","55","40","14","81.43676426199818"
"401","55","45","16","89.47368421052632"
"403","55","45","16","88.8728323699422"
"405","55","45","16","90.12572830420117"
"404","55","45","16","88.81558278353754"
"407","55","45","13","88.14400993171942"
"408","55","45","13","90.27128157156221"
"402","55","45","22","89.55746577523081"
"409","55","45","16","87.74691358024691"
"406","55","45","19","88.2370820668693"
"412","55","45","11","88.67262284620293"
"410","55","45","17","89.35627788400254"
"414","55","45","14","88.48446815186696"
"411","55","45","17","89.24696873005743"
"415","55","45","12","87.97449134527785"
"413","55","45","20","90.23840206185567"
"417","55","45","12","89.24798011187073"
"421","55","50","13","89.00923861102262"
"418","55","45","14","88.64589574595566"
"419","55","45","15","88.68857225937774"
"420","55","45","16","89.33460681311685"
"425","55","50","11","88.6898839137645"
"416","55","45","18","89.63133640552995"
"424","55","50","12","88.75158428390367"
"422","55","50","16","90.50772626931567"
"423","55","50","18","89.86975397973951"
"427","55","50","16","88.38536421617992"
"432","55","50","12","88.30853325235347"
"441","60","0","0","49.86383442265795"
"442","60","0","0","50.169314925761924"
"431","55","50","16","89.13385826771653"
"435","55","50","14","89.83833718244803"
"426","55","50","20","88.54327071142593"
"443","60","0","0","51.01609923462655"
"429","55","50","16","89.07830106905519"
"428","55","50","20","87.75510204081633"
"433","55","50","17","88.97124221761044"
"445","60","0","0","50.41140976412507"
"444","60","0","0","49.738350361325686"
"448","60","0","0","48.09855382967327"
"430","55","50","19","88.22966507177034"
"434","55","50","15","88.97124221761044"
"447","60","0","0","48.717241379310344"
"446","60","0","0","49.77916341906989"
"449","60","0","0","50.7499318243796"
"436","55","50","14","89.86442866365397"
"450","60","0","0","50.02641310089805"
"451","60","0","0","49.57469431153642"
"452","60","0","0","50.182635571789824"
"453","60","0","0","50.87766675668377"
"454","60","0","0","50.33265837431299"
"457","60","0","0","48.55934443563309"
"456","60","0","0","50.830737279335416"
"459","60","0","0","49.76157082748948"
"458","60","0","0","50.34828643076066"
"455","60","0","0","50.32258064516129"
"460","60","0","0","50.077319587628864"
"438","55","50","17","88.3536786539096"
"439","55","50","15","88.76160990712074"
"464","60","5","3","55.28052805280528"
"465","60","5","3","54.05690200210748"
"467","60","5","3","53.663101604278076"
"437","55","50","17","88.04123711340206"
"466","60","5","3","53.3975659229209"
"461","60","5","4","54.4003989030167"
"471","60","5","3","53.77707342842049"
"463","60","5","4","55.30915731802766"
"468","60","5","3","54.04027529951567"
"470","60","5","4","56.40093482212413"
"469","60","5","4","53.27975110189266"
"462","60","5","5","54.0650406504065"
"474","60","5","2","53.22451164035322"
"472","60","5","4","55.29201734251467"
"475","60","5","3","55.822750607943796"
"473","60","5","3","54.42589782498736"
"440","55","50","17","89.62438423645321"
"482","60","10","3","56.01875977071391"
"476","60","5","4","54.73351180335848"
"481","60","10","4","54.648812531581605"
"479","60","5","4","53.85550960836779"
"478","60","5","5","55.61855670103093"
"480","60","5","4","56.039551042223415"
"477","60","5","5","54.0087651456561"
"483","60","10","3","54.068896655017475"
"484","60","10","4","53.054845126456385"
"486","60","10","3","53.93972905722975"
"485","60","10","4","54.69669823393908"
"489","60","10","3","54.81296758104738"
"487","60","10","3","53.987096774193546"
"490","60","10","2","53.519695044472684"
"491","60","10","3","54.39247710962633"
"488","60","10","5","54.97813223565732"
"493","60","10","3","56.20967741935484"
"494","60","10","3","55.45940442860778"
"497","60","10","3","53.190935139359205"
"495","60","10","3","53.88264669163546"
"492","60","10","4","54.01026194977045"
"496","60","10","4","53.38983050847458"
"498","60","10","4","54.249684741488025"
"501","60","15","3","56.119073869900774"
"500","60","10","4","54.242581988547634"
"499","60","10","4","54.56898783329018"
"504","60","15","4","56.09885729471167"
"503","60","15","4","54.01083311839051"
"502","60","15","4","54.72462203023758"
"507","60","15","2","54.309268048963276"
"509","60","15","3","56.061408152461624"
"505","60","15","5","55.483870967741936"
"506","60","15","5","54.1959935029778"
"512","60","15","4","54.3634907926341"
"510","60","15","4","56.238603803073715"
"511","60","15","4","53.862158647594285"
"508","60","15","5","56.014718369657515"
"514","60","15","4","54.52155625657203"
"519","60","15","3","54.386429896633985"
"513","60","15","4","54.18641390205371"
"516","60","15","4","56.01230425055929"
"518","60","15","4","54.12009357941253"
"520","60","15","4","55.26315789473685"
"515","60","15","4","53.211963589076724"
"517","60","15","5","55.39703903095558"
"521","60","20","4","58.69266684976655"
"525","60","20","5","58.49405548216645"
"527","60","20","5","57.79742765273313"
"526","60","20","5","58.87376567921003"
"528","60","20","5","58.383000777403474"
"524","60","20","6","59.15416098226467"
"529","60","20","5","60.08572869389813"
"530","60","20","5","58.40283042709123"
"522","60","20","7","59.623696923468096"
"532","60","20","6","58.840090090090094"
"523","60","20","8","58.51434700992223"
"531","60","20","6","58.65191146881288"
"533","60","20","6","57.78537611783272"
"534","60","20","6","60.80931263858093"
"535","60","20","6","58.012903225806454"
"537","60","20","4","56.88493667475074"
"536","60","20","8","58.06363883600761"
"540","60","20","6","57.200756552283174"
"538","60","20","7","57.60042005775794"
"539","60","20","7","59.57962813257882"
"541","60","25","8","64.15868673050615"
"548","60","25","7","65.44177249392055"
"546","60","25","8","64.94345718901454"
"549","60","25","8","63.565891472868216"
"547","60","25","9","64.4528098951331"
"542","60","25","10","65.52819698173154"
"550","60","25","8","65.26488257782633"
"545","60","25","10","64.05043746783325"
"551","60","25","7","62.630639816466996"
"543","60","25","10","64.1462193289935"
"544","60","25","9","64.56230931706173"
"552","60","25","9","62.7172195892575"
"555","60","25","8","63.2017190437819"
"557","60","25","7","65.10660426417057"
"554","60","25","11","64.67034410296822"
"556","60","25","9","63.611932276269826"
"553","60","25","13","64.60032626427406"
"560","60","25","7","63.237349734414316"
"559","60","25","9","64.5102624058197"
"558","60","25","12","64.37333333333333"
"561","60","30","10","74.01299350324838"
"566","60","30","10","75.03452085059375"
"563","60","30","11","73.82690302398332"
"565","60","30","10","72.72499373276511"
"562","60","30","13","73.28078282141887"
"564","60","30","13","72.6216814159292"
"568","60","30","9","72.85601888276946"
"569","60","30","10","72.65504869297797"
"567","60","30","13","72.44655581947742"
"571","60","30","9","72.39876986160944"
"570","60","30","10","75.41026998411859"
"573","60","30","10","73.75449409347713"
"572","60","30","11","72.28533685601057"
"574","60","30","10","72.67321613236814"
"575","60","30","11","75.67778936392075"
"576","60","30","10","73.26679255462638"
"579","60","30","11","72.48394004282656"
"577","60","30","11","73.46033402922755"
"578","60","30","12","71.1205749268033"
"580","60","30","11","72.18121659455332"
"584","60","35","11","79.25809822361546"
"582","60","35","12","80.29931305201178"
"581","60","35","14","81.48345784418356"
"583","60","35","13","80.72471061902365"
"586","60","35","13","82.24050968940801"
"585","60","35","14","80.33766233766234"
"588","60","35","12","79.08840470823942"
"589","60","35","11","80.70452155625657"
"587","60","35","13","79.53830010493179"
"590","60","35","11","81.13404755683304"
"592","60","35","11","80.01052077853761"
"591","60","35","12","80.66595059076262"
"594","60","35","12","80.08849557522124"
"593","60","35","14","81.54484188698807"
"595","60","35","12","79.68019680196802"
"602","60","40","10","82.39221140472878"
"596","60","35","13","78.91068662880744"
"598","60","35","13","82.237017310253"
"597","60","35","14","78.92423066976984"
"604","60","40","11","80.87386644682604"
"606","60","40","11","80.96555192356047"
"605","60","40","12","81.80839612486544"
"599","60","35","18","79.28777166797592"
"603","60","40","14","80.56583818085669"
"600","60","35","16","80.04484304932735"
"601","60","40","17","81.11140099139055"
"608","60","40","12","80.3257157867087"
"607","60","40","18","82.29616459232918"
"609","60","40","14","81.37279918346518"
"614","60","40","9","81.2784090909091"
"611","60","40","13","81.26482213438734"
"612","60","40","13","82.26931330472102"
"613","60","40","14","80.28503562945369"
"617","60","40","12","81.33063496078927"
"620","60","40","11","82.32129131437355"
"618","60","40","13","81.61745144985369"
"616","60","40","12","82.40790176187934"
"610","60","40","17","80.39466940030754"
"619","60","40","13","80.15706806282724"
"615","60","40","16","81.45589798087141"
"621","60","45","13","88.13008130081302"
"624","60","45","14","87.77145811789038"
"623","60","45","15","89.68071519795657"
"625","60","45","15","87.92378124226676"
"626","60","45","15","89.48437896875794"
"632","60","45","12","86.99738903394257"
"628","60","45","14","88.18206745270085"
"627","60","45","17","88.52080123266563"
"629","60","45","15","88.3834489848368"
"622","60","45","25","88.56410256410257"
"630","60","45","15","88.27329192546584"
"631","60","45","16","88.62672322375398"
"633","60","45","14","87.55690440060698"
"635","60","45","15","88.92566191446029"
"634","60","45","18","88.49740932642487"
"636","60","45","15","88.57485029940119"
"637","60","45","13","88.00619035336601"
"639","60","45","15","88.21713403653203"
"640","60","45","15","87.12535835287986"
"643","60","50","13","86.94496144642382"
"638","60","45","18","89.08145580589255"
"647","60","50","14","87.30242360379347"
"648","60","50","16","87.6918783142618"
"642","60","50","17","88.8069528575191"
"645","60","50","16","89.27444794952682"
"641","60","50","21","89.32413793103449"
"644","60","50","20","89.78711937483158"
"661","65","0","0","50.28901734104046"
"650","60","50","16","89.00551036473367"
"662","65","0","0","49.48898478310243"
"646","60","50","20","88.36061314627176"
"649","60","50","17","88.85456885456885"
"663","65","0","0","50.05581603036392"
"664","65","0","0","49.820273184759166"
"665","65","0","0","50.311004784689"
"666","65","0","0","50.523311132255"
"668","65","0","0","49.45780292314946"
"667","65","0","0","50.74592609593758"
"669","65","0","0","49.07063197026022"
"670","65","0","0","50.09246417013408"
"671","65","0","0","50.693802035152636"
"651","60","50","19","87.46532156368222"
"672","65","0","0","51.073519843851656"
"673","65","0","0","50.14987318422873"
"674","65","0","0","48.94273127753304"
"675","65","0","0","50.72783414203793"
"676","65","0","0","49.38823529411765"
"677","65","0","0","49.21965991148381"
"678","65","0","0","49.534329651288715"
"680","65","0","0","51.01717902350814"
"679","65","0","0","49.9776885319054"
"654","60","50","13","87.07329317269075"
"652","60","50","19","87.67697954902988"
"655","60","50","12","87.79099844800827"
"653","60","50","14","88.10866222450025"
"658","60","50","13","88.63450531479967"
"681","65","5","3","53.56587425016664"
"682","65","5","3","52.28671943711522"
"683","65","5","3","53.25049922343021"
"685","65","5","2","52.61465923703387"
"684","65","5","4","53.134684147795"
"660","60","50","13","88.23839662447257"
"659","60","50","14","89.79161171194934"
"688","65","5","3","53.464892152363475"
"656","60","50","18","90.22869022869024"
"686","65","5","5","54.36286543182325"
"687","65","5","4","51.99449793672627"
"690","65","5","3","52.45864997764864"
"689","65","5","4","52.69613026009728"
"692","65","5","3","52.40425531914894"
"694","65","5","3","52.02173913043479"
"691","65","5","4","52.2919448153093"
"695","65","5","4","53.97273154677951"
"693","65","5","3","53.21020228671943"
"657","60","50","21","86.99165797705943"
"699","65","5","2","51.61147902869757"
"698","65","5","3","52.098214285714285"
"697","65","5","3","52.691968225948806"
"696","65","5","3","52.908468776732256"
"700","65","5","3","52.48104008667389"
"701","65","10","3","52.717508055853926"
"706","65","10","2","53.172138420585625"
"703","65","10","3","53.205128205128204"
"709","65","10","2","53.12919088064372"
"705","65","10","3","53.07779030439684"
"704","65","10","3","53.935234827364354"
"710","65","10","2","53.28089887640449"
"702","65","10","4","54.03019744483159"
"707","65","10","3","54.2664496628691"
"708","65","10","3","52.363718615697806"
"711","65","10","3","53.772747447847316"
"714","65","10","3","52.68271141532347"
"712","65","10","3","53.63140676117776"
"720","65","10","2","52.12238741650507"
"715","65","10","3","54.555834665448735"
"716","65","10","3","52.570145903479236"
"718","65","10","3","52.11958946898706"
"719","65","10","3","52.768512341561035"
"722","65","15","3","54.823261117445846"
"724","65","15","3","53.627180899908176"
"721","65","15","4","54.983351831298556"
"713","65","10","6","52.5504666811374"
"723","65","15","4","53.884149079479116"
"717","65","10","5","51.92349489241469"
"728","65","15","3","54.53924914675768"
"725","65","15","4","57.415437987857764"
"726","65","15","4","56.20756547041707"
"727","65","15","4","54.78060046189377"
"730","65","15","3","54.891794409377816"
"729","65","15","4","54.49977158519872"
"733","65","15","3","55.07115428055116"
"732","65","15","4","53.00313760645451"
"731","65","15","5","54.06847487772344"
"734","65","15","4","54.324022346368714"
"737","65","15","3","54.85157288435977"
"735","65","15","5","54.72122302158273"
"736","65","15","4","54.29986492570914"
"739","65","15","4","55.21114106019767"
"740","65","15","3","54.67610467610468"
"738","65","15","5","54.85581000848177"
"741","65","20","5","58.52183650615902"
"744","65","20","5","57.18583661189539"
"742","65","20","6","57.103825136612016"
"745","65","20","6","58.922182468694096"
"750","65","20","4","58.003974387281964"
"751","65","20","5","55.701266948210716"
"747","65","20","6","57.10253998118533"
"748","65","20","6","57.48344370860927"
"746","65","20","7","57.72843723313408"
"749","65","20","7","57.5818752803948"
"753","65","20","6","58.16978548607942"
"758","65","20","4","59.14648765284104"
"757","65","20","4","59.04429413048222"
"755","65","20","6","57.06051873198847"
