"BehaviorSpace results (NetLogo 7.0.4)","Spreadsheet version 2.0"
"butterfly_class_06b.nlogox"
"vary-q-all-steps"
"08/25/2026 19:05:18:707 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","149","0","149"
"[run number]","1","1","1","2","2","2","3","3","3","4","4","4","5","5","5","6","6","6","7","7","7","8","8","8","9","9","9","10","10","10","11","11","11","12","12","12","13","13","13","14","14","14","15","15","15","16","16","16","17","17","17","18","18","18","19","19","19","20","20","20","21","21","21","22","22","22","23","23","23","24","24","24","25","25","25","26","26","26","27","27","27","28","28","28","29","29","29","30","30","30","31","31","31","32","32","32","33","33","33","34","34","34","35","35","35","36","36","36","37","37","37","38","38","38","39","39","39","40","40","40","41","41","41","42","42","42","43","43","43","44","44","44","45","45","45","46","46","46","47","47","47","48","48","48","49","49","49","50","50","50","51","51","51","52","52","52","53","53","53","54","54","54","55","55","55","56","56","56","57","57","57","58","58","58","59","59","59","60","60","60","61","61","61","62","62","62","63","63","63","64","64","64","65","65","65","66","66","66","67","67","67","68","68","68","69","69","69","70","70","70","71","71","71","72","72","72","73","73","73","74","74","74","75","75","75","76","76","76","77","77","77","78","78","78","79","79","79","80","80","80","81","81","81","82","82","82","83","83","83","84","84","84","85","85","85","86","86","86","87","87","87","88","88","88","89","89","89","90","90","90","91","91","91","92","92","92","93","93","93","94","94","94","95","95","95","96","96","96","97","97","97","98","98","98","99","99","99","100","100","100","101","101","101","102","102","102","103","103","103","104","104","104","105","105","105","106","106","106","107","107","107","108","108","108","109","109","109","110","110","110","111","111","111","112","112","112","113","113","113","114","114","114","115","115","115","116","116","116","117","117","117","118","118","118","119","119","119","120","120","120","121","121","121","122","122","122","123","123","123","124","124","124","125","125","125","126","126","126","127","127","127","128","128","128","129","129","129","130","130","130","131","131","131","132","132","132","133","133","133","134","134","134","135","135","135","136","136","136","137","137","137","138","138","138","139","139","139","140","140","140","141","141","141","142","142","142","143","143","143","144","144","144","145","145","145","146","146","146","147","147","147","148","148","148","149","149","149","150","150","150","151","151","151","152","152","152","153","153","153","154","154","154","155","155","155","156","156","156","157","157","157","158","158","158","159","159","159","160","160","160","161","161","161","162","162","162","163","163","163","164","164","164","165","165","165","166","166","166","167","167","167","168","168","168","169","169","169","170","170","170","171","171","171","172","172","172","173","173","173","174","174","174","175","175","175","176","176","176","177","177","177","178","178","178","179","179","179","180","180","180","181","181","181","182","182","182","183","183","183","184","184","184","185","185","185","186","186","186","187","187","187","188","188","188","189","189","189","190","190","190","191","191","191","192","192","192","193","193","193","194","194","194","195","195","195","196","196","196","197","197","197","198","198","198","199","199","199","200","200","200","201","201","201","202","202","202","203","203","203","204","204","204","205","205","205","206","206","206","207","207","207","208","208","208","209","209","209","210","210","210","211","211","211","212","212","212","213","213","213","214","214","214","215","215","215","216","216","216","217","217","217","218","218","218","219","219","219","220","220","220"
"q","0",,,"0",,,"0",,,"0",,,"0",,,"0",,,"0",,,"0",,,"0",,,"0",,,"0",,,"0",,,"0",,,"0",,,"0",,,"0",,,"0",,,"0",,,"0",,,"0",,,"0.1",,,"0.1",,,"0.1",,,"0.1",,,"0.1",,,"0.1",,,"0.1",,,"0.1",,,"0.1",,,"0.1",,,"0.1",,,"0.1",,,"0.1",,,"0.1",,,"0.1",,,"0.1",,,"0.1",,,"0.1",,,"0.1",,,"0.1",,,"0.2",,,"0.2",,,"0.2",,,"0.2",,,"0.2",,,"0.2",,,"0.2",,,"0.2",,,"0.2",,,"0.2",,,"0.2",,,"0.2",,,"0.2",,,"0.2",,,"0.2",,,"0.2",,,"0.2",,,"0.2",,,"0.2",,,"0.2",,,"0.3",,,"0.3",,,"0.3",,,"0.3",,,"0.3",,,"0.3",,,"0.3",,,"0.3",,,"0.3",,,"0.3",,,"0.3",,,"0.3",,,"0.3",,,"0.3",,,"0.3",,,"0.3",,,"0.3",,,"0.3",,,"0.3",,,"0.3",,,"0.4",,,"0.4",,,"0.4",,,"0.4",,,"0.4",,,"0.4",,,"0.4",,,"0.4",,,"0.4",,,"0.4",,,"0.4",,,"0.4",,,"0.4",,,"0.4",,,"0.4",,,"0.4",,,"0.4",,,"0.4",,,"0.4",,,"0.4",,,"0.5",,,"0.5",,,"0.5",,,"0.5",,,"0.5",,,"0.5",,,"0.5",,,"0.5",,,"0.5",,,"0.5",,,"0.5",,,"0.5",,,"0.5",,,"0.5",,,"0.5",,,"0.5",,,"0.5",,,"0.5",,,"0.5",,,"0.5",,,"0.6",,,"0.6",,,"0.6",,,"0.6",,,"0.6",,,"0.6",,,"0.6",,,"0.6",,,"0.6",,,"0.6",,,"0.6",,,"0.6",,,"0.6",,,"0.6",,,"0.6",,,"0.6",,,"0.6",,,"0.6",,,"0.6",,,"0.6",,,"0.7",,,"0.7",,,"0.7",,,"0.7",,,"0.7",,,"0.7",,,"0.7",,,"0.7",,,"0.7",,,"0.7",,,"0.7",,,"0.7",,,"0.7",,,"0.7",,,"0.7",,,"0.7",,,"0.7",,,"0.7",,,"0.7",,,"0.7",,,"0.8",,,"0.8",,,"0.8",,,"0.8",,,"0.8",,,"0.8",,,"0.8",,,"0.8",,,"0.8",,,"0.8",,,"0.8",,,"0.8",,,"0.8",,,"0.8",,,"0.8",,,"0.8",,,"0.8",,,"0.8",,,"0.8",,,"0.8",,,"0.9",,,"0.9",,,"0.9",,,"0.9",,,"0.9",,,"0.9",,,"0.9",,,"0.9",,,"0.9",,,"0.9",,,"0.9",,,"0.9",,,"0.9",,,"0.9",,,"0.9",,,"0.9",,,"0.9",,,"0.9",,,"0.9",,,"0.9",,,"1",,,"1",,,"1",,,"1",,,"1",,,"1",,,"1",,,"1",,,"1",,,"1",,,"1",,,"1",,,"1",,,"1",,,"1",,,"1",,,"1",,,"1",,,"1",,,"1",,
"real-terrain","false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,
"concentrate-turtles","true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,,"true",,
"[reporter]","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles","[step]","corridor-width","mean [elevation] of turtles"
"[final]","999","432.39980647430326","162.19414701523493","999","430.63443250692893","165.5114507760637","999","445.0450202390915","154.72504511191704","999","445.1370132506819","168.51129187205902","999","429.0367955949115","158.9989067759155","999","444.32170409733004","157.3304972244933","999","430.8261146423133","164.96062590315756","999","455.1570792135139","158.9095757153703","999","429.9220888734632","166.48372200121372","999","431.02030012387803","165.3502402575339","999","438.45401279789587","168.6736303567527","999","432.73436067767335","166.8607231825472","999","441.44034966725053","166.22646075659117","999","432.7652983018194","167.7979389491237","999","437.39478419725185","166.98921097311987","999","433.28936341407706","162.76783335488093","999","447.1703234403895","166.10457727650592","999","437.65789003452386","165.91049933101186","999","444.8720493059574","168.14026677712613","999","428.61771448353005","164.29668010058614","999","229.84335166923424","389.10945074444805","999","234.22954926122156","386.19537300149227","999","231.60275924469403","387.0713526818433","999","224.41705579977054","386.537526797852","999","228.75393243837905","387.03237674869695","999","226.91418716638918","388.18609281969776","999","222.67309133907386","386.50279287854994","999","220.89098379969496","386.17484508637364","999","223.76093688464778","387.04600013520366","999","221.07422700015016","388.68430980873273","999","223.8662734145794","386.8638705495689","999","223.097732803376","388.6553444088228","999","219.06885175586214","386.9438761313833","999","224.29536407720727","386.1749033761918","999","233.3292789835074","386.5853038451109","999","225.82457143945354","387.24281196103425","999","231.8453986017244","387.48298213327416","999","225.7548084746464","387.09666669424064","999","225.14670655683403","385.92630640293856","999","224.2864320361108","387.88631632601016","999","157.62185290673588","396.6624034684345","999","151.99241305482943","396.64599933550375","999","153.83202414461488","396.92007136719104","999","155.1689772073569","396.5053066064968","999","150.8935263667317","396.9113211448709","999","160.36627803356194","396.4407867413494","999","157.50120902864757","396.89803167332053","999","152.16618085060276","396.82664345622004","999","155.36645116911274","396.3773484307964","999","157.9311593294694","396.81591210745876","999","157.84284188836813","396.4775417981229","999","158.26067681264675","397.05031796724774","999","156.24006049998152","396.3651698530862","999","155.2564542266929","396.7010033208628","999","151.83480869243277","397.19720125129027","999","155.72666948989405","396.9377915614198","999","159.1140532498769","396.7934032443864","999","149.78567639788935","396.84949518790586","999","156.79588504663712","396.65360974911897","999","159.13936942484077","397.11242985835105","999","122.02924236840254","398.52992207067535","999","122.2156202608228","398.5947586070344","999","119.80340362583269","398.6626621881532","999","120.77443050989156","398.31493637171917","999","122.25054788197828","398.69936710169935","999","123.07235875869246","398.5018411636805","999","121.9181532892372","398.69671165682536","999","121.16191858380131","398.44047728854235","999","120.4534733077874","398.5515735098503","999","120.19203645830862","398.37512406454977","999","124.89540845506001","398.4995324349808","999","118.9452500505411","398.3245439556888","999","125.27860859265277","398.4159218233397","999","123.79415347043057","398.77293861334977","999","121.25737858150119","398.4136659201226","999","123.36054635314007","398.4870664868026","999","122.21613851039766","398.50756894312497","999","122.31876889632905","398.53383843886115","999","114.99225601048805","398.4781536797663","999","120.64274598717608","398.5881365077181","999","97.42646242555544","399.213979349674","999","99.27347826970644","399.0919243458741","999","99.17785458982169","399.22953983064417","999","100.40981290297192","399.19891538322594","999","96.6396007017713","399.2205010117803","999","98.13470905712555","399.20338261485534","999","99.19870743377035","399.18123725226025","999","102.19496889667509","399.0143785379427","999","99.46038386394157","399.1877139749276","999","101.82004839540876","399.2287582027007","999","102.68677948267506","399.165943125822","999","97.30301456509865","399.1768791663068","999","100.54476798214542","399.1224733829543","999","98.59958236064804","399.26476308923094","999","98.10283603676633","399.1497748541985","999","102.40801183194318","399.18287523304105","999","98.44710150484985","399.1292017317734","999","101.67742800562077","399.14324290968955","999","96.63436246094368","399.2216750391127","999","101.65629070832495","399.1351633540319","999","82.35108516283213","399.43312416765787","999","85.73026028288488","399.46302684001165","999","82.56553972460661","399.52858104827607","999","82.11743241624481","399.5136754707208","999","85.81001230113003","399.4416042565403","999","85.9206593258515","399.456544199954","999","82.00043102240714","399.4420331669191","999","83.73439256714917","399.4784456193111","999","81.0184638642933","399.49757789710543","999","86.50523418326453","399.4969844248765","999","81.07444093464954","399.53130862152085","999","84.25656796022133","399.5280812320069","999","81.04681074516546","399.48429864765336","999","81.9508730808503","399.46350031051014","999","85.69256197371787","399.4617809160088","999","82.46560050891753","399.5046977871806","999","83.20021480706329","399.4610126676499","999","83.23675898018587","399.4474783456176","999","82.0979070600131","399.5334601436381","999","84.38793708723122","399.4196937338848","999","67.76953903878542","399.71055022944887","999","70.82839907637718","399.7347302070593","999","71.14355389089327","399.7021698500198","999","70.32550309074657","399.6934400890587","999","68.96073957232502","399.68293973646564","999","71.44807358900182","399.66181954255956","999","71.55273611035445","399.6530313290037","999","71.70716865653978","399.66658007438","999","71.55232019325605","399.67846986161027","999","69.23796828395975","399.61824106334876","999","71.95575503155618","399.6559123413588","999","70.7232270884481","399.6605933963228","999","69.987316464522","399.63696479872317","999","69.35229119339846","399.67130790524106","999","70.23499374359301","399.6390209754178","999","70.8320972966279","399.63832386236953","999","72.44161800583322","399.6616072270891","999","72.92912910172615","399.69149772982706","999","71.797464103996","399.62832840957003","999","72.72687953701399","399.63192056495535","999","59.06815421651851","399.75028397601625","999","60.14644813476606","399.7782682998331","999","58.867084725562634","399.7852930697674","999","59.91205564113134","399.7988869729935","999","59.65371601701957","399.7823106931657","999","59.14068968506572","399.80001811728647","999","61.27261745190247","399.7717503878666","999","61.336180763622664","399.8046699741978","999","59.81352167189462","399.8016809373473","999","59.32176550587679","399.76696784843676","999","60.3222540578404","399.7782700371793","999","61.45617878338416","399.76148768861043","999","62.81650952906323","399.76078766628524","999","64.5844742252494","399.78646417348295","999","60.81539290594282","399.77756382678893","999","57.80305379281575","399.7620143260279","999","60.514839897133925","399.7594327090255","999","60.22970350277686","399.7830943819485","999","59.91622023476187","399.7593345031519","999","61.63155739326168","399.80360460968114","999","51.806180752066744","399.8423639376365","999","49.417575690598184","399.85770925834447","999","49.46164945496158","399.84220821061376","999","51.35877047909362","399.85077380386514","999","49.51750524453304","399.84503558947694","999","55.62157193643907","399.8544694394082","999","51.108419169802985","399.8437125787027","999","50.069056511114375","399.8438696519884","999","52.01350662033801","399.855880990456","999","52.183511929612926","399.8568416306891","999","48.352694295375464","399.8654537937173","999","49.47522043656213","399.86038437966386","999","50.85297870759933","399.8352738222099","999","53.62983094155398","399.85602344720877","999","51.50747415758671","399.84575797583676","999","50.07162342042246","399.84532845458","999","50.136420829113256","399.84884209867215","999","53.68979814252513","399.84871142476453","999","51.26398955164071","399.8698080740123","999","49.93712639253434","399.85716710566044","999","42.46367579532923","399.9132088360398","999","41.32487576607336","399.9147933135255","999","40.561936343236354","399.90239393854273","999","42.324260375761604","399.90876320967163","999","44.80554882536522","399.891881435052","999","42.01022405210298","399.9064863485619","999","42.69988620045963","399.9074540121912","999","41.85281798070462","399.90129829412194","999","39.028018676673476","399.9144289501914","999","41.353840340179815","399.9037634243778","999","39.5515960215177","399.9068714615671","999","38.418131038987966","399.9017312870149","999","42.02921229802802","399.9114784129795","999","43.53215748251079","399.9018254966951","999","41.337140094600315","399.90494593397545","999","40.184106984079094","399.9031707911951","999","40.9042265909508","399.89800624668584","999","42.48468022526195","399.91083886592037","999","40.01388331283662","399.8976188992412","999","40.11935515433428","399.90979587631074","999","25.84240318857032","399.942286538089","999","25.857268778144952","399.94238887914975","999","25.846051232963482","399.9415360369773","999","25.9012679965034","399.94300292551384","999","25.84308639819359","399.9415701506643","999","25.898193751646726","399.941979514907","999","25.85647672710093","399.94163837803796","999","25.900470745947832","399.9429005844529","999","25.845354217514657","399.9426959023316","999","25.886186635672747","399.94249122021046","999","25.87325504485295","399.9420136285938","999","25.88798700447484","399.942252424402","999","25.88909316670155","399.9428323570793","999","25.8892734457364","399.9431393802614","999","25.856714961920147","399.9421159696546","999","25.847366772456883","399.9425935612713","999","25.880328291034647","399.94228653808887","999","25.902231054910693","399.94262767495786","999","25.921494758373285","399.9423547654629","999","25.880919486136523","399.9425935612708"
