"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"PD_reciprocity.nlogo"
"experiment"
"10/07/2024 01:18:11:708 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-15","15","-15","15"
"[run number]","payoff-benefit","num-iterations","init-coop-freq","payoff-cost","TFT?","randomization-prob","[step]","coop-freq"
"1642","1","5","0.2","0.6","true","0","6","1"
"1643","1","5","0.2","0.6","true","0","10","1"
"1644","1","5","0.2","0.6","true","0","8","1"
"1645","1","5","0.2","0.6","true","0","9","1"
"1646","1","5","0.2","0.6","true","0","9","1"
"1647","1","5","0.2","0.6","true","0","10","1"
"1636","1","5","0.2","0.5","true","1","4","0"
"1648","1","5","0.2","0.6","true","0","8","1"
"1650","1","5","0.2","0.6","true","0","8","1"
"1628","1","5","0.2","0.5","true","1","8","0"
"1649","1","5","0.2","0.6","true","0","10","1"
"1651","1","5","0.2","0.6","true","0","7","1"
"1655","1","5","0.2","0.6","true","0","7","1"
"1653","1","5","0.2","0.6","true","0","10","1"
"1634","1","5","0.2","0.5","true","1","5","0"
"1654","1","5","0.2","0.6","true","0","8","1"
"1652","1","5","0.2","0.6","true","0","10","1"
"1638","1","5","0.2","0.5","true","1","4","0"
"1656","1","5","0.2","0.6","true","0","12","1"
"1659","1","5","0.2","0.6","true","0","7","1"
"1660","1","5","0.2","0.6","true","0","8","1"
"1657","1","5","0.2","0.6","true","0","9","1"
"1658","1","5","0.2","0.6","true","0","10","1"
"1632","1","5","0.2","0.5","true","1","6","0"
"1635","1","5","0.2","0.5","true","1","6","0"
"1637","1","5","0.2","0.5","true","1","5","0"
"1625","1","5","0.2","0.5","true","1","11","0"
"1633","1","5","0.2","0.5","true","1","7","0"
"1661","1","5","0.2","0.6","true","1","3","0"
"1667","1","5","0.2","0.6","true","1","2","0"
"1662","1","5","0.2","0.6","true","1","3","0"
"1665","1","5","0.2","0.6","true","1","3","0"
"1640","1","5","0.2","0.5","true","1","7","0"
"1631","1","5","0.2","0.5","true","1","9","0"
"1663","1","5","0.2","0.6","true","1","4","0"
"1670","1","5","0.2","0.6","true","1","3","0"
"1664","1","5","0.2","0.6","true","1","4","0"
"1671","1","5","0.2","0.6","true","1","3","0"
"1639","1","5","0.2","0.5","true","1","8","1"
"1666","1","5","0.2","0.6","true","1","4","0"
"1668","1","5","0.2","0.6","true","1","4","0"
"1669","1","5","0.2","0.6","true","1","4","0"
"1672","1","5","0.2","0.6","true","1","3","0"
"1673","1","5","0.2","0.6","true","1","3","0"
"1674","1","5","0.2","0.6","true","1","3","0"
"1675","1","5","0.2","0.6","true","1","3","0"
"1677","1","5","0.2","0.6","true","1","3","0"
"1676","1","5","0.2","0.6","true","1","4","0"
"1678","1","5","0.2","0.6","true","1","4","0"
"1679","1","5","0.2","0.6","true","1","4","0"
"1680","1","5","0.2","0.6","true","1","4","0"
"1681","1","5","0.2","0.7","true","0","100","0.9802289281997919"
"1682","1","5","0.2","0.7","true","0","100","0.9719042663891779"
"1683","1","5","0.2","0.7","true","0","100","0.9583766909469302"
"1684","1","5","0.2","0.7","true","0","100","0.9937565036420395"
"1685","1","5","0.2","0.7","true","0","100","0.9771071800208116"
"1686","1","5","0.2","0.7","true","0","100","0.9895941727367326"
"1687","1","5","0.2","0.7","true","0","100","0.9739854318418314"
"1688","1","5","0.2","0.7","true","0","100","0.9667013527575442"
"1689","1","5","0.2","0.7","true","0","100","0.9719042663891779"
"1690","1","5","0.2","0.7","true","0","100","0.991675338189386"
"1691","1","5","0.2","0.7","true","0","100","0.9667013527575442"
"1701","1","5","0.2","0.7","true","1","2","0"
"1692","1","5","0.2","0.7","true","0","100","0.9791883454734651"
"1702","1","5","0.2","0.7","true","1","2","0"
"1693","1","5","0.2","0.7","true","0","100","0.9646201873048907"
"1694","1","5","0.2","0.7","true","0","100","0.9729448491155047"
"1695","1","5","0.2","0.7","true","0","100","0.9958376690946931"
"1703","1","5","0.2","0.7","true","1","3","0"
"1704","1","5","0.2","0.7","true","1","3","0"
"1705","1","5","0.2","0.7","true","1","3","0"
"1709","1","5","0.2","0.7","true","1","2","0"
"1706","1","5","0.2","0.7","true","1","3","0"
"1711","1","5","0.2","0.7","true","1","2","0"
"1712","1","5","0.2","0.7","true","1","2","0"
"1696","1","5","0.2","0.7","true","0","100","0.9885535900104059"
"1697","1","5","0.2","0.7","true","0","100","0.9708636836628513"
"1707","1","5","0.2","0.7","true","1","3","0"
"1708","1","5","0.2","0.7","true","1","3","0"
"1710","1","5","0.2","0.7","true","1","3","0"
"1699","1","5","0.2","0.7","true","0","100","0.9885535900104059"
"1723","1","5","0.2","0.8","true","0","2","0"
"1698","1","5","0.2","0.7","true","0","100","0.9812695109261186"
"1724","1","5","0.2","0.8","true","0","2","0"
"1700","1","5","0.2","0.7","true","0","100","0.9906347554630593"
"1713","1","5","0.2","0.7","true","1","2","0"
"1714","1","5","0.2","0.7","true","1","2","0"
"1715","1","5","0.2","0.7","true","1","2","0"
"1730","1","5","0.2","0.8","true","0","2","0"
"1719","1","5","0.2","0.7","true","1","2","0"
"1720","1","5","0.2","0.7","true","1","2","0"
"1716","1","5","0.2","0.7","true","1","3","0"
"1718","1","5","0.2","0.7","true","1","3","0"
"1717","1","5","0.2","0.7","true","1","3","0"
"1722","1","5","0.2","0.8","true","0","100","0.02809573361082206"
"1721","1","5","0.2","0.8","true","0","100","0.03850156087408949"
"1726","1","5","0.2","0.8","true","0","100","0.005202913631633715"
"1728","1","5","0.2","0.8","true","0","100","0.005202913631633715"
"1727","1","5","0.2","0.8","true","0","100","0.005202913631633715"
"1725","1","5","0.2","0.8","true","0","100","0.023933402705515087"
"1729","1","5","0.2","0.8","true","0","100","0.018730489073881373"
"1731","1","5","0.2","0.8","true","0","100","0.08428720083246619"
"1733","1","5","0.2","0.8","true","0","100","0.013527575442247659"
"1732","1","5","0.2","0.8","true","0","100","0.01040582726326743"
"1735","1","5","0.2","0.8","true","0","100","0.01664932362122789"
"1734","1","5","0.2","0.8","true","0","100","0.013527575442247659"
"1736","1","5","0.2","0.8","true","0","100","0.005202913631633715"
"1737","1","5","0.2","0.8","true","0","100","0.015608740894901144"
"1741","1","5","0.2","0.8","true","1","2","0"
"1742","1","5","0.2","0.8","true","1","2","0"
"1743","1","5","0.2","0.8","true","1","2","0"
"1745","1","5","0.2","0.8","true","1","2","0"
"1744","1","5","0.2","0.8","true","1","2","0"
"1738","1","5","0.2","0.8","true","0","100","0.01040582726326743"
"1746","1","5","0.2","0.8","true","1","2","0"
"1747","1","5","0.2","0.8","true","1","2","0"
"1748","1","5","0.2","0.8","true","1","2","0"
"1761","1","5","0.2","0.9","true","0","2","0"
"1762","1","5","0.2","0.9","true","0","1","0"
"1763","1","5","0.2","0.9","true","0","1","0"
"1764","1","5","0.2","0.9","true","0","1","0"
"1749","1","5","0.2","0.8","true","1","2","0"
"1765","1","5","0.2","0.9","true","0","1","0"
"1750","1","5","0.2","0.8","true","1","2","0"
"1767","1","5","0.2","0.9","true","0","1","0"
"1766","1","5","0.2","0.9","true","0","2","0"
"1768","1","5","0.2","0.9","true","0","1","0"
"1769","1","5","0.2","0.9","true","0","2","0"
"1752","1","5","0.2","0.8","true","1","2","0"
"1770","1","5","0.2","0.9","true","0","1","0"
"1751","1","5","0.2","0.8","true","1","2","0"
"1771","1","5","0.2","0.9","true","0","1","0"
"1774","1","5","0.2","0.9","true","0","1","0"
"1772","1","5","0.2","0.9","true","0","2","0"
"1775","1","5","0.2","0.9","true","0","1","0"
"1773","1","5","0.2","0.9","true","0","2","0"
"1753","1","5","0.2","0.8","true","1","2","0"
"1776","1","5","0.2","0.9","true","0","2","0"
"1778","1","5","0.2","0.9","true","0","1","0"
"1777","1","5","0.2","0.9","true","0","1","0"
"1779","1","5","0.2","0.9","true","0","1","0"
"1780","1","5","0.2","0.9","true","0","1","0"
"1754","1","5","0.2","0.8","true","1","2","0"
"1755","1","5","0.2","0.8","true","1","2","0"
"1757","1","5","0.2","0.8","true","1","2","0"
"1756","1","5","0.2","0.8","true","1","2","0"
"1758","1","5","0.2","0.8","true","1","2","0"
"1759","1","5","0.2","0.8","true","1","2","0"
"1739","1","5","0.2","0.8","true","0","100","0.030176899063475548"
"1760","1","5","0.2","0.8","true","1","2","0"
"1781","1","5","0.2","0.9","true","1","1","0"
"1782","1","5","0.2","0.9","true","1","1","0"
"1783","1","5","0.2","0.9","true","1","1","0"
"1786","1","5","0.2","0.9","true","1","1","0"
"1785","1","5","0.2","0.9","true","1","1","0"
"1784","1","5","0.2","0.9","true","1","1","0"
"1787","1","5","0.2","0.9","true","1","1","0"
"1788","1","5","0.2","0.9","true","1","1","0"
"1740","1","5","0.2","0.8","true","0","100","0.013527575442247659"
"1801","1","6","0.2","0.1","true","0","6","1"
"1802","1","6","0.2","0.1","true","0","5","1"
"1803","1","6","0.2","0.1","true","0","4","1"
"1792","1","5","0.2","0.9","true","1","1","0"
"1806","1","6","0.2","0.1","true","0","4","1"
"1805","1","6","0.2","0.1","true","0","4","1"
"1794","1","5","0.2","0.9","true","1","1","0"
"1797","1","5","0.2","0.9","true","1","1","0"
"1804","1","6","0.2","0.1","true","0","5","1"
"1795","1","5","0.2","0.9","true","1","1","0"
"1798","1","5","0.2","0.9","true","1","1","0"
"1799","1","5","0.2","0.9","true","1","1","0"
"1807","1","6","0.2","0.1","true","0","4","1"
"1808","1","6","0.2","0.1","true","0","4","1"
"1789","1","5","0.2","0.9","true","1","2","0"
"1809","1","6","0.2","0.1","true","0","5","1"
"1812","1","6","0.2","0.1","true","0","4","1"
"1810","1","6","0.2","0.1","true","0","4","1"
"1815","1","6","0.2","0.1","true","0","4","1"
"1813","1","6","0.2","0.1","true","0","4","1"
"1811","1","6","0.2","0.1","true","0","5","1"
"1790","1","5","0.2","0.9","true","1","2","0"
"1814","1","6","0.2","0.1","true","0","5","1"
"1791","1","5","0.2","0.9","true","1","2","0"
"1816","1","6","0.2","0.1","true","0","5","1"
"1817","1","6","0.2","0.1","true","0","5","1"
"1819","1","6","0.2","0.1","true","0","4","1"
"1818","1","6","0.2","0.1","true","0","4","1"
"1820","1","6","0.2","0.1","true","0","4","1"
"1793","1","5","0.2","0.9","true","1","2","0"
"1796","1","5","0.2","0.9","true","1","2","0"
"1800","1","5","0.2","0.9","true","1","2","0"
"1824","1","6","0.2","0.1","true","1","3","1"
"1821","1","6","0.2","0.1","true","1","3","1"
"1823","1","6","0.2","0.1","true","1","3","1"
"1826","1","6","0.2","0.1","true","1","3","1"
"1827","1","6","0.2","0.1","true","1","3","1"
"1822","1","6","0.2","0.1","true","1","3","1"
"1828","1","6","0.2","0.1","true","1","3","1"
"1829","1","6","0.2","0.1","true","1","3","1"
"1825","1","6","0.2","0.1","true","1","3","1"
"1833","1","6","0.2","0.1","true","1","3","1"
"1831","1","6","0.2","0.1","true","1","3","1"
"1830","1","6","0.2","0.1","true","1","3","1"
"1832","1","6","0.2","0.1","true","1","3","1"
"1842","1","6","0.2","0.2","true","0","4","1"
"1843","1","6","0.2","0.2","true","0","4","1"
"1841","1","6","0.2","0.2","true","0","5","1"
"1834","1","6","0.2","0.1","true","1","3","1"
"1844","1","6","0.2","0.2","true","0","5","1"
"1845","1","6","0.2","0.2","true","0","5","1"
"1846","1","6","0.2","0.2","true","0","4","1"
"1849","1","6","0.2","0.2","true","0","4","1"
"1835","1","6","0.2","0.1","true","1","3","1"
"1847","1","6","0.2","0.2","true","0","5","1"
"1851","1","6","0.2","0.2","true","0","4","1"
"1848","1","6","0.2","0.2","true","0","5","1"
"1853","1","6","0.2","0.2","true","0","4","1"
"1850","1","6","0.2","0.2","true","0","5","1"
"1852","1","6","0.2","0.2","true","0","5","1"
"1854","1","6","0.2","0.2","true","0","5","1"
"1856","1","6","0.2","0.2","true","0","4","1"
"1855","1","6","0.2","0.2","true","0","4","1"
"1858","1","6","0.2","0.2","true","0","4","1"
"1859","1","6","0.2","0.2","true","0","5","1"
"1857","1","6","0.2","0.2","true","0","5","1"
"1860","1","6","0.2","0.2","true","0","5","1"
"1836","1","6","0.2","0.1","true","1","3","1"
"1837","1","6","0.2","0.1","true","1","3","1"
"1838","1","6","0.2","0.1","true","1","3","1"
"1840","1","6","0.2","0.1","true","1","3","1"
"1839","1","6","0.2","0.1","true","1","3","1"
"1863","1","6","0.2","0.2","true","1","3","1"
"1861","1","6","0.2","0.2","true","1","3","1"
"1862","1","6","0.2","0.2","true","1","3","1"
"1866","1","6","0.2","0.2","true","1","3","1"
"1864","1","6","0.2","0.2","true","1","3","1"
"1865","1","6","0.2","0.2","true","1","3","1"
"1870","1","6","0.2","0.2","true","1","3","1"
"1867","1","6","0.2","0.2","true","1","3","1"
"1869","1","6","0.2","0.2","true","1","3","1"
"1868","1","6","0.2","0.2","true","1","3","1"
"1881","1","6","0.2","0.3","true","0","4","1"
"1883","1","6","0.2","0.3","true","0","4","1"
"1882","1","6","0.2","0.3","true","0","5","1"
"1884","1","6","0.2","0.3","true","0","4","1"
"1885","1","6","0.2","0.3","true","0","4","1"
"1886","1","6","0.2","0.3","true","0","5","1"
"1887","1","6","0.2","0.3","true","0","4","1"
"1888","1","6","0.2","0.3","true","0","4","1"
"1889","1","6","0.2","0.3","true","0","4","1"
"1890","1","6","0.2","0.3","true","0","4","1"
"1891","1","6","0.2","0.3","true","0","4","1"
"1894","1","6","0.2","0.3","true","0","4","1"
"1893","1","6","0.2","0.3","true","0","5","1"
"1892","1","6","0.2","0.3","true","0","5","1"
"1895","1","6","0.2","0.3","true","0","5","1"
"1896","1","6","0.2","0.3","true","0","5","1"
"1897","1","6","0.2","0.3","true","0","5","1"
"1898","1","6","0.2","0.3","true","0","5","1"
"1899","1","6","0.2","0.3","true","0","5","1"
"1900","1","6","0.2","0.3","true","0","5","1"
"1871","1","6","0.2","0.2","true","1","3","1"
"1872","1","6","0.2","0.2","true","1","3","1"
"1875","1","6","0.2","0.2","true","1","3","1"
"1873","1","6","0.2","0.2","true","1","3","1"
"1874","1","6","0.2","0.2","true","1","3","1"
"1878","1","6","0.2","0.2","true","1","3","1"
"1876","1","6","0.2","0.2","true","1","3","1"
"1877","1","6","0.2","0.2","true","1","3","1"
"1879","1","6","0.2","0.2","true","1","3","1"
"1880","1","6","0.2","0.2","true","1","3","1"
"1901","1","6","0.2","0.3","true","1","3","1"
"1902","1","6","0.2","0.3","true","1","3","1"
"1904","1","6","0.2","0.3","true","1","3","1"
"1903","1","6","0.2","0.3","true","1","3","1"
"1906","1","6","0.2","0.3","true","1","3","1"
"1905","1","6","0.2","0.3","true","1","3","1"
"1908","1","6","0.2","0.3","true","1","3","1"
"1907","1","6","0.2","0.3","true","1","3","1"
"1921","1","6","0.2","0.4","true","0","5","1"
"1909","1","6","0.2","0.3","true","1","3","1"
"1910","1","6","0.2","0.3","true","1","3","1"
"1922","1","6","0.2","0.4","true","0","4","1"
"1925","1","6","0.2","0.4","true","0","4","1"
"1911","1","6","0.2","0.3","true","1","3","1"
"1926","1","6","0.2","0.4","true","0","4","1"
"1923","1","6","0.2","0.4","true","0","4","1"
"1924","1","6","0.2","0.4","true","0","6","1"
"1927","1","6","0.2","0.4","true","0","4","1"
"1912","1","6","0.2","0.3","true","1","3","1"
"1930","1","6","0.2","0.4","true","0","4","1"
"1929","1","6","0.2","0.4","true","0","5","1"
"1928","1","6","0.2","0.4","true","0","6","1"
"1932","1","6","0.2","0.4","true","0","4","1"
"1914","1","6","0.2","0.3","true","1","3","1"
"1931","1","6","0.2","0.4","true","0","4","1"
"1913","1","6","0.2","0.3","true","1","3","1"
"1933","1","6","0.2","0.4","true","0","5","1"
"1915","1","6","0.2","0.3","true","1","3","1"
"1935","1","6","0.2","0.4","true","0","4","1"
"1934","1","6","0.2","0.4","true","0","5","1"
"1937","1","6","0.2","0.4","true","0","4","1"
"1939","1","6","0.2","0.4","true","0","4","1"
"1938","1","6","0.2","0.4","true","0","5","1"
"1936","1","6","0.2","0.4","true","0","6","1"
"1940","1","6","0.2","0.4","true","0","5","1"
"1916","1","6","0.2","0.3","true","1","3","1"
"1920","1","6","0.2","0.3","true","1","3","1"
"1917","1","6","0.2","0.3","true","1","3","1"
"1918","1","6","0.2","0.3","true","1","3","1"
"1919","1","6","0.2","0.3","true","1","3","1"
"1942","1","6","0.2","0.4","true","1","3","1"
"1944","1","6","0.2","0.4","true","1","3","1"
"1947","1","6","0.2","0.4","true","1","3","1"
"1948","1","6","0.2","0.4","true","1","3","1"
"1950","1","6","0.2","0.4","true","1","3","1"
"1941","1","6","0.2","0.4","true","1","4","1"
"1943","1","6","0.2","0.4","true","1","4","1"
"1946","1","6","0.2","0.4","true","1","4","1"
"1949","1","6","0.2","0.4","true","1","4","1"
"1945","1","6","0.2","0.4","true","1","4","1"
"1962","1","6","0.2","0.5","true","0","5","1"
"1961","1","6","0.2","0.5","true","0","5","1"
"1951","1","6","0.2","0.4","true","1","3","1"
"1963","1","6","0.2","0.5","true","0","6","1"
"1964","1","6","0.2","0.5","true","0","6","1"
"1965","1","6","0.2","0.5","true","0","5","1"
"1953","1","6","0.2","0.4","true","1","3","1"
"1966","1","6","0.2","0.5","true","0","5","1"
"1967","1","6","0.2","0.5","true","0","5","1"
"1955","1","6","0.2","0.4","true","1","3","1"
"1968","1","6","0.2","0.5","true","0","6","1"
"1969","1","6","0.2","0.5","true","0","6","1"
"1970","1","6","0.2","0.5","true","0","5","1"
"1971","1","6","0.2","0.5","true","0","6","1"
"1972","1","6","0.2","0.5","true","0","5","1"
"1974","1","6","0.2","0.5","true","0","5","1"
"1973","1","6","0.2","0.5","true","0","5","1"
"1977","1","6","0.2","0.5","true","0","5","1"
"1978","1","6","0.2","0.5","true","0","5","1"
"1975","1","6","0.2","0.5","true","0","6","1"
"1976","1","6","0.2","0.5","true","0","7","1"
"1979","1","6","0.2","0.5","true","0","4","1"
"1980","1","6","0.2","0.5","true","0","5","1"
"1952","1","6","0.2","0.4","true","1","4","1"
"1954","1","6","0.2","0.4","true","1","4","1"
"1957","1","6","0.2","0.4","true","1","3","1"
"1959","1","6","0.2","0.4","true","1","3","1"
"1956","1","6","0.2","0.4","true","1","4","1"
"1958","1","6","0.2","0.4","true","1","4","1"
"1960","1","6","0.2","0.4","true","1","4","1"
"1981","1","6","0.2","0.5","true","1","5","1"
"1983","1","6","0.2","0.5","true","1","5","1"
"1986","1","6","0.2","0.5","true","1","5","1"
"1987","1","6","0.2","0.5","true","1","5","1"
"1985","1","6","0.2","0.5","true","1","5","1"
"1984","1","6","0.2","0.5","true","1","5","1"
"1990","1","6","0.2","0.5","true","1","5","1"
"1982","1","6","0.2","0.5","true","1","6","1"
"1991","1","6","0.2","0.5","true","1","5","1"
"2001","1","6","0.2","0.6","true","0","10","1"
"1992","1","6","0.2","0.5","true","1","5","1"
"2003","1","6","0.2","0.6","true","0","8","1"
"2002","1","6","0.2","0.6","true","0","9","1"
"2004","1","6","0.2","0.6","true","0","10","1"
"2005","1","6","0.2","0.6","true","0","10","1"
"2006","1","6","0.2","0.6","true","0","9","1"
"2007","1","6","0.2","0.6","true","0","7","1"
"2008","1","6","0.2","0.6","true","0","8","1"
"1994","1","6","0.2","0.5","true","1","5","1"
"2009","1","6","0.2","0.6","true","0","8","1"
"2010","1","6","0.2","0.6","true","0","8","1"
"2011","1","6","0.2","0.6","true","0","8","1"
"1995","1","6","0.2","0.5","true","1","5","1"
"1993","1","6","0.2","0.5","true","1","6","1"
"1988","1","6","0.2","0.5","true","1","7","1"
"2012","1","6","0.2","0.6","true","0","8","1"
"1989","1","6","0.2","0.5","true","1","7","1"
"2015","1","6","0.2","0.6","true","0","7","1"
"2013","1","6","0.2","0.6","true","0","9","1"
"2014","1","6","0.2","0.6","true","0","8","1"
"2016","1","6","0.2","0.6","true","0","9","1"
"2019","1","6","0.2","0.6","true","0","8","1"
"2017","1","6","0.2","0.6","true","0","9","1"
"2018","1","6","0.2","0.6","true","0","7","1"
"2020","1","6","0.2","0.6","true","0","9","1"
"1996","1","6","0.2","0.5","true","1","4","1"
"1998","1","6","0.2","0.5","true","1","4","1"
"1997","1","6","0.2","0.5","true","1","5","1"
"1999","1","6","0.2","0.5","true","1","5","1"
"2000","1","6","0.2","0.5","true","1","6","1"
"2028","1","6","0.2","0.6","true","1","3","0"
"2030","1","6","0.2","0.6","true","1","3","0"
"2021","1","6","0.2","0.6","true","1","4","0"
"2029","1","6","0.2","0.6","true","1","4","0"
"2027","1","6","0.2","0.6","true","1","5","0"
"2033","1","6","0.2","0.6","true","1","4","0"
"2023","1","6","0.2","0.6","true","1","6","0"
"2031","1","6","0.2","0.6","true","1","5","0"
"2025","1","6","0.2","0.6","true","1","6","0"
"2035","1","6","0.2","0.6","true","1","3","0"
"2042","1","6","0.2","0.7","true","0","8","1"
"2043","1","6","0.2","0.7","true","0","7","1"
"2034","1","6","0.2","0.6","true","1","4","0"
"2041","1","6","0.2","0.7","true","0","11","1"
"2044","1","6","0.2","0.7","true","0","9","1"
"2045","1","6","0.2","0.7","true","0","9","1"
"2024","1","6","0.2","0.6","true","1","7","1"
"2048","1","6","0.2","0.7","true","0","9","1"
"2050","1","6","0.2","0.7","true","0","8","1"
"2046","1","6","0.2","0.7","true","0","11","1"
"2047","1","6","0.2","0.7","true","0","11","1"
"2049","1","6","0.2","0.7","true","0","9","1"
"2037","1","6","0.2","0.6","true","1","4","0"
"2022","1","6","0.2","0.6","true","1","8","1"
"2051","1","6","0.2","0.7","true","0","11","1"
"2032","1","6","0.2","0.6","true","1","6","0"
"2052","1","6","0.2","0.7","true","0","11","1"
"2055","1","6","0.2","0.7","true","0","8","1"
"2057","1","6","0.2","0.7","true","0","7","1"
"2056","1","6","0.2","0.7","true","0","8","1"
"2054","1","6","0.2","0.7","true","0","10","1"
"2053","1","6","0.2","0.7","true","0","10","1"
"2059","1","6","0.2","0.7","true","0","8","1"
"2058","1","6","0.2","0.7","true","0","10","1"
"2039","1","6","0.2","0.6","true","1","4","0"
"2060","1","6","0.2","0.7","true","0","11","1"
"2026","1","6","0.2","0.6","true","1","9","0"
"2038","1","6","0.2","0.6","true","1","5","0"
"2036","1","6","0.2","0.6","true","1","6","0"
"2040","1","6","0.2","0.6","true","1","5","0"
"2062","1","6","0.2","0.7","true","1","3","0"
"2066","1","6","0.2","0.7","true","1","3","0"
"2063","1","6","0.2","0.7","true","1","3","0"
"2065","1","6","0.2","0.7","true","1","3","0"
"2070","1","6","0.2","0.7","true","1","3","0"
"2064","1","6","0.2","0.7","true","1","4","0"
"2067","1","6","0.2","0.7","true","1","4","0"
"2068","1","6","0.2","0.7","true","1","4","0"
"2074","1","6","0.2","0.7","true","1","3","0"
"2069","1","6","0.2","0.7","true","1","4","0"
"2061","1","6","0.2","0.7","true","1","5","0"
"2072","1","6","0.2","0.7","true","1","4","0"
"2073","1","6","0.2","0.7","true","1","4","0"
"2071","1","6","0.2","0.7","true","1","5","0"
"2089","1","6","0.2","0.8","true","0","2","0"
"2075","1","6","0.2","0.7","true","1","4","0"
"2079","1","6","0.2","0.7","true","1","3","0"
"2077","1","6","0.2","0.7","true","1","3","0"
"2078","1","6","0.2","0.7","true","1","3","0"
"2076","1","6","0.2","0.7","true","1","4","0"
"2080","1","6","0.2","0.7","true","1","4","0"
"2081","1","6","0.2","0.8","true","0","100","0.03954214360041623"
"2083","1","6","0.2","0.8","true","0","100","0.01040582726326743"
"2097","1","6","0.2","0.8","true","0","3","0"
"2082","1","6","0.2","0.8","true","0","100","0.015608740894901144"
"2084","1","6","0.2","0.8","true","0","100","0.005202913631633715"
"2098","1","6","0.2","0.8","true","0","2","0"
"2085","1","6","0.2","0.8","true","0","100","0.02081165452653486"
"2086","1","6","0.2","0.8","true","0","100","0.005202913631633715"
"2087","1","6","0.2","0.8","true","0","100","0.005202913631633715"
"2088","1","6","0.2","0.8","true","0","100","0.005202913631633715"
"2091","1","6","0.2","0.8","true","0","100","0.022892819979188347"
"2090","1","6","0.2","0.8","true","0","100","0.026014568158168574"
"2092","1","6","0.2","0.8","true","0","100","0.01664932362122789"
"2093","1","6","0.2","0.8","true","0","100","0.01040582726326743"
"2103","1","6","0.2","0.8","true","1","2","0"
"2094","1","6","0.2","0.8","true","0","100","0.005202913631633715"
"2101","1","6","0.2","0.8","true","1","2","0"
"2102","1","6","0.2","0.8","true","1","2","0"
"2104","1","6","0.2","0.8","true","1","2","0"
"2095","1","6","0.2","0.8","true","0","100","0.005202913631633715"
"2105","1","6","0.2","0.8","true","1","2","0"
"2106","1","6","0.2","0.8","true","1","2","0"
"2107","1","6","0.2","0.8","true","1","2","0"
"2096","1","6","0.2","0.8","true","0","100","0.01040582726326743"
"2108","1","6","0.2","0.8","true","1","2","0"
"2109","1","6","0.2","0.8","true","1","2","0"
"2121","1","6","0.2","0.9","true","0","1","0"
"2113","1","6","0.2","0.8","true","1","2","0"
"2110","1","6","0.2","0.8","true","1","2","0"
"2111","1","6","0.2","0.8","true","1","2","0"
"2114","1","6","0.2","0.8","true","1","2","0"
"2112","1","6","0.2","0.8","true","1","2","0"
"2122","1","6","0.2","0.9","true","0","2","0"
"2123","1","6","0.2","0.9","true","0","2","0"
"2126","1","6","0.2","0.9","true","0","1","0"
"2127","1","6","0.2","0.9","true","0","1","0"
"2129","1","6","0.2","0.9","true","0","1","0"
"2128","1","6","0.2","0.9","true","0","1","0"
"2124","1","6","0.2","0.9","true","0","2","0"
"2130","1","6","0.2","0.9","true","0","1","0"
"2131","1","6","0.2","0.9","true","0","1","0"
"2133","1","6","0.2","0.9","true","0","1","0"
"2135","1","6","0.2","0.9","true","0","1","0"
"2132","1","6","0.2","0.9","true","0","1","0"
"2134","1","6","0.2","0.9","true","0","1","0"
"2136","1","6","0.2","0.9","true","0","1","0"
"2137","1","6","0.2","0.9","true","0","1","0"
"2138","1","6","0.2","0.9","true","0","1","0"
"2139","1","6","0.2","0.9","true","0","1","0"
"2140","1","6","0.2","0.9","true","0","1","0"
"2116","1","6","0.2","0.8","true","1","2","0"
"2115","1","6","0.2","0.8","true","1","2","0"
"2117","1","6","0.2","0.8","true","1","2","0"
"2118","1","6","0.2","0.8","true","1","2","0"
"2119","1","6","0.2","0.8","true","1","2","0"
"2099","1","6","0.2","0.8","true","0","100","0.015608740894901144"
"2100","1","6","0.2","0.8","true","0","100","0.13007284079084286"
"2142","1","6","0.2","0.9","true","1","1","0"
"2141","1","6","0.2","0.9","true","1","1","0"
"2143","1","6","0.2","0.9","true","1","1","0"
"2145","1","6","0.2","0.9","true","1","1","0"
"2147","1","6","0.2","0.9","true","1","1","0"
"2146","1","6","0.2","0.9","true","1","1","0"
"2148","1","6","0.2","0.9","true","1","1","0"
"2149","1","6","0.2","0.9","true","1","1","0"
"2120","1","6","0.2","0.8","true","1","2","0"
"2161","1","7","0.2","0.1","true","0","4","1"
"2163","1","7","0.2","0.1","true","0","4","1"
"2150","1","6","0.2","0.9","true","1","1","0"
"2151","1","6","0.2","0.9","true","1","1","0"
"2162","1","7","0.2","0.1","true","0","5","1"
"2165","1","7","0.2","0.1","true","0","4","1"
"2164","1","7","0.2","0.1","true","0","4","1"
"2155","1","6","0.2","0.9","true","1","1","0"
"2154","1","6","0.2","0.9","true","1","1","0"
"2156","1","6","0.2","0.9","true","1","1","0"
"2166","1","7","0.2","0.1","true","0","5","1"
"2144","1","6","0.2","0.9","true","1","2","0"
"2167","1","7","0.2","0.1","true","0","4","1"
"2168","1","7","0.2","0.1","true","0","5","1"
"2170","1","7","0.2","0.1","true","0","4","1"
"2169","1","7","0.2","0.1","true","0","5","1"
"2171","1","7","0.2","0.1","true","0","5","1"
"2173","1","7","0.2","0.1","true","0","5","1"
"2172","1","7","0.2","0.1","true","0","5","1"
