"BehaviorSpace results (NetLogo 6.2.0)"
"telemarketer_class_14.nlogo"
"vary_initial_telemarketers"
"10/11/2021 18:29:39:538 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","growth-param","initial-num-marketers","[step]","count turtles"
"26","1000","100","196","1"
"28","1000","100","199","1"
"38","1000","100","168","1"
"25","1000","100","191","1"
"21","1000","100","198","1"
"40","1000","100","164","1"
"33","1000","100","195","1"
"37","1000","100","172","1"
"34","1000","100","186","1"
"39","1000","100","162","1"
"27","1000","100","198","1"
"35","1000","100","185","1"
"41","1000","150","7","150"
"43","1000","150","0","150"
"31","1000","100","192","1"
"32","1000","100","193","1"
"42","1000","150","3","150"
"24","1000","100","199","1"
"36","1000","100","174","1"
"26","1000","100","197","1"
"25","1000","100","192","1"
"30","1000","100","195","1"
"40","1000","100","165","1"
"41","1000","150","8","150"
"38","1000","100","169","1"
"43","1000","150","1","150"
"34","1000","100","187","1"
"44","1000","150","0","150"
"21","1000","100","199","1"
"33","1000","100","196","1"
"42","1000","150","4","150"
"27","1000","100","199","1"
"32","1000","100","194","1"
"39","1000","100","163","1"
"35","1000","100","186","1"
"37","1000","100","173","1"
"43","1000","150","2","150"
"44","1000","150","1","150"
"31","1000","100","193","1"
"41","1000","150","9","150"
"45","1000","150","0","150"
"30","1000","100","196","1"
"36","1000","100","175","1"
"26","1000","100","198","1"
"25","1000","100","193","1"
"34","1000","100","188","1"
"42","1000","150","5","150"
"40","1000","100","166","1"
"38","1000","100","170","1"
"33","1000","100","197","1"
"43","1000","150","3","150"
"44","1000","150","2","150"
"45","1000","150","1","149"
"41","1000","150","10","150"
"46","1000","150","0","150"
"42","1000","150","6","150"
"35","1000","100","187","1"
"37","1000","100","174","1"
"47","1000","150","0","150"
"31","1000","100","194","1"
"39","1000","100","164","1"
"30","1000","100","197","1"
"25","1000","100","194","1"
"36","1000","100","176","1"
"26","1000","100","199","1"
"43","1000","150","4","150"
"41","1000","150","11","150"
"45","1000","150","2","149"
"34","1000","100","189","1"
"40","1000","100","167","1"
"42","1000","150","7","150"
"32","1000","100","195","1"
"33","1000","100","198","1"
"38","1000","100","171","1"
"44","1000","150","3","150"
"47","1000","150","1","150"
"46","1000","150","1","150"
"45","1000","150","3","149"
"30","1000","100","198","1"
"43","1000","150","5","150"
"37","1000","100","175","1"
"35","1000","100","188","1"
"41","1000","150","12","150"
"25","1000","100","195","1"
"36","1000","100","177","1"
"42","1000","150","8","150"
"31","1000","100","195","1"
"47","1000","150","2","150"
"44","1000","150","4","150"
"39","1000","100","165","1"
"34","1000","100","190","1"
"38","1000","100","172","1"
"46","1000","150","2","150"
"48","1000","150","0","150"
"43","1000","150","6","150"
"40","1000","100","168","1"
"33","1000","100","199","1"
"32","1000","100","196","1"
"41","1000","150","13","150"
"42","1000","150","9","150"
"30","1000","100","199","1"
"45","1000","150","4","149"
"44","1000","150","5","150"
"46","1000","150","3","150"
"47","1000","150","3","150"
"37","1000","100","176","1"
"35","1000","100","189","1"
"25","1000","100","196","1"
"48","1000","150","1","150"
"31","1000","100","196","1"
"43","1000","150","7","150"
"42","1000","150","10","150"
"39","1000","100","166","1"
"38","1000","100","173","1"
"41","1000","150","14","150"
"45","1000","150","5","149"
"34","1000","100","191","1"
"36","1000","100","178","1"
"46","1000","150","4","150"
"44","1000","150","6","150"
"47","1000","150","4","150"
"32","1000","100","197","1"
"40","1000","100","169","1"
"48","1000","150","2","150"
"49","1000","150","0","150"
"43","1000","150","8","150"
"50","1000","150","0","150"
"46","1000","150","5","150"
"42","1000","150","11","150"
"25","1000","100","197","1"
"45","1000","150","6","149"
"35","1000","100","190","1"
"37","1000","100","177","1"
"47","1000","150","5","150"
"41","1000","150","15","150"
"31","1000","100","197","1"
"39","1000","100","167","1"
"48","1000","150","3","150"
"34","1000","100","192","1"
"38","1000","100","174","1"
"49","1000","150","1","150"
"50","1000","150","1","150"
"44","1000","150","7","150"
"36","1000","100","179","1"
"43","1000","150","9","150"
"46","1000","150","6","150"
"45","1000","150","7","149"
"47","1000","150","6","150"
"32","1000","100","198","1"
"42","1000","150","12","150"
"40","1000","100","170","1"
"41","1000","150","16","150"
"37","1000","100","178","1"
"48","1000","150","4","150"
"50","1000","150","2","150"
"25","1000","100","198","1"
"35","1000","100","191","1"
"44","1000","150","8","150"
"49","1000","150","2","150"
"43","1000","150","10","150"
"46","1000","150","7","150"
"45","1000","150","8","149"
"39","1000","100","168","1"
"36","1000","100","180","1"
"34","1000","100","193","1"
"31","1000","100","198","1"
"47","1000","150","7","150"
"42","1000","150","13","150"
"50","1000","150","3","150"
"38","1000","100","175","1"
"48","1000","150","5","150"
"44","1000","150","9","150"
"37","1000","100","179","1"
"46","1000","150","8","150"
"49","1000","150","3","150"
"43","1000","150","11","150"
"45","1000","150","9","149"
"41","1000","150","17","150"
"32","1000","100","199","1"
"40","1000","100","171","1"
"47","1000","150","8","150"
"42","1000","150","14","150"
"25","1000","100","199","1"
"35","1000","100","192","1"
"44","1000","150","10","150"
"50","1000","150","4","150"
"48","1000","150","6","150"
"46","1000","150","9","150"
"45","1000","150","10","149"
"31","1000","100","199","1"
"36","1000","100","181","1"
"43","1000","150","12","150"
"39","1000","100","169","1"
"49","1000","150","4","150"
"34","1000","100","194","1"
"41","1000","150","18","150"
"47","1000","150","9","150"
"38","1000","100","176","1"
"37","1000","100","180","1"
"48","1000","150","7","150"
"44","1000","150","11","150"
"50","1000","150","5","150"
"42","1000","150","15","150"
"51","1000","150","0","150"
"46","1000","150","10","150"
"45","1000","150","11","149"
"35","1000","100","193","1"
"49","1000","150","5","150"
"40","1000","100","172","1"
"47","1000","150","10","150"
"43","1000","150","13","150"
"52","1000","150","0","150"
"48","1000","150","8","150"
"41","1000","150","19","150"
"34","1000","100","195","1"
"39","1000","100","170","1"
"50","1000","150","6","150"
"44","1000","150","12","150"
"53","1000","150","0","150"
"37","1000","100","181","1"
"51","1000","150","1","150"
"36","1000","100","182","1"
"38","1000","100","177","1"
"49","1000","150","6","150"
"46","1000","150","11","150"
"52","1000","150","1","150"
"42","1000","150","16","150"
"45","1000","150","12","149"
"48","1000","150","9","150"
"47","1000","150","11","150"
"43","1000","150","14","150"
"35","1000","100","194","1"
"50","1000","150","7","150"
"44","1000","150","13","150"
"53","1000","150","1","150"
"51","1000","150","2","150"
"41","1000","150","20","150"
"34","1000","100","196","1"
"46","1000","150","12","150"
"40","1000","100","173","1"
"52","1000","150","2","150"
"48","1000","150","10","150"
"49","1000","150","7","150"
"45","1000","150","13","149"
"47","1000","150","12","150"
"43","1000","150","15","150"
"39","1000","100","171","1"
"36","1000","100","183","1"
"37","1000","100","182","1"
"53","1000","150","2","150"
"50","1000","150","8","150"
"38","1000","100","178","1"
"42","1000","150","17","150"
"44","1000","150","14","150"
"51","1000","150","3","150"
"52","1000","150","3","150"
"46","1000","150","13","150"
"49","1000","150","8","150"
"48","1000","150","11","150"
"41","1000","150","21","150"
"47","1000","150","13","150"
"34","1000","100","197","1"
"43","1000","150","16","150"
"35","1000","100","195","1"
"45","1000","150","14","149"
"40","1000","100","174","1"
"53","1000","150","3","150"
"50","1000","150","9","150"
"51","1000","150","4","150"
"49","1000","150","9","150"
"46","1000","150","14","150"
"52","1000","150","4","150"
"48","1000","150","12","150"
"36","1000","100","184","1"
"44","1000","150","15","150"
"42","1000","150","18","150"
"38","1000","100","179","1"
"39","1000","100","172","1"
"53","1000","150","4","150"
"34","1000","100","198","1"
"47","1000","150","14","150"
"37","1000","100","183","1"
"41","1000","150","22","150"
"50","1000","150","10","150"
"43","1000","150","17","150"
"49","1000","150","10","150"
"52","1000","150","5","150"
"51","1000","150","5","150"
"45","1000","150","15","149"
"46","1000","150","15","150"
"53","1000","150","5","150"
"42","1000","150","19","150"
"35","1000","100","196","1"
"40","1000","100","175","1"
"48","1000","150","13","150"
"44","1000","150","16","150"
"50","1000","150","11","150"
"39","1000","100","173","1"
"36","1000","100","185","1"
"47","1000","150","15","150"
"49","1000","150","11","150"
"52","1000","150","6","150"
"51","1000","150","6","150"
"37","1000","100","184","1"
"43","1000","150","18","150"
"41","1000","150","23","150"
"34","1000","100","199","1"
"38","1000","100","180","1"
"53","1000","150","6","150"
"45","1000","150","16","149"
"46","1000","150","16","150"
"49","1000","150","12","150"
"52","1000","150","7","150"
"51","1000","150","7","150"
"40","1000","100","176","1"
"47","1000","150","16","150"
"50","1000","150","12","150"
"48","1000","150","14","150"
"35","1000","100","197","1"
"42","1000","150","20","150"
"44","1000","150","17","150"
"37","1000","100","185","1"
"53","1000","150","7","150"
"43","1000","150","19","150"
"36","1000","100","186","1"
"52","1000","150","8","150"
"41","1000","150","24","150"
"49","1000","150","13","150"
"46","1000","150","17","150"
"51","1000","150","8","150"
"38","1000","100","181","1"
"39","1000","100","174","1"
"45","1000","150","17","149"
"50","1000","150","13","150"
"54","1000","150","0","150"
"48","1000","150","15","150"
"53","1000","150","8","150"
"47","1000","150","17","150"
"35","1000","100","198","1"
"40","1000","100","177","1"
"52","1000","150","9","150"
"44","1000","150","18","150"
"42","1000","150","21","150"
"51","1000","150","9","150"
"37","1000","100","186","1"
"43","1000","150","20","150"
"36","1000","100","187","1"
"46","1000","150","18","150"
"49","1000","150","14","150"
"50","1000","150","14","150"
"48","1000","150","16","150"
"54","1000","150","1","150"
"45","1000","150","18","149"
"53","1000","150","9","150"
"39","1000","100","175","1"
"41","1000","150","25","150"
"38","1000","100","182","1"
"47","1000","150","18","150"
"52","1000","150","10","150"
"51","1000","150","10","150"
"44","1000","150","19","150"
"35","1000","100","199","1"
"53","1000","150","10","150"
"40","1000","100","178","1"
"37","1000","100","187","1"
"43","1000","150","21","150"
"49","1000","150","15","150"
"42","1000","150","22","150"
"36","1000","100","188","1"
"50","1000","150","15","150"
"54","1000","150","2","150"
"48","1000","150","17","150"
"51","1000","150","11","150"
"46","1000","150","19","150"
"45","1000","150","19","149"
"52","1000","150","11","150"
"39","1000","100","176","1"
"41","1000","150","26","150"
"47","1000","150","19","150"
"53","1000","150","11","150"
"38","1000","100","183","1"
"54","1000","150","3","150"
"44","1000","150","20","150"
"49","1000","150","16","150"
"43","1000","150","22","150"
"50","1000","150","16","150"
"51","1000","150","12","150"
"37","1000","100","188","1"
"48","1000","150","18","150"
"55","1000","150","0","150"
"36","1000","100","189","1"
"42","1000","150","23","150"
"52","1000","150","12","150"
"46","1000","150","20","150"
"40","1000","100","179","1"
"45","1000","150","20","149"
"54","1000","150","4","150"
"39","1000","100","177","1"
"53","1000","150","12","150"
"51","1000","150","13","150"
"47","1000","150","20","150"
"49","1000","150","17","150"
"55","1000","150","1","150"
"50","1000","150","17","150"
"44","1000","150","21","150"
"48","1000","150","19","150"
"52","1000","150","13","150"
"38","1000","100","184","1"
"41","1000","150","27","150"
"46","1000","150","21","150"
"37","1000","100","189","1"
"54","1000","150","5","150"
"45","1000","150","21","149"
"40","1000","100","180","1"
"36","1000","100","190","1"
"43","1000","150","23","150"
"42","1000","150","24","150"
"55","1000","150","2","150"
"53","1000","150","13","150"
"51","1000","150","14","150"
"50","1000","150","18","150"
"39","1000","100","178","1"
"47","1000","150","21","150"
"49","1000","150","18","150"
"54","1000","150","6","150"
"52","1000","150","14","150"
"48","1000","150","20","150"
"44","1000","150","22","150"
"55","1000","150","3","150"
"37","1000","100","190","1"
"38","1000","100","185","1"
"46","1000","150","22","150"
"53","1000","150","14","150"
"36","1000","100","191","1"
"51","1000","150","15","150"
"45","1000","150","22","149"
"43","1000","150","24","150"
"52","1000","150","15","150"
"40","1000","100","181","1"
"54","1000","150","7","150"
"41","1000","150","28","150"
"50","1000","150","19","150"
"55","1000","150","4","150"
"48","1000","150","21","150"
"49","1000","150","19","150"
"53","1000","150","15","150"
"44","1000","150","23","150"
"42","1000","150","25","150"
"37","1000","100","191","1"
"39","1000","100","179","1"
"54","1000","150","8","150"
"36","1000","100","192","1"
"47","1000","150","22","150"
"45","1000","150","23","149"
"51","1000","150","16","150"
"52","1000","150","16","150"
"46","1000","150","23","150"
"38","1000","100","186","1"
"50","1000","150","20","150"
"43","1000","150","25","150"
"55","1000","150","5","150"
"53","1000","150","16","150"
"54","1000","150","9","150"
"48","1000","150","22","150"
"40","1000","100","182","1"
"49","1000","150","20","150"
"37","1000","100","192","1"
"41","1000","150","29","150"
"42","1000","150","26","150"
"39","1000","100","180","1"
"55","1000","150","6","150"
"44","1000","150","24","150"
"52","1000","150","17","150"
"51","1000","150","17","150"
"54","1000","150","10","150"
"50","1000","150","21","150"
"38","1000","100","187","1"
"47","1000","150","23","150"
"36","1000","100","193","1"
"53","1000","150","17","150"
"45","1000","150","24","149"
"46","1000","150","24","150"
"43","1000","150","26","150"
"48","1000","150","23","150"
"37","1000","100","193","1"
"40","1000","100","183","1"
"54","1000","150","11","150"
"55","1000","150","7","150"
"49","1000","150","21","150"
"52","1000","150","18","150"
"41","1000","150","30","150"
"51","1000","150","18","150"
"42","1000","150","27","150"
"44","1000","150","25","150"
"38","1000","100","188","1"
"36","1000","100","194","1"
"39","1000","100","181","1"
"53","1000","150","18","150"
"47","1000","150","24","150"
"50","1000","150","22","150"
"55","1000","150","8","150"
"46","1000","150","25","150"
"54","1000","150","12","150"
"40","1000","100","184","1"
"45","1000","150","25","149"
"37","1000","100","194","1"
"52","1000","150","19","150"
"43","1000","150","27","150"
"48","1000","150","24","150"
"49","1000","150","22","150"
"36","1000","100","195","1"
"38","1000","100","189","1"
"51","1000","150","19","150"
"53","1000","150","19","150"
"39","1000","100","182","1"
"42","1000","150","28","150"
"41","1000","150","31","150"
"54","1000","150","13","150"
"55","1000","150","9","150"
"44","1000","150","26","150"
"50","1000","150","23","150"
"47","1000","150","25","150"
"48","1000","150","25","150"
"40","1000","100","185","1"
"46","1000","150","26","150"
"52","1000","150","20","150"
"43","1000","150","28","150"
"45","1000","150","26","149"
"36","1000","100","196","1"
"37","1000","100","195","1"
"49","1000","150","23","150"
"51","1000","150","20","150"
"55","1000","150","10","150"
"54","1000","150","14","150"
"38","1000","100","190","1"
"53","1000","150","20","150"
"39","1000","100","183","1"
"50","1000","150","24","150"
"42","1000","150","29","150"
"52","1000","150","21","150"
"44","1000","150","27","150"
"55","1000","150","11","150"
"41","1000","150","32","150"
"40","1000","100","186","1"
"48","1000","150","26","150"
"47","1000","150","26","150"
"46","1000","150","27","150"
"37","1000","100","196","1"
"54","1000","150","15","150"
"49","1000","150","24","150"
"36","1000","100","197","1"
"38","1000","100","191","1"
"51","1000","150","21","150"
"45","1000","150","27","149"
"43","1000","150","29","150"
"39","1000","100","184","1"
"53","1000","150","21","150"
"55","1000","150","12","150"
"50","1000","150","25","150"
"52","1000","150","22","150"
"42","1000","150","30","150"
"37","1000","100","197","1"
"40","1000","100","187","1"
"54","1000","150","16","150"
"41","1000","150","33","150"
"48","1000","150","27","150"
"47","1000","150","27","150"
"44","1000","150","28","150"
"46","1000","150","28","150"
"55","1000","150","13","150"
"38","1000","100","192","1"
"36","1000","100","198","1"
"51","1000","150","22","150"
"39","1000","100","185","1"
"53","1000","150","22","150"
"49","1000","150","25","150"
"45","1000","150","28","149"
"43","1000","150","30","150"
"37","1000","100","198","1"
"54","1000","150","17","150"
"50","1000","150","26","150"
"40","1000","100","188","1"
"55","1000","150","14","150"
"52","1000","150","23","150"
"42","1000","150","31","150"
"47","1000","150","28","150"
"38","1000","100","193","1"
"44","1000","150","29","150"
"36","1000","100","199","1"
"39","1000","100","186","1"
"51","1000","150","23","150"
"46","1000","150","29","150"
"41","1000","150","34","150"
"48","1000","150","28","150"
"53","1000","150","23","150"
"49","1000","150","26","150"
"55","1000","150","15","150"
"50","1000","150","27","150"
"52","1000","150","24","150"
"37","1000","100","199","1"
"45","1000","150","29","149"
"54","1000","150","18","150"
"43","1000","150","31","150"
"40","1000","100","189","1"
"51","1000","150","24","150"
"38","1000","100","194","1"
"47","1000","150","29","150"
"39","1000","100","187","1"
"44","1000","150","30","150"
"42","1000","150","32","150"
"56","1000","150","0","150"
"55","1000","150","16","150"
"53","1000","150","24","150"
"46","1000","150","30","150"
"41","1000","150","35","150"
"48","1000","150","29","150"
"49","1000","150","27","150"
"50","1000","150","28","150"
"52","1000","150","25","150"
"40","1000","100","190","1"
"54","1000","150","19","150"
"56","1000","150","1","150"
"38","1000","100","195","1"
"39","1000","100","188","1"
"57","1000","150","0","150"
"45","1000","150","30","149"
"43","1000","150","32","150"
"51","1000","150","25","150"
"55","1000","150","17","150"
"44","1000","150","31","150"
"53","1000","150","25","150"
"42","1000","150","33","150"
"47","1000","150","30","150"
"57","1000","150","1","150"
"56","1000","150","2","150"
"46","1000","150","31","150"
"40","1000","100","191","1"
"52","1000","150","26","150"
"49","1000","150","28","150"
"48","1000","150","30","150"
"41","1000","150","36","150"
"54","1000","150","20","150"
"39","1000","100","189","1"
"55","1000","150","18","150"
"38","1000","100","196","1"
"50","1000","150","29","150"
"57","1000","150","2","150"
"56","1000","150","3","150"
"45","1000","150","31","149"
"51","1000","150","26","150"
"43","1000","150","33","150"
"44","1000","150","32","150"
"53","1000","150","26","150"
"40","1000","100","192","1"
"42","1000","150","34","150"
"54","1000","150","21","150"
"47","1000","150","31","150"
"55","1000","150","19","150"
"57","1000","150","3","150"
"56","1000","150","4","150"
"46","1000","150","32","150"
"39","1000","100","190","1"
"52","1000","150","27","150"
"38","1000","100","197","1"
"49","1000","150","29","150"
"48","1000","150","31","150"
"41","1000","150","37","150"
"50","1000","150","30","150"
"56","1000","150","5","150"
"40","1000","100","193","1"
"57","1000","150","4","150"
"45","1000","150","32","149"
"51","1000","150","27","150"
"53","1000","150","27","150"
"55","1000","150","20","150"
"54","1000","150","22","150"
"44","1000","150","33","150"
"39","1000","100","191","1"
"43","1000","150","34","150"
"47","1000","150","32","150"
"46","1000","150","33","150"
"42","1000","150","35","150"
"57","1000","150","5","150"
"49","1000","150","30","150"
"38","1000","100","198","1"
"56","1000","150","6","150"
"52","1000","150","28","150"
"48","1000","150","32","150"
"40","1000","100","194","1"
"39","1000","100","192","1"
"50","1000","150","31","150"
"55","1000","150","21","150"
"57","1000","150","6","150"
"56","1000","150","7","150"
"45","1000","150","33","149"
"41","1000","150","38","150"
"53","1000","150","28","150"
"51","1000","150","28","150"
"54","1000","150","23","150"
"43","1000","150","35","150"
"44","1000","150","34","150"
"38","1000","100","199","1"
"57","1000","150","7","150"
"52","1000","150","29","150"
"47","1000","150","33","150"
"42","1000","150","36","149"
"49","1000","150","31","150"
"56","1000","150","8","150"
"46","1000","150","34","150"
"39","1000","100","193","1"
"40","1000","100","195","1"
"57","1000","150","8","150"
"56","1000","150","9","150"
"48","1000","150","33","149"
"55","1000","150","22","150"
"45","1000","150","34","149"
"51","1000","150","29","150"
"44","1000","150","35","150"
"50","1000","150","32","150"
"39","1000","100","194","1"
"54","1000","150","24","150"
"53","1000","150","29","150"
"58","1000","150","0","150"
"52","1000","150","30","150"
"40","1000","100","196","1"
"41","1000","150","39","150"
"46","1000","150","35","150"
"49","1000","150","32","150"
"42","1000","150","37","149"
"57","1000","150","9","150"
"56","1000","150","10","150"
"43","1000","150","36","150"
"55","1000","150","23","150"
"47","1000","150","34","150"
"48","1000","150","34","149"
"56","1000","150","11","150"
"58","1000","150","1","149"
"39","1000","100","195","1"
"57","1000","150","10","150"
"51","1000","150","30","150"
"45","1000","150","35","149"
"50","1000","150","33","150"
"54","1000","150","25","150"
"40","1000","100","197","1"
"53","1000","150","30","150"
"52","1000","150","31","150"
"44","1000","150","36","149"
"49","1000","150","33","150"
"42","1000","150","38","149"
"55","1000","150","24","150"
"56","1000","150","12","150"
"58","1000","150","2","149"
"43","1000","150","37","150"
"41","1000","150","40","149"
"57","1000","150","11","150"
"46","1000","150","36","149"
"47","1000","150","35","150"
"39","1000","100","196","1"
"48","1000","150","35","149"
"51","1000","150","31","150"
"58","1000","150","3","149"
"40","1000","100","198","1"
"57","1000","150","12","150"
"56","1000","150","13","150"
"53","1000","150","31","150"
"54","1000","150","26","150"
"45","1000","150","36","149"
"55","1000","150","25","150"
"50","1000","150","34","150"
"52","1000","150","32","150"
"39","1000","100","197","1"
"58","1000","150","4","149"
"49","1000","150","34","150"
"57","1000","150","13","150"
"44","1000","150","37","149"
"42","1000","150","39","149"
"43","1000","150","38","149"
"47","1000","150","36","150"
"40","1000","100","199","1"
"46","1000","150","37","149"
"56","1000","150","14","150"
"41","1000","150","41","145"
"51","1000","150","32","150"
"48","1000","150","36","149"
"58","1000","150","5","149"
"57","1000","150","14","150"
"39","1000","100","198","1"
"55","1000","150","26","150"
"50","1000","150","35","150"
"54","1000","150","27","150"
"56","1000","150","15","150"
"53","1000","150","32","150"
"58","1000","150","6","149"
"45","1000","150","37","149"
"52","1000","150","33","150"
"49","1000","150","35","150"
"57","1000","150","15","150"
"42","1000","150","40","147"
"44","1000","150","38","148"
"59","1000","150","0","150"
"43","1000","150","39","146"
"46","1000","150","38","147"
"47","1000","150","37","150"
"58","1000","150","7","149"
"39","1000","100","199","1"
"51","1000","150","33","150"
"41","1000","150","42","142"
"56","1000","150","16","150"
"48","1000","150","37","149"
"59","1000","150","1","149"
"55","1000","150","27","150"
"50","1000","150","36","150"
"54","1000","150","28","150"
"58","1000","150","8","149"
"57","1000","150","16","150"
"59","1000","150","2","149"
"53","1000","150","33","150"
"45","1000","150","38","149"
"52","1000","150","34","150"
"49","1000","150","36","150"
"44","1000","150","39","147"
"56","1000","150","17","150"
"43","1000","150","40","144"
"58","1000","150","9","149"
"42","1000","150","41","146"
"60","1000","150","0","150"
"41","1000","150","43","139"
"48","1000","150","38","148"
"59","1000","150","3","149"
"47","1000","150","38","150"
"57","1000","150","17","150"
"58","1000","150","10","149"
"55","1000","150","28","150"
"46","1000","150","39","146"
"51","1000","150","34","150"
"60","1000","150","1","150"
"54","1000","150","29","150"
"50","1000","150","37","150"
"56","1000","150","18","150"
"59","1000","150","4","149"
"58","1000","150","11","149"
"49","1000","150","37","150"
"60","1000","150","2","150"
"53","1000","150","34","150"
"43","1000","150","41","142"
"44","1000","150","40","145"
"52","1000","150","35","150"
"42","1000","150","42","145"
"45","1000","150","39","149"
"57","1000","150","18","150"
"56","1000","150","19","150"
"41","1000","150","44","135"
"58","1000","150","12","149"
"46","1000","150","40","144"
"54","1000","150","30","150"
"55","1000","150","29","150"
"59","1000","150","5","149"
"48","1000","150","39","146"
"60","1000","150","3","150"
"50","1000","150","38","149"
"47","1000","150","39","147"
"51","1000","150","35","150"
"56","1000","150","20","150"
"59","1000","150","6","149"
"53","1000","150","35","150"
"58","1000","150","13","149"
"60","1000","150","4","150"
"57","1000","150","19","150"
"49","1000","150","38","150"
"43","1000","150","42","140"
"44","1000","150","41","143"
"52","1000","150","36","150"
"45","1000","150","40","148"
"59","1000","150","7","149"
"54","1000","150","31","150"
"41","1000","150","45","133"
"50","1000","150","39","149"
"48","1000","150","40","143"
"58","1000","150","14","149"
"55","1000","150","30","150"
"60","1000","150","5","150"
"46","1000","150","41","142"
"42","1000","150","43","141"
"56","1000","150","21","150"
"47","1000","150","40","146"
"51","1000","150","36","150"
"57","1000","150","20","150"
"59","1000","150","8","149"
"58","1000","150","15","149"
"60","1000","150","6","150"
"53","1000","150","36","150"
"49","1000","150","39","149"
"56","1000","150","22","150"
"43","1000","150","43","139"
"59","1000","150","9","149"
"60","1000","150","7","150"
"52","1000","150","37","150"
"55","1000","150","31","150"
"54","1000","150","32","150"
"45","1000","150","41","147"
"41","1000","150","46","125"
"48","1000","150","41","142"
"44","1000","150","42","140"
"57","1000","150","21","150"
"58","1000","150","16","149"
"46","1000","150","42","136"
"51","1000","150","37","150"
"42","1000","150","44","138"
"47","1000","150","41","144"
"50","1000","150","40","149"
"60","1000","150","8","150"
"59","1000","150","10","149"
"53","1000","150","37","150"
"57","1000","150","22","150"
"58","1000","150","17","149"
"56","1000","150","23","150"
"43","1000","150","44","133"
"49","1000","150","40","147"
"52","1000","150","38","149"
"59","1000","150","11","149"
"41","1000","150","47","122"
"55","1000","150","32","150"
"60","1000","150","9","150"
"54","1000","150","33","150"
"42","1000","150","45","137"
"45","1000","150","42","141"
"58","1000","150","18","149"
"59","1000","150","12","149"
"46","1000","150","43","133"
"48","1000","150","42","140"
"60","1000","150","10","150"
"44","1000","150","43","139"
"51","1000","150","38","149"
"47","1000","150","42","144"
"56","1000","150","24","150"
"50","1000","150","41","145"
"57","1000","150","23","150"
"60","1000","150","11","150"
"53","1000","150","38","150"
"58","1000","150","19","149"
"59","1000","150","13","149"
"54","1000","150","34","150"
"49","1000","150","41","147"
"52","1000","150","39","149"
"43","1000","150","45","131"
"42","1000","150","46","132"
"41","1000","150","48","120"
"45","1000","150","43","139"
"55","1000","150","33","150"
"56","1000","150","25","150"
"51","1000","150","39","147"
"47","1000","150","43","142"
"60","1000","150","12","150"
"44","1000","150","44","137"
"46","1000","150","44","127"
"48","1000","150","43","136"
"59","1000","150","14","149"
"57","1000","150","24","150"
"50","1000","150","42","142"
"58","1000","150","20","149"
"60","1000","150","13","150"
"41","1000","150","49","113"
"43","1000","150","46","128"
"53","1000","150","39","150"
"54","1000","150","35","150"
"49","1000","150","42","143"
"59","1000","150","15","149"
"42","1000","150","47","130"
"52","1000","150","40","145"
"45","1000","150","44","136"
"55","1000","150","34","150"
"57","1000","150","25","150"
"51","1000","150","40","145"
"58","1000","150","21","149"
"56","1000","150","26","150"
"46","1000","150","45","123"
"44","1000","150","45","135"
"60","1000","150","14","150"
"47","1000","150","44","141"
"48","1000","150","44","135"
"59","1000","150","16","149"
"50","1000","150","43","141"
"43","1000","150","47","125"
"60","1000","150","15","150"
"58","1000","150","22","149"
"53","1000","150","40","149"
"54","1000","150","36","150"
"41","1000","150","50","109"
"57","1000","150","26","150"
"51","1000","150","41","141"
"49","1000","150","43","142"
"59","1000","150","17","149"
"42","1000","150","48","125"
"52","1000","150","41","143"
"55","1000","150","35","150"
"56","1000","150","27","150"
"45","1000","150","45","133"
"60","1000","150","16","150"
"46","1000","150","46","118"
"44","1000","150","46","133"
"48","1000","150","45","134"
"47","1000","150","45","138"
"58","1000","150","23","149"
"50","1000","150","44","140"
"59","1000","150","18","149"
"57","1000","150","27","150"
"56","1000","150","28","150"
"43","1000","150","48","123"
"54","1000","150","37","150"
"60","1000","150","17","150"
"42","1000","150","49","121"
"41","1000","150","51","107"
"55","1000","150","36","150"
"49","1000","150","44","137"
"53","1000","150","41","146"
"51","1000","150","42","140"
"52","1000","150","42","141"
"45","1000","150","46","126"
"44","1000","150","47","127"
"48","1000","150","46","129"
"46","1000","150","47","116"
"58","1000","150","24","149"
"60","1000","150","18","150"
"59","1000","150","19","149"
"47","1000","150","46","134"
"57","1000","150","28","150"
"50","1000","150","45","137"
"56","1000","150","29","150"
"42","1000","150","50","115"
"43","1000","150","49","117"
"54","1000","150","38","149"
"41","1000","150","52","105"
"49","1000","150","45","134"
"60","1000","150","19","150"
"53","1000","150","42","143"
"51","1000","150","43","137"
"59","1000","150","20","149"
"55","1000","150","37","150"
"45","1000","150","47","123"
"46","1000","150","48","115"
"48","1000","150","47","127"
"52","1000","150","43","139"
"58","1000","150","25","149"
"44","1000","150","48","125"
"47","1000","150","47","131"
"60","1000","150","20","150"
"57","1000","150","29","150"
"56","1000","150","30","150"
"43","1000","150","50","114"
"50","1000","150","46","128"
"41","1000","150","53","102"
"42","1000","150","51","115"
"59","1000","150","21","149"
"53","1000","150","43","140"
"54","1000","150","39","148"
"51","1000","150","44","136"
"49","1000","150","46","133"
"55","1000","150","38","148"
"58","1000","150","26","149"
"48","1000","150","48","123"
"46","1000","150","49","111"
"45","1000","150","48","120"
"60","1000","150","21","150"
"52","1000","150","44","138"
"57","1000","150","30","150"
