"BehaviorSpace results (NetLogo 6.2.0)"
"BusinessInvestor.nlogo"
"vary-time-horizon"
"10/07/2021 01:21:37:948 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","profit-multiplier","risk-multiplier","vision-mode","sense-radius","failure-max","turtle-coloring-mode","failure-min","max-ticks","color-patches-by","num-investors","time-horizon","[step]","mean [wealth] of turtles","mean [failures] of turtles","mean [profit] of turtles","mean [p-failure] of turtles"
"180","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","9","24","124554.64160094288","0.85","7290.282276147386","0.031173121000371493"
"182","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","136770.14685097305","0.76","7301.403109252128","0.032136194035624864"
"187","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","116373.90372595897","0.84","6961.739293881625","0.029625571164354644"
"188","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","141167.89066174984","0.66","7329.581028821919","0.0278915959786341"
"185","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","122205.59399988608","0.83","7279.1985245575115","0.0347893280956739"
"189","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","125325.64997356776","0.89","7499.151608151252","0.03303306926324679"
"183","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","137734.3375711059","0.67","7044.524617310788","0.02921047034054769"
"184","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","133242.28000084616","0.76","7374.61449692724","0.030025893982432928"
"172","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","9","24","132749.27820619944","0.74","7221.466925329208","0.029342516317506517"
"186","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","121326.0756189812","0.8","6890.668144263777","0.029424849395807397"
"191","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","135829.17834314174","0.77","7009.331049313869","0.029949333885922386"
"190","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","129961.2774387398","0.76","7330.629631996655","0.029231313010247822"
"192","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","132420.2524510941","0.84","7170.014228353236","0.03382646661025937"
"177","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","9","24","124887.02602104828","0.77","7367.431833222346","0.031769383887514074"
"193","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","124945.40163521926","0.8","7071.199929841841","0.03268946701042839"
"194","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","138589.51023167293","0.72","7116.681555818335","0.029341533537239162"
"197","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","109050.52104019711","0.95","6741.422759612897","0.032830095129182106"
"195","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","124908.06210359627","0.7","6653.443889987983","0.028154708742771106"
"198","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","130454.70545666026","0.73","7148.756232605965","0.028817582653180854"
"201","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","131947.64708379074","0.83","7208.079178613315","0.030232913412496457"
"202","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","137844.1947740755","0.91","7237.008551566002","0.03161448139925698"
"199","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","133406.23243296164","0.84","6962.41231856822","0.029677520293984253"
"203","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","125115.68298734607","0.68","6792.864593524407","0.030624448494384185"
"204","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","131376.59508262217","0.84","7065.687014527666","0.028608398323520183"
"200","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","133159.74331302955","0.9","7087.19376815853","0.03033089350693351"
"196","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","10","24","124540.19270019844","0.78","7103.945778682606","0.028365963081459254"
"205","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","132738.56418131304","0.76","7124.5991212805475","0.03082718684112825"
"208","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","131532.56347967184","0.76","7142.634833961759","0.029139943729987187"
"211","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","135727.8454904711","0.92","7389.448933752099","0.030117088243769432"
"213","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","122396.70742470474","0.83","6640.43391244745","0.02983944025970521"
"214","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","122014.73332417589","0.85","6712.173832853966","0.029258672596489125"
"215","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","133498.49738765435","0.69","7229.495087921196","0.030937621108845507"
"216","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","126796.30114713583","0.84","7564.933489515188","0.03295245228542762"
"209","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","130957.91776724329","0.69","7101.740185427343","0.029247624279303573"
"207","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","129146.35073560265","0.71","6461.505062395549","0.029782845723294652"
"210","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","120929.24972462234","0.95","7104.6569302315565","0.031191981144716392"
"218","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","128839.34969648346","0.79","7077.994024081545","0.030747788599770693"
"212","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","133952.4519941784","0.76","7283.605974536472","0.02892214124503341"
"219","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","114758.37323075651","0.95","7044.544440578872","0.031123539931360793"
"221","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","131208.0406876906","0.88","6788.528525865397","0.030701022419527782"
"206","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","128773.96419103052","0.75","6850.452314517831","0.029213021678242357"
"222","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","126550.70743837966","0.78","6946.147112892159","0.03010669609964762"
"220","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","127603.93485761592","0.8","6757.766492355239","0.028951507364561244"
"217","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","11","24","125573.52815027042","0.93","7285.68786476105","0.031439847441367935"
"225","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","134020.0994457206","0.65","6802.125780093907","0.027995364156141563"
"227","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","112020.8156413589","0.94","6906.390553365108","0.03096597337846645"
"226","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","115002.904355327","0.97","7063.307919796776","0.03268089999031691"
"228","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","116891.58137659682","0.79","7262.297230700406","0.030368595306320623"
"229","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","122505.30032742883","0.77","6874.013529076374","0.03238386017704728"
"230","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","122043.97655273786","0.76","6779.060698944513","0.029166300908093065"
"231","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","114894.92064288685","1.09","6890.691294647677","0.03172855094497376"
"232","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","122285.42016699829","0.76","7004.761137726302","0.02916896469389653"
"224","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","123706.82613760958","0.85","6901.555402308607","0.028545962291878405"
"223","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","126607.75946768564","0.85","7003.293018484691","0.0289562942628462"
"237","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","121462.75144188393","0.8","6811.60320906383","0.030755602682273356"
"236","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","117355.67589070866","0.89","6816.369705051009","0.03139154608174105"
"238","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","125628.0040789424","0.85","6983.596779513925","0.03193733476975381"
"240","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","131707.28146125196","0.81","7230.796840343463","0.029953387879121118"
"242","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","121800.85825019043","0.88","6996.555912435723","0.032017797010279764"
"233","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","123072.86224247594","0.88","7197.31413242369","0.033059741662228984"
"244","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","115813.89383558117","1.1","7360.893371914127","0.035059861827227305"
"241","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","121361.13964568664","0.76","6722.359762685265","0.0284145382095394"
"234","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","123027.18362655524","0.78","6783.421809348536","0.02972449852104904"
"246","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","121952.67168757807","0.78","6779.945257204125","0.03164590951271611"
"235","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","136178.2789313963","0.76","6938.317495799755","0.02746264177623208"
"247","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","124239.43888137108","0.89","7236.043130939887","0.03157409859241521"
"249","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","122661.78277341362","0.85","6839.4661075305075","0.03158037575088963"
"243","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","133720.58350817394","0.77","7368.166545472782","0.02970763643778597"
"245","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","129666.57556861255","0.77","7201.836352500082","0.029828022030922403"
"248","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","123620.06482067343","0.87","6937.963562703504","0.030535737552151714"
"239","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","12","24","125586.20580063775","0.74","7065.844675782922","0.029023230528562382"
"250","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","132034.65535323892","0.83","7022.867260433127","0.029909003617875296"
"253","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","130824.98529862255","0.7","7117.91424863173","0.03170902907977493"
"254","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","114339.54147033625","0.88","7053.2320000708805","0.030226837051953614"
"255","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","132444.79065695635","0.62","6927.951501893366","0.027103293221213347"
"256","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","104951.64412959048","0.91","6744.785665928317","0.030716008786751826"
"262","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","133666.86082651935","0.69","7063.768944072264","0.02700455999115497"
"259","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","140242.34094701745","0.61","6955.732741421201","0.028327418512415464"
"265","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","127930.24072576081","0.89","7618.550435124894","0.03174927864698599"
"257","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","129208.4238946705","0.82","6963.876796872642","0.029833905342557997"
"264","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","118345.21232481266","0.94","6766.3296195391","0.03148578979311949"
"251","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","128473.98409033565","0.62","6719.193957624924","0.027721185215236668"
"268","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","106658.2759145067","0.88","6834.933467771538","0.032669247746541924"
"260","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","118051.7624448782","0.82","7128.086874463795","0.030300326864961976"
"271","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","123038.03425933894","0.8","6827.101793079576","0.027525024739068694"
"266","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","135849.8164664051","0.63","6802.801278269309","0.028570528314849075"
"267","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","128120.56957026206","0.8","6809.920242783232","0.027258709740172356"
"273","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","116576.97027361965","0.82","6733.390314673418","0.03052984284433431"
"272","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","124598.05692068659","0.77","6798.967927560301","0.030460605881391368"
"270","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","131902.31453140615","0.72","7162.17984306525","0.030053518665646192"
"258","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","123320.20924792626","0.8","6798.640199440261","0.028544646387586848"
"274","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","125441.78324753832","0.87","7027.661656066156","0.032276246828298986"
"275","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","122805.79185165232","0.82","6763.487623362498","0.02846699957393817"
"276","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","134600.56777329705","0.58","6773.502086022799","0.029414195241970708"
"278","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","125809.73386025788","0.86","6838.476280864974","0.029365933809307986"
"277","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","138318.7922068105","0.63","6891.206812949776","0.027639843119980155"
"281","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","127880.54747372934","0.74","6678.826381472538","0.029365882629207432"
"252","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","13","24","118816.61782952817","0.79","7172.989120001417","0.03083868298016514"
"283","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","120182.5273983539","0.85","6768.934980551564","0.029229422041795124"
"280","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","124390.44810187133","0.71","6578.298339147171","0.02823484140276476"
"282","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","133494.06271453507","0.63","7096.4331975771","0.028428514427469263"
"263","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","127071.7150012258","0.75","6640.817666913005","0.030689434750140673"
"261","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","125934.02669355155","0.64","6587.284314599944","0.02636231558464091"
"286","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","126608.05433003494","0.83","7122.586698096941","0.03231370991660455"
"284","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","116835.79114081485","0.82","6546.878495426534","0.029811342033915514"
"287","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","127530.6478749201","0.79","7225.226859691598","0.031440572558287035"
"269","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","122809.56393436165","0.84","6806.696231506262","0.03177881568586091"
"285","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","121641.31351702547","0.83","7061.415092448133","0.02980699906972003"
"288","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","124709.67359003273","0.73","7070.12695709652","0.027860086335433954"
"290","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","133236.14848993358","0.77","7271.950311561795","0.030107964214102317"
"279","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","14","24","128594.43114926963","0.85","7234.590954858876","0.029205681573168038"
"291","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","122136.67307380881","0.74","6931.581131889559","0.033378081189567"
"292","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","120164.87652852327","0.85","6927.88346536599","0.031760039780096366"
"293","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","130338.99172319802","0.75","7231.289894293179","0.0318679871645037"
"294","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","117033.47398825674","0.78","7085.829816898987","0.02907579719767225"
"295","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","126049.74119005943","0.78","7041.209385788155","0.02989536553271783"
"297","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","133800.99740872582","0.74","6682.415247021918","0.02687029929894878"
"289","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","130262.8054477105","0.68","6847.9405893477615","0.028036802487272694"
"298","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","122749.44375965493","0.9","7248.31733805408","0.03208136088592215"
"302","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","135770.31163341255","0.78","7195.971513535757","0.029923202781543874"
"303","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","113036.81039454337","0.91","6741.864249072226","0.02797043583312689"
"299","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","122552.35088798788","0.75","6638.06811817027","0.029725622783299255"
"304","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","134064.218893658","0.66","7238.07175289371","0.02787371858473762"
"310","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","117334.46761255304","0.83","6870.034922675113","0.02737494649729247"
"308","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","116407.18064309322","0.9","6380.1107391094265","0.02853422812921054"
"311","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","109363.9265454663","1.02","7011.464719464491","0.029016587569130173"
"312","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","115896.5000639721","0.77","6687.266195226357","0.03050673288303304"
"307","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","118276.81689390806","0.88","6989.000377124598","0.02986024104015499"
"313","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","114995.6684091031","0.89","6783.925434779817","0.029575134623270324"
"314","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","122392.39301191749","0.69","6887.029603867458","0.029823424186497246"
"300","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","125086.85292236308","0.81","7432.55671301867","0.03048496085245166"
"315","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","123901.21112457028","0.89","6877.851839119505","0.029422845161503813"
"305","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","117642.98625448221","0.86","6768.184263789052","0.028028415206177843"
"301","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","106443.22958347922","0.85","6887.93421334316","0.03093225571898941"
"318","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","121726.62275849942","0.84","7086.04663301793","0.030279692857992823"
"319","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","120187.87133421507","0.88","7285.193809822489","0.03041217194143114"
"306","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","116004.7919581204","0.82","6654.735172100048","0.030104376134988044"
"317","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","114375.30315746588","0.9","6633.191081446072","0.032666744177440206"
"296","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","15","24","118853.12523592255","0.76","6849.954189053453","0.028435242551767465"
"322","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","122634.91733233765","0.94","7373.720967894112","0.030403514848849"
"323","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","134386.1372739704","0.59","6997.186650704246","0.028596276085672695"
"324","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","116993.42689665208","0.84","6855.17174744957","0.03192021991792952"
"316","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","115872.75524379207","0.89","7002.072149598065","0.0341372662378158"
"325","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","120122.438617693","0.73","6799.626051235883","0.030090144099947005"
"320","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","123365.88318481603","0.82","6770.740773390508","0.03050638542065979"
"328","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","120636.455907039","0.7","6292.536614774493","0.02678008090845685"
"327","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","134619.26832843706","0.7","6978.053466679429","0.02822575669092542"
"321","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","128418.37148402048","0.81","6924.884801884419","0.031128489913018288"
"309","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","16","24","126303.16006102739","0.78","6921.086854971874","0.028753639016527895"
"330","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","116282.83556328536","0.84","6816.885462255546","0.030031936791290476"
"326","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","129604.27471479855","0.78","7069.731933512794","0.031162270860466655"
"331","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","126006.2100078356","0.64","6793.604047212701","0.028322587953641856"
"333","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","117006.21153888987","0.88","6925.202471683213","0.028770371338490405"
"334","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","117087.67531183567","0.87","6633.029826405151","0.03005767887351818"
"338","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","135533.49076758313","0.63","6688.849078011993","0.028777280215548724"
"340","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","115271.4959221691","0.75","6689.015157604489","0.02792481476327586"
"336","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","130661.73672341145","0.75","7219.180678440065","0.03046506357376395"
"339","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","135021.2628273775","0.62","6854.010434089195","0.029420304186057223"
"342","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","126877.97177088089","0.74","6865.404822856292","0.03015741796171871"
"329","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","117751.57022050893","0.82","6845.9474245618","0.02912613035259872"
"344","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","128173.00759647113","0.69","7125.3106890458275","0.02690442745342021"
"345","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","121679.22934458923","0.8","6654.431263260769","0.027919294066772755"
"348","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","111603.9284728448","0.81","6443.808964169629","0.029461847577638638"
"343","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","131582.3844281152","0.61","6389.48070372656","0.027872458491641862"
"346","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","110294.68510957208","0.74","6604.237170336368","0.03035368740418241"
"349","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","122544.65962080017","0.7","6568.972271604055","0.0287432825979172"
"350","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","120201.56688371292","0.92","7034.498563067024","0.02806623058935503"
"351","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","127652.75991261852","0.76","7011.631282994651","0.03290690036223224"
"335","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","119990.7604936092","0.74","6735.420726214154","0.02918424924687733"
"352","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","120791.16705171012","0.67","6509.349988710901","0.028952953430666367"
"353","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","128553.21464686966","0.67","6477.338595788743","0.02709424838915692"
"341","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","120837.98547149569","0.68","6634.679285032579","0.028815574099397345"
"354","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","104067.76099366583","1","6507.470826091892","0.030148462901838327"
"347","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","115882.69624346025","0.78","6745.416654728132","0.0311001356882524"
"332","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","126792.61817899864","0.72","6927.282463205828","0.02869730973053619"
"337","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","17","24","127065.30068904674","0.77","7058.259668016581","0.02992500178043378"
"358","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","123870.21715681905","0.79","6970.806981808851","0.028279691982721126"
"356","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","118201.3771956479","0.87","6944.993196383066","0.030391339848809044"
"359","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","103613.50002856058","0.99","6746.090888440721","0.027070830041893527"
"355","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","128248.05359985484","0.78","6991.264990308398","0.029621033817506318"
"360","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","119866.51032880432","0.73","6818.248264125096","0.029534516879296157"
"361","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","121025.37472064742","0.91","7013.529082512536","0.03183324118115617"
"362","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","111082.81095873713","0.86","6576.354393889738","0.029469873723939378"
"363","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","120429.26728393912","0.92","7261.0596692175895","0.031362994092086253"
"364","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","120504.14563728085","0.84","6806.898488354461","0.02886604707351688"
"366","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","145137.34030076035","0.64","6817.234561852321","0.02817826756827916"
"367","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","118792.44693585711","0.67","6695.838476016767","0.027641555284959218"
"368","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","123403.04832362231","0.81","7082.4928220425245","0.028667544904438347"
"365","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","130650.02472434002","0.62","6930.690544808109","0.026517648911796865"
"357","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","18","24","126976.45380816956","0.66","6964.075975621826","0.03024867428237486"
"371","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","128838.50813547222","0.75","6935.446522181724","0.02983012495206254"
"374","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","121840.28437000501","0.75","6625.108811191758","0.030068238173763077"
"377","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","106836.01667526618","1.06","6750.721070172835","0.030383734810058044"
"379","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","122841.2384197899","0.78","6517.229664924812","0.030808669388738878"
"376","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","122619.93431745745","0.85","6886.523997645019","0.027989650918056705"
"380","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","113346.65727135772","0.89","6435.0844764655785","0.031072387055328637"
"378","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","123877.29482512329","0.86","7242.036298193929","0.032461282290573545"
"373","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","114855.52366877485","0.96","6535.997851378243","0.03165711922740239"
"372","1","1","neighbors","2","0.1","wealth","0.01","25","exp utility","100","19","24","121136.19226390588","1.01","6824.538518280448","0.029231508169886924"
