"BehaviorSpace results (NetLogo 5.3.1)"
"telemarketer_class_14.nlogo"
"vary_initial_telemarketers"
"02/23/2017 01:21:55:623 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","growth-param","initial-num-marketers","[step]","count turtles"
"1","1000","50","19","50"
"15","1000","50","27","50"
"7","1000","50","28","50"
"12","1000","50","28","50"
"16","1000","50","27","50"
"13","1000","50","28","50"
"20","1000","50","27","50"
"4","1000","50","28","50"
"8","1000","50","29","50"
"10","1000","50","28","50"
"18","1000","50","27","50"
"5","1000","50","28","50"
"3","1000","50","28","50"
"11","1000","50","27","50"
"9","1000","50","27","50"
"19","1000","50","29","50"
"2","1000","50","28","50"
"14","1000","50","25","50"
"1","1000","50","20","50"
"17","1000","50","27","50"
"6","1000","50","27","50"
"15","1000","50","28","50"
"16","1000","50","28","50"
"13","1000","50","29","50"
"7","1000","50","29","50"
"20","1000","50","28","50"
"10","1000","50","29","50"
"12","1000","50","29","50"
"5","1000","50","29","50"
"4","1000","50","29","50"
"9","1000","50","28","50"
"8","1000","50","30","50"
"3","1000","50","29","50"
"1","1000","50","21","50"
"11","1000","50","28","50"
"18","1000","50","28","50"
"19","1000","50","30","50"
"6","1000","50","28","50"
"2","1000","50","29","50"
"15","1000","50","29","50"
"13","1000","50","30","50"
"16","1000","50","29","50"
"17","1000","50","28","50"
"7","1000","50","30","50"
"20","1000","50","29","50"
"12","1000","50","30","50"
"5","1000","50","30","50"
"8","1000","50","31","50"
"10","1000","50","30","50"
"4","1000","50","30","50"
"1","1000","50","22","50"
"18","1000","50","29","50"
"9","1000","50","29","50"
"3","1000","50","30","50"
"6","1000","50","29","50"
"11","1000","50","29","50"
"14","1000","50","26","50"
"19","1000","50","31","50"
"15","1000","50","30","50"
"2","1000","50","30","50"
"16","1000","50","30","50"
"13","1000","50","31","50"
"20","1000","50","30","50"
"7","1000","50","31","50"
"5","1000","50","31","50"
"17","1000","50","29","50"
"12","1000","50","31","50"
"1","1000","50","23","50"
"8","1000","50","32","50"
"4","1000","50","31","50"
"10","1000","50","31","50"
"9","1000","50","30","50"
"6","1000","50","30","50"
"18","1000","50","30","50"
"11","1000","50","30","50"
"3","1000","50","31","50"
"14","1000","50","27","50"
"19","1000","50","32","50"
"15","1000","50","31","50"
"13","1000","50","32","50"
"16","1000","50","31","50"
"2","1000","50","31","50"
"1","1000","50","24","50"
"17","1000","50","30","50"
"20","1000","50","31","50"
"8","1000","50","33","50"
"12","1000","50","32","50"
"6","1000","50","31","50"
"5","1000","50","32","50"
"18","1000","50","31","50"
"10","1000","50","32","50"
"4","1000","50","32","50"
"7","1000","50","32","50"
"9","1000","50","31","50"
"11","1000","50","31","50"
"14","1000","50","28","50"
"15","1000","50","32","50"
"3","1000","50","32","50"
"19","1000","50","33","50"
"13","1000","50","33","50"
"16","1000","50","32","50"
"2","1000","50","32","50"
"1","1000","50","25","50"
"12","1000","50","33","50"
"8","1000","50","34","50"
"5","1000","50","33","50"
"20","1000","50","32","50"
"6","1000","50","32","50"
"9","1000","50","32","50"
"10","1000","50","33","50"
"17","1000","50","31","50"
"7","1000","50","33","50"
"18","1000","50","32","50"
"11","1000","50","32","50"
"4","1000","50","33","50"
"3","1000","50","33","50"
"15","1000","50","33","50"
"14","1000","50","29","50"
"13","1000","50","34","49"
"19","1000","50","34","50"
"2","1000","50","33","50"
"1","1000","50","26","50"
"16","1000","50","33","50"
"8","1000","50","35","50"
"12","1000","50","34","50"
"6","1000","50","33","50"
"20","1000","50","33","50"
"5","1000","50","34","50"
"9","1000","50","33","50"
"10","1000","50","34","50"
