"BehaviorSpace results (NetLogo 5.3)"
"Telemarketer_mergers.nlogo"
"experiment"
"02/25/2016 04:55:10:684 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","initial-num-marketers","growth-param","[step]","count turtles"
"20","50","1000","191","1"
"21","100","1000","47","94"
"20","50","1000","192","1"
"22","100","1000","47","93"
"23","100","1000","46","97"
"20","50","1000","193","1"
"21","100","1000","48","92"
"20","50","1000","194","1"
"22","100","1000","48","91"
"23","100","1000","47","95"
"20","50","1000","195","1"
"21","100","1000","49","90"
"20","50","1000","196","1"
"22","100","1000","49","89"
"23","100","1000","48","91"
"20","50","1000","197","1"
"21","100","1000","50","87"
"22","100","1000","50","88"
"20","50","1000","198","1"
"23","100","1000","49","90"
"20","50","1000","199","1"
"21","100","1000","51","86"
"22","100","1000","51","86"
"24","100","1000","0","100"
"23","100","1000","50","90"
"24","100","1000","1","100"
"24","100","1000","2","100"
"24","100","1000","3","100"
"21","100","1000","52","82"
"22","100","1000","52","85"
"24","100","1000","4","100"
"23","100","1000","51","85"
"24","100","1000","5","100"
"24","100","1000","6","100"
"21","100","1000","53","80"
"24","100","1000","7","100"
"22","100","1000","53","82"
"24","100","1000","8","100"
"23","100","1000","52","85"
"24","100","1000","9","100"
"24","100","1000","10","100"
"21","100","1000","54","76"
"22","100","1000","54","78"
"24","100","1000","11","100"
"23","100","1000","53","85"
"24","100","1000","12","100"
"24","100","1000","13","100"
"21","100","1000","55","74"
"22","100","1000","55","74"
"24","100","1000","14","100"
"23","100","1000","54","82"
"24","100","1000","15","100"
"21","100","1000","56","73"
"22","100","1000","56","72"
"24","100","1000","16","100"
"23","100","1000","55","81"
"24","100","1000","17","100"
"21","100","1000","57","69"
"24","100","1000","18","100"
"22","100","1000","57","70"
"23","100","1000","56","80"
"24","100","1000","19","100"
"21","100","1000","58","67"
"22","100","1000","58","69"
"24","100","1000","20","100"
"23","100","1000","57","80"
"24","100","1000","21","100"
"21","100","1000","59","67"
"22","100","1000","59","67"
"23","100","1000","58","79"
"24","100","1000","22","100"
"24","100","1000","23","100"
"21","100","1000","60","64"
"22","100","1000","60","65"
"23","100","1000","59","76"
"24","100","1000","24","100"
"21","100","1000","61","60"
"22","100","1000","61","62"
"23","100","1000","60","72"
"24","100","1000","25","100"
"22","100","1000","62","58"
"21","100","1000","62","59"
"24","100","1000","26","100"
"22","100","1000","63","54"
"21","100","1000","63","57"
"23","100","1000","61","71"
"24","100","1000","27","100"
"21","100","1000","64","56"
"24","100","1000","28","100"
"23","100","1000","62","68"
"22","100","1000","64","53"
"24","100","1000","29","100"
"21","100","1000","65","55"
"22","100","1000","65","51"
"23","100","1000","63","67"
"24","100","1000","30","100"
"21","100","1000","66","53"
"22","100","1000","66","50"
"23","100","1000","64","67"
"24","100","1000","31","100"
"21","100","1000","67","52"
"22","100","1000","67","49"
"23","100","1000","65","65"
"24","100","1000","32","100"
"21","100","1000","68","51"
"22","100","1000","68","48"
"23","100","1000","66","64"
"24","100","1000","33","100"
"21","100","1000","69","50"
"22","100","1000","69","44"
"23","100","1000","67","61"
"24","100","1000","34","100"
"21","100","1000","70","49"
"22","100","1000","70","44"
"23","100","1000","68","61"
"24","100","1000","35","100"
"21","100","1000","71","49"
"22","100","1000","71","41"
"24","100","1000","36","100"
"23","100","1000","69","59"
"22","100","1000","72","40"
"21","100","1000","72","49"
"24","100","1000","37","100"
"23","100","1000","70","58"
"22","100","1000","73","33"
"21","100","1000","73","48"
"24","100","1000","38","100"
"23","100","1000","71","57"
"22","100","1000","74","32"
"21","100","1000","74","46"
"22","100","1000","75","31"
"23","100","1000","72","56"
"24","100","1000","39","100"
"21","100","1000","75","45"
"22","100","1000","76","29"
"23","100","1000","73","52"
"24","100","1000","40","99"
"21","100","1000","76","45"
"22","100","1000","77","28"
"23","100","1000","74","52"
"22","100","1000","78","26"
"24","100","1000","41","99"
"21","100","1000","77","44"
"22","100","1000","79","23"
"23","100","1000","75","50"
"21","100","1000","78","42"
"24","100","1000","42","97"
"22","100","1000","80","21"
"23","100","1000","76","49"
"21","100","1000","79","42"
"22","100","1000","81","21"
"24","100","1000","43","96"
"22","100","1000","82","21"
"23","100","1000","77","49"
"21","100","1000","80","42"
"22","100","1000","83","21"
"24","100","1000","44","95"
"23","100","1000","78","48"
"21","100","1000","81","42"
"22","100","1000","84","20"
"22","100","1000","85","20"
"24","100","1000","45","94"
"21","100","1000","82","42"
"23","100","1000","79","48"
"21","100","1000","83","40"
"24","100","1000","46","91"
"22","100","1000","86","19"
"23","100","1000","80","48"
"22","100","1000","87","18"
"24","100","1000","47","91"
"21","100","1000","84","39"
"23","100","1000","81","48"
"22","100","1000","88","18"
"22","100","1000","89","18"
"21","100","1000","85","38"
"23","100","1000","82","45"
"24","100","1000","48","88"
"22","100","1000","90","18"
"21","100","1000","86","33"
"23","100","1000","83","41"
"22","100","1000","91","18"
"24","100","1000","49","87"
"21","100","1000","87","28"
"22","100","1000","92","18"
"23","100","1000","84","40"
"24","100","1000","50","85"
"22","100","1000","93","14"
"21","100","1000","88","25"
"23","100","1000","85","39"
"22","100","1000","94","14"
"21","100","1000","89","25"
"24","100","1000","51","83"
"22","100","1000","95","14"
"23","100","1000","86","39"
"21","100","1000","90","25"
"22","100","1000","96","14"
"24","100","1000","52","80"
"21","100","1000","91","21"
"23","100","1000","87","36"
"22","100","1000","97","14"
"21","100","1000","92","20"
"22","100","1000","98","11"
"24","100","1000","53","77"
"23","100","1000","88","32"
"21","100","1000","93","20"
"22","100","1000","99","11"
"23","100","1000","89","29"
"21","100","1000","94","19"
"24","100","1000","54","75"
"23","100","1000","90","29"
"21","100","1000","95","19"
"24","100","1000","55","70"
"22","100","1000","100","11"
"21","100","1000","96","14"
"23","100","1000","91","29"
"22","100","1000","101","8"
"21","100","1000","97","12"
"24","100","1000","56","70"
"23","100","1000","92","28"
"21","100","1000","98","12"
"22","100","1000","102","8"
"22","100","1000","103","8"
"21","100","1000","99","12"
"23","100","1000","93","27"
"24","100","1000","57","68"
"22","100","1000","104","8"
"21","100","1000","100","7"
"23","100","1000","94","24"
"22","100","1000","105","8"
"21","100","1000","101","7"
"24","100","1000","58","68"
"22","100","1000","106","8"
"21","100","1000","102","7"
"23","100","1000","95","24"
"21","100","1000","103","7"
"22","100","1000","107","8"
"24","100","1000","59","65"
"23","100","1000","96","22"
"21","100","1000","104","7"
"22","100","1000","108","6"
"23","100","1000","97","22"
"24","100","1000","60","65"
"21","100","1000","105","7"
"22","100","1000","109","4"
"21","100","1000","106","7"
"23","100","1000","98","22"
"22","100","1000","110","4"
"24","100","1000","61","63"
"21","100","1000","107","7"
"22","100","1000","111","4"
"23","100","1000","99","22"
"22","100","1000","112","4"
"21","100","1000","108","7"
"24","100","1000","62","60"
"23","100","1000","100","20"
"21","100","1000","109","7"
"22","100","1000","113","4"
"22","100","1000","114","3"
"21","100","1000","110","7"
"23","100","1000","101","18"
"24","100","1000","63","59"
"22","100","1000","115","3"
"23","100","1000","102","18"
"21","100","1000","111","7"
"22","100","1000","116","3"
"24","100","1000","64","59"
"21","100","1000","112","4"
"23","100","1000","103","17"
"22","100","1000","117","3"
"21","100","1000","113","4"
"22","100","1000","118","3"
"23","100","1000","104","15"
"21","100","1000","114","4"
"24","100","1000","65","58"
"22","100","1000","119","3"
"21","100","1000","115","4"
"23","100","1000","105","13"
"22","100","1000","120","3"
"24","100","1000","66","54"
"21","100","1000","116","4"
"22","100","1000","121","3"
"23","100","1000","106","12"
"21","100","1000","117","4"
"22","100","1000","122","3"
"23","100","1000","107","11"
"24","100","1000","67","54"
"21","100","1000","118","4"
"22","100","1000","123","3"
"23","100","1000","108","10"
"21","100","1000","119","4"
"22","100","1000","124","3"
"24","100","1000","68","54"
"23","100","1000","109","10"
"21","100","1000","120","4"
"23","100","1000","110","10"
"21","100","1000","121","4"
"24","100","1000","69","53"
"23","100","1000","111","10"
"21","100","1000","122","4"
"22","100","1000","125","3"
"23","100","1000","112","10"
"21","100","1000","123","4"
"22","100","1000","126","3"
"24","100","1000","70","51"
"21","100","1000","124","4"
"23","100","1000","113","9"
"22","100","1000","127","3"
"21","100","1000","125","4"
"23","100","1000","114","9"
"22","100","1000","128","3"
"24","100","1000","71","49"
"21","100","1000","126","4"
"23","100","1000","115","9"
"22","100","1000","129","3"
"21","100","1000","127","4"
"22","100","1000","130","3"
"24","100","1000","72","47"
"23","100","1000","116","9"
"21","100","1000","128","4"
"22","100","1000","131","3"
"23","100","1000","117","9"
"21","100","1000","129","3"
"24","100","1000","73","47"
"22","100","1000","132","3"
"23","100","1000","118","9"
"21","100","1000","130","3"
"22","100","1000","133","3"
"23","100","1000","119","8"
"21","100","1000","131","3"
"24","100","1000","74","45"
"22","100","1000","134","3"
"23","100","1000","120","8"
"21","100","1000","132","3"
"22","100","1000","135","3"
"23","100","1000","121","8"
"21","100","1000","133","3"
"24","100","1000","75","43"
"22","100","1000","136","3"
"23","100","1000","122","8"
"21","100","1000","134","3"
"22","100","1000","137","3"
"24","100","1000","76","42"
"23","100","1000","123","8"
"22","100","1000","138","3"
"21","100","1000","135","3"
"21","100","1000","136","3"
"22","100","1000","139","3"
"23","100","1000","124","7"
"24","100","1000","77","41"
"23","100","1000","125","7"
"22","100","1000","140","3"
"21","100","1000","137","3"
"22","100","1000","141","3"
"23","100","1000","126","7"
"21","100","1000","138","3"
"24","100","1000","78","41"
"22","100","1000","142","3"
"21","100","1000","139","3"
"23","100","1000","127","6"
"21","100","1000","140","3"
"22","100","1000","143","3"
"24","100","1000","79","36"
"23","100","1000","128","6"
"21","100","1000","141","3"
"22","100","1000","144","3"
"23","100","1000","129","6"
"24","100","1000","80","36"
"22","100","1000","145","3"
"21","100","1000","142","3"
"23","100","1000","130","6"
"22","100","1000","146","3"
"21","100","1000","143","3"
"23","100","1000","131","6"
"24","100","1000","81","35"
"22","100","1000","147","3"
"21","100","1000","144","3"
"23","100","1000","132","3"
"22","100","1000","148","3"
"21","100","1000","145","3"
"24","100","1000","82","32"
"23","100","1000","133","3"
"22","100","1000","149","3"
"21","100","1000","146","3"
"23","100","1000","134","3"
"24","100","1000","83","30"
"21","100","1000","147","3"
"21","100","1000","148","3"
"23","100","1000","135","3"
"22","100","1000","150","3"
"22","100","1000","151","3"
"23","100","1000","136","3"
"21","100","1000","149","3"
"24","100","1000","84","28"
"22","100","1000","152","3"
"23","100","1000","137","2"
"21","100","1000","150","2"
"22","100","1000","153","3"
"23","100","1000","138","2"
"24","100","1000","85","28"
"21","100","1000","151","2"
"22","100","1000","154","3"
"23","100","1000","139","2"
"21","100","1000","152","2"
"24","100","1000","86","28"
"22","100","1000","155","3"
"23","100","1000","140","2"
"21","100","1000","153","2"
"23","100","1000","141","2"
"22","100","1000","156","3"
"24","100","1000","87","26"
"21","100","1000","154","2"
"22","100","1000","157","3"
"23","100","1000","142","2"
"21","100","1000","155","2"
"24","100","1000","88","23"
"23","100","1000","143","2"
"22","100","1000","158","3"
"21","100","1000","156","2"
"23","100","1000","144","2"
"22","100","1000","159","2"
"24","100","1000","89","22"
"22","100","1000","160","2"
"21","100","1000","157","1"
"22","100","1000","161","2"
"23","100","1000","145","2"
"22","100","1000","162","2"
"22","100","1000","163","2"
"21","100","1000","158","1"
"24","100","1000","90","22"
"23","100","1000","146","2"
"22","100","1000","164","2"
"22","100","1000","165","2"
"21","100","1000","159","1"
"23","100","1000","147","2"
"22","100","1000","166","2"
"24","100","1000","91","21"
"22","100","1000","167","2"
"21","100","1000","160","1"
"23","100","1000","148","2"
"22","100","1000","168","2"
"22","100","1000","169","2"
"23","100","1000","149","2"
"24","100","1000","92","21"
"21","100","1000","161","1"
"22","100","1000","170","2"
"23","100","1000","150","2"
"22","100","1000","171","2"
"21","100","1000","162","1"
"24","100","1000","93","20"
"22","100","1000","172","2"
"23","100","1000","151","2"
"21","100","1000","163","1"
"22","100","1000","173","2"
"23","100","1000","152","2"
"22","100","1000","174","2"
"21","100","1000","164","1"
"24","100","1000","94","19"
"23","100","1000","153","2"
"22","100","1000","175","2"
"21","100","1000","165","1"
"23","100","1000","154","2"
"22","100","1000","176","2"
"24","100","1000","95","19"
"21","100","1000","166","1"
"22","100","1000","177","2"
"23","100","1000","155","2"
"21","100","1000","167","1"
"22","100","1000","178","2"
"23","100","1000","156","2"
"24","100","1000","96","16"
"21","100","1000","168","1"
"23","100","1000","157","2"
"22","100","1000","179","2"
"24","100","1000","97","14"
"21","100","1000","169","1"
"23","100","1000","158","2"
"22","100","1000","180","1"
"21","100","1000","170","1"
"24","100","1000","98","13"
"23","100","1000","159","2"
"22","100","1000","181","1"
"21","100","1000","171","1"
"23","100","1000","160","2"
"22","100","1000","182","1"
"24","100","1000","99","11"
"21","100","1000","172","1"
"23","100","1000","161","2"
"22","100","1000","183","1"
"24","100","1000","100","9"
"21","100","1000","173","1"
"23","100","1000","162","2"
"22","100","1000","184","1"
"21","100","1000","174","1"
"23","100","1000","163","2"
"24","100","1000","101","7"
"22","100","1000","185","1"
"21","100","1000","175","1"
"23","100","1000","164","2"
"24","100","1000","102","7"
"22","100","1000","186","1"
"23","100","1000","165","2"
"21","100","1000","176","1"
"24","100","1000","103","7"
"22","100","1000","187","1"
"23","100","1000","166","2"
"21","100","1000","177","1"
"24","100","1000","104","6"
"22","100","1000","188","1"
"23","100","1000","167","2"
"21","100","1000","178","1"
"22","100","1000","189","1"
"24","100","1000","105","6"
"23","100","1000","168","2"
"21","100","1000","179","1"
"22","100","1000","190","1"
"24","100","1000","106","5"
"23","100","1000","169","2"
"21","100","1000","180","1"
"22","100","1000","191","1"
"24","100","1000","107","4"
"23","100","1000","170","2"
"21","100","1000","181","1"
"22","100","1000","192","1"
"23","100","1000","171","2"
"24","100","1000","108","3"
"21","100","1000","182","1"
"22","100","1000","193","1"
"23","100","1000","172","2"
"24","100","1000","109","3"
"21","100","1000","183","1"
"22","100","1000","194","1"
"23","100","1000","173","2"
"24","100","1000","110","3"
"21","100","1000","184","1"
"24","100","1000","111","3"
"22","100","1000","195","1"
"23","100","1000","174","2"
"21","100","1000","185","1"
"22","100","1000","196","1"
"21","100","1000","186","1"
"23","100","1000","175","2"
"22","100","1000","197","1"
"24","100","1000","112","2"
"23","100","1000","176","2"
"21","100","1000","187","1"
"22","100","1000","198","1"
"24","100","1000","113","2"
"23","100","1000","177","2"
"21","100","1000","188","1"
"22","100","1000","199","1"
"24","100","1000","114","2"
"23","100","1000","178","2"
"21","100","1000","189","1"
"25","100","1000","0","100"
"24","100","1000","115","2"
"25","100","1000","1","100"
"23","100","1000","179","2"
"21","100","1000","190","1"
"25","100","1000","2","100"
"24","100","1000","116","2"
"23","100","1000","180","2"
"25","100","1000","3","100"
"21","100","1000","191","1"
"25","100","1000","4","100"
"23","100","1000","181","2"
"24","100","1000","117","2"
"25","100","1000","5","100"
"21","100","1000","192","1"
"25","100","1000","6","100"
"23","100","1000","182","2"
"24","100","1000","118","2"
"25","100","1000","7","100"
"21","100","1000","193","1"
"25","100","1000","8","100"
"23","100","1000","183","2"
"24","100","1000","119","2"
"25","100","1000","9","100"
"21","100","1000","194","1"
"25","100","1000","10","100"
"23","100","1000","184","2"
"24","100","1000","120","2"
"25","100","1000","11","100"
"21","100","1000","195","1"
"25","100","1000","12","100"
"23","100","1000","185","2"
"24","100","1000","121","2"
"25","100","1000","13","100"
"21","100","1000","196","1"
"23","100","1000","186","2"
"24","100","1000","122","2"
"25","100","1000","14","100"
"21","100","1000","197","1"
"25","100","1000","15","100"
"23","100","1000","187","2"
"24","100","1000","123","2"
"21","100","1000","198","1"
"25","100","1000","16","100"
"23","100","1000","188","2"
"25","100","1000","17","100"
"24","100","1000","124","2"
"21","100","1000","199","1"
"23","100","1000","189","2"
"25","100","1000","18","100"
"24","100","1000","125","2"
"26","100","1000","0","100"
"23","100","1000","190","2"
"26","100","1000","1","100"
"25","100","1000","19","100"
"24","100","1000","126","2"
"26","100","1000","2","100"
"23","100","1000","191","2"
"26","100","1000","3","100"
"25","100","1000","20","100"
"24","100","1000","127","2"
"26","100","1000","4","100"
"23","100","1000","192","2"
"25","100","1000","21","100"
"26","100","1000","5","100"
"24","100","1000","128","2"
"26","100","1000","6","100"
"23","100","1000","193","2"
"25","100","1000","22","100"
"26","100","1000","7","100"
"24","100","1000","129","2"
"26","100","1000","8","100"
"23","100","1000","194","2"
"26","100","1000","9","100"
"25","100","1000","23","100"
"24","100","1000","130","2"
"23","100","1000","195","2"
"26","100","1000","10","100"
"26","100","1000","11","100"
"25","100","1000","24","100"
"24","100","1000","131","2"
"23","100","1000","196","2"
"26","100","1000","12","100"
"25","100","1000","25","100"
"23","100","1000","197","2"
"24","100","1000","132","2"
"26","100","1000","13","100"
"26","100","1000","14","100"
"23","100","1000","198","2"
"24","100","1000","133","2"
"25","100","1000","26","100"
"26","100","1000","15","100"
"23","100","1000","199","1"
"24","100","1000","134","2"
"26","100","1000","16","100"
"25","100","1000","27","100"
"27","100","1000","0","100"
"27","100","1000","1","100"
"24","100","1000","135","2"
"26","100","1000","17","100"
"27","100","1000","2","100"
"25","100","1000","28","100"
"26","100","1000","18","100"
"27","100","1000","3","100"
"24","100","1000","136","2"
"27","100","1000","4","100"
"26","100","1000","19","100"
"24","100","1000","137","2"
"27","100","1000","5","100"
"25","100","1000","29","100"
"27","100","1000","6","100"
"26","100","1000","20","100"
"24","100","1000","138","2"
"27","100","1000","7","100"
"25","100","1000","30","100"
"27","100","1000","8","100"
"26","100","1000","21","100"
"24","100","1000","139","2"
"27","100","1000","9","100"
"27","100","1000","10","100"
"26","100","1000","22","100"
"25","100","1000","31","100"
"24","100","1000","140","1"
"27","100","1000","11","100"
"27","100","1000","12","100"
"26","100","1000","23","100"
"24","100","1000","141","1"
"27","100","1000","13","100"
"25","100","1000","32","100"
"24","100","1000","142","1"
"26","100","1000","24","100"
"27","100","1000","14","100"
"27","100","1000","15","100"
"24","100","1000","143","1"
"25","100","1000","33","100"
"26","100","1000","25","100"
"27","100","1000","16","100"
"24","100","1000","144","1"
"27","100","1000","17","100"
"25","100","1000","34","100"
"26","100","1000","26","100"
"24","100","1000","145","1"
"27","100","1000","18","100"
"26","100","1000","27","100"
"24","100","1000","146","1"
"27","100","1000","19","100"
"25","100","1000","35","100"
"24","100","1000","147","1"
"27","100","1000","20","100"
"24","100","1000","148","1"
"26","100","1000","28","100"
"27","100","1000","21","100"
"24","100","1000","149","1"
"25","100","1000","36","100"
"26","100","1000","29","100"
"24","100","1000","150","1"
"27","100","1000","22","100"
"25","100","1000","37","100"
"24","100","1000","151","1"
"27","100","1000","23","100"
"26","100","1000","30","100"
"24","100","1000","152","1"
"27","100","1000","24","100"
"25","100","1000","38","100"
"24","100","1000","153","1"
"26","100","1000","31","100"
"27","100","1000","25","100"
"24","100","1000","154","1"
"25","100","1000","39","100"
"26","100","1000","32","100"
"24","100","1000","155","1"
"27","100","1000","26","100"
"24","100","1000","156","1"
"25","100","1000","40","100"
"27","100","1000","27","100"
"26","100","1000","33","100"
"24","100","1000","157","1"
"27","100","1000","28","100"
"26","100","1000","34","100"
"24","100","1000","158","1"
"25","100","1000","41","100"
"24","100","1000","159","1"
"27","100","1000","29","100"
"26","100","1000","35","100"
"25","100","1000","42","100"
"24","100","1000","160","1"
"27","100","1000","30","100"
"24","100","1000","161","1"
"26","100","1000","36","100"
"25","100","1000","43","100"
"24","100","1000","162","1"
"27","100","1000","31","100"
"24","100","1000","163","1"
"26","100","1000","37","100"
"27","100","1000","32","100"
"25","100","1000","44","100"
"24","100","1000","164","1"
"24","100","1000","165","1"
"26","100","1000","38","100"
"27","100","1000","33","100"
"25","100","1000","45","99"
"24","100","1000","166","1"
"27","100","1000","34","100"
"26","100","1000","39","99"
"24","100","1000","167","1"
"25","100","1000","46","98"
"24","100","1000","168","1"
"27","100","1000","35","100"
"26","100","1000","40","98"
"24","100","1000","169","1"
"25","100","1000","47","95"
"24","100","1000","170","1"
"27","100","1000","36","100"
"26","100","1000","41","97"
"24","100","1000","171","1"
"25","100","1000","48","91"
"27","100","1000","37","100"
"24","100","1000","172","1"
"26","100","1000","42","97"
"24","100","1000","173","1"
"25","100","1000","49","91"
"27","100","1000","38","100"
"24","100","1000","174","1"
"26","100","1000","43","96"
"24","100","1000","175","1"
"27","100","1000","39","100"
"25","100","1000","50","89"
"24","100","1000","176","1"
"26","100","1000","44","96"
"24","100","1000","177","1"
"27","100","1000","40","100"
"25","100","1000","51","88"
"24","100","1000","178","1"
"26","100","1000","45","95"
"24","100","1000","179","1"
"27","100","1000","41","100"
"25","100","1000","52","86"
"24","100","1000","180","1"
"26","100","1000","46","95"
"24","100","1000","181","1"
"27","100","1000","42","100"
"25","100","1000","53","82"
"24","100","1000","182","1"
"26","100","1000","47","92"
"24","100","1000","183","1"
"27","100","1000","43","100"
"25","100","1000","54","78"
"24","100","1000","184","1"
"26","100","1000","48","91"
"24","100","1000","185","1"
"25","100","1000","55","77"
"24","100","1000","186","1"
"27","100","1000","44","100"
"24","100","1000","187","1"
"26","100","1000","49","89"
"24","100","1000","188","1"
"25","100","1000","56","76"
"27","100","1000","45","99"
"24","100","1000","189","1"
"26","100","1000","50","86"
"24","100","1000","190","1"
"25","100","1000","57","73"
"27","100","1000","46","97"
"24","100","1000","191","1"
"26","100","1000","51","80"
"25","100","1000","58","71"
"24","100","1000","192","1"
"27","100","1000","47","94"
"24","100","1000","193","1"
"26","100","1000","52","77"
"25","100","1000","59","69"
"24","100","1000","194","1"
"27","100","1000","48","93"
"24","100","1000","195","1"
"26","100","1000","53","73"
"25","100","1000","60","67"
"24","100","1000","196","1"
"24","100","1000","197","1"
"27","100","1000","49","92"
"26","100","1000","54","69"
"25","100","1000","61","65"
"24","100","1000","198","1"
"27","100","1000","50","90"
"24","100","1000","199","1"
"26","100","1000","55","68"
"25","100","1000","62","63"
"28","100","1000","0","100"
"28","100","1000","1","100"
"26","100","1000","56","67"
"28","100","1000","2","100"
"27","100","1000","51","89"
"25","100","1000","63","59"
"28","100","1000","3","100"
"28","100","1000","4","100"
"28","100","1000","5","100"
"26","100","1000","57","67"
"27","100","1000","52","86"
"28","100","1000","6","100"
"25","100","1000","64","57"
"28","100","1000","7","100"
"28","100","1000","8","100"
"26","100","1000","58","66"
"28","100","1000","9","100"
"25","100","1000","65","57"
"27","100","1000","53","84"
"28","100","1000","10","100"
"28","100","1000","11","100"
"26","100","1000","59","64"
"25","100","1000","66","55"
"28","100","1000","12","100"
"27","100","1000","54","82"
"28","100","1000","13","100"
"28","100","1000","14","100"
"25","100","1000","67","54"
"28","100","1000","15","100"
"27","100","1000","55","79"
"26","100","1000","60","64"
"28","100","1000","16","100"
"25","100","1000","68","54"
"28","100","1000","17","100"
"26","100","1000","61","63"
"27","100","1000","56","76"
"28","100","1000","18","100"
"25","100","1000","69","54"
"28","100","1000","19","100"
"26","100","1000","62","61"
"27","100","1000","57","73"
"28","100","1000","20","100"
"25","100","1000","70","54"
"26","100","1000","63","60"
"28","100","1000","21","100"
"27","100","1000","58","72"
"28","100","1000","22","100"
"25","100","1000","71","54"
"26","100","1000","64","56"
"27","100","1000","59","72"
"28","100","1000","23","100"
"25","100","1000","72","52"
"28","100","1000","24","100"
"26","100","1000","65","56"
"27","100","1000","60","69"
"28","100","1000","25","100"
"25","100","1000","73","50"
"26","100","1000","66","53"
"27","100","1000","61","62"
"28","100","1000","26","100"
"25","100","1000","74","48"
"26","100","1000","67","49"
"27","100","1000","62","57"
"25","100","1000","75","46"
"28","100","1000","27","100"
"26","100","1000","68","46"
"28","100","1000","28","100"
"25","100","1000","76","44"
"27","100","1000","63","56"
"26","100","1000","69","39"
"28","100","1000","29","100"
"27","100","1000","64","56"
"25","100","1000","77","44"
"26","100","1000","70","36"
"28","100","1000","30","100"
"27","100","1000","65","51"
"26","100","1000","71","33"
"25","100","1000","78","42"
"28","100","1000","31","100"
"26","100","1000","72","33"
"27","100","1000","66","50"
"25","100","1000","79","41"
"28","100","1000","32","100"
"26","100","1000","73","33"
"27","100","1000","67","49"
"25","100","1000","80","40"
"28","100","1000","33","100"
"26","100","1000","74","30"
"27","100","1000","68","48"
"25","100","1000","81","39"
"26","100","1000","75","25"
"28","100","1000","34","100"
"27","100","1000","69","47"
"26","100","1000","76","24"
"25","100","1000","82","39"
"28","100","1000","35","100"
"26","100","1000","77","19"
"27","100","1000","70","47"
"25","100","1000","83","39"
"26","100","1000","78","19"
"28","100","1000","36","100"
"25","100","1000","84","38"
"27","100","1000","71","41"
"26","100","1000","79","19"
"28","100","1000","37","100"
"26","100","1000","80","19"
"25","100","1000","85","37"
"27","100","1000","72","39"
"26","100","1000","81","19"
"28","100","1000","38","100"
"25","100","1000","86","36"
"27","100","1000","73","37"
"26","100","1000","82","18"
"26","100","1000","83","17"
"25","100","1000","87","35"
"28","100","1000","39","100"
"27","100","1000","74","36"
"26","100","1000","84","16"
"25","100","1000","88","33"
"27","100","1000","75","34"
"26","100","1000","85","16"
"28","100","1000","40","100"
"26","100","1000","86","16"
"27","100","1000","76","31"
"25","100","1000","89","30"
"28","100","1000","41","100"
"26","100","1000","87","14"
"27","100","1000","77","29"
"25","100","1000","90","29"
"26","100","1000","88","13"
"28","100","1000","42","100"
"27","100","1000","78","27"
"25","100","1000","91","27"
"26","100","1000","89","13"
"27","100","1000","79","22"
"26","100","1000","90","11"
"25","100","1000","92","27"
"28","100","1000","43","99"
"27","100","1000","80","21"
"26","100","1000","91","10"
"25","100","1000","93","25"
"26","100","1000","92","8"
"27","100","1000","81","16"
"28","100","1000","44","99"
"26","100","1000","93","8"
"25","100","1000","94","24"
"27","100","1000","82","14"
"26","100","1000","94","8"
"27","100","1000","83","13"
"25","100","1000","95","21"
"28","100","1000","45","95"
"26","100","1000","95","7"
"27","100","1000","84","13"
"25","100","1000","96","21"
"26","100","1000","96","7"
"27","100","1000","85","13"
"28","100","1000","46","92"
"25","100","1000","97","21"
"27","100","1000","86","12"
"25","100","1000","98","21"
"26","100","1000","97","7"
"27","100","1000","87","12"
"26","100","1000","98","6"
"28","100","1000","47","90"
"25","100","1000","99","21"
"27","100","1000","88","10"
"26","100","1000","99","6"
"27","100","1000","89","10"
"25","100","1000","100","19"
"26","100","1000","100","6"
"28","100","1000","48","87"
"27","100","1000","90","9"
"25","100","1000","101","16"
"26","100","1000","101","6"
"26","100","1000","102","6"
"25","100","1000","102","14"
"28","100","1000","49","86"
"26","100","1000","103","6"
"25","100","1000","103","14"
"27","100","1000","91","8"
"28","100","1000","50","82"
"26","100","1000","104","6"
"25","100","1000","104","12"
"27","100","1000","92","8"
"26","100","1000","105","6"
"25","100","1000","105","12"
"27","100","1000","93","8"
"28","100","1000","51","79"
"26","100","1000","106","6"
"27","100","1000","94","8"
"25","100","1000","106","12"
"26","100","1000","107","6"
"27","100","1000","95","8"
"25","100","1000","107","10"
"28","100","1000","52","74"
"26","100","1000","108","6"
"27","100","1000","96","8"
"25","100","1000","108","9"
"26","100","1000","109","6"
"27","100","1000","97","8"
"28","100","1000","53","73"
"26","100","1000","110","6"
"25","100","1000","109","9"
"27","100","1000","98","8"
"25","100","1000","110","9"
"26","100","1000","111","5"
"27","100","1000","99","6"
"28","100","1000","54","72"
"26","100","1000","112","5"
"25","100","1000","111","9"
"27","100","1000","100","6"
"26","100","1000","113","5"
"25","100","1000","112","9"
"27","100","1000","101","6"
"28","100","1000","55","70"
"26","100","1000","114","5"
"25","100","1000","113","9"
"27","100","1000","102","6"
"26","100","1000","115","5"
"25","100","1000","114","9"
"27","100","1000","103","6"
"28","100","1000","56","64"
"26","100","1000","116","5"
"25","100","1000","115","9"
"27","100","1000","104","6"
"26","100","1000","117","5"
"27","100","1000","105","6"
